participant	content
0	No of course not! I mean that is why it should just be they have the baby and they can just give it away to someone, you know what I mean? Like that is not I mean yeah it is a big deal, but it is not it is not very hard.
1	Yeah but the Well, I have you been pregnant before? It is actually very difficult! I had to take care of a pregnant cousin of mine who was only 18. And she chose to have that child. She chose to go through with it, get be pregnant, have the baby, and put her up for adoption. Because she
0	And that is a great choice!
1	That was yeah well that is a good choice. And I think a good choice is if you cannot do that. If you are in school, you cannot handle being
0	But why could not you do that?
1	Because some people have to work for a living to stay alive.
0	I know plenty of people who work while they are pregnant, haha.
1	Well I I actually do not know many people like that. Because I know uh like two girls who decided to get an abortion because they have like heavy lifting jobs. That baby would have died.
0	Well I mean I work I work at a fast food restaurant. And I have co-workers that work pregnant all the time, and that is not the best conditions you want to work in, haha.
1	No that is not! And you know, they they they do have that option, here in California they do have that option to get an abortion after like before that 3 month mark. And I think like I strongly believe in having that that option. Because if you do not have the safe option of having an abortion, then you are going to do it a very unhealthy way. You are going to use like a hanger, you are going like maybe get so depressed that you kill yourself. So you are going to kill two human beings.
0	And if and if that person does end up hurting themselves, then that is their fault. Because again, they are responsible for their body, they are responsible for the child. And if that is what they want to do then I mean, I do not think it should be legal. But let them take it into their own hands. But it cannot like you cannot kill another human being, that is just wrong. To do, especially when they have no say. I mean like I understand a child, in that stage, cannot speak, you know what I mean? Like, cannot even
1	Well eh
1	Well it it can it cannot even think. It is literally just tissues.
0	Yeah it it cannot literally, consciously
0	But still I mean. To know that that is a little little baby, a little person, haha.
1	"Yeah and sometimes that is enough to get someone to care about it. But sometimes that is not enough. Sometimes people will think ""No, I need to get this thing out of me."" And I would rather them doing it safely then like in a very destructive way. I just think that having the option of an of an abortion like maybe it is better to have it in the case of like incest or rape or something like that. But like most of the time girls have no idea and that might be the fault of society itself, but otherwise I think it is just safer for abortion to be legal. And you know if a girl comes in like at an age of like 17 or 16 and she is pregnant it is the doctors job to tell her how to have safe sex. Because she probably might not even know at that stage. And if she does, then she is just an unfit person. Like that is just terrible to just go in and like like every 3 or 4 months like Oh, I need another abortion. Like they they actually monitor you, and they keep you from do they are like You should seriously stop having sex, or we're going to like"
0	And that that brings up to another point. What about people that do do that? Like they they have sex, unprotected sex, and they use it and they use it as like a sense of birth as a choice of birth control, almost.
1	That is incredibly rare! That is
1	That is incredibly rare. That is honestly the like the rarest thing I have only ever heard of like one documented case of that.
0	But yeah that that is the stuff that you have heard of though, like how can you cannot prove that that is incredibly rare. I am sure that people do that all the time, you know what I mean?
1	I I personally do not think so. I I worked at a Planned Parenthood for a while and um I just I think it is safer for people to have access to like safe sex to to know that like
0	"Well yeah safe sex, but if they have access to an abortion, then that means they that that people are more inclined to not have protected sex. Because then they know that ""Oh, well if I get pregnant, I can just get an abortion."""
1	Well do you know do you know painful it is to get an abortion? It is not it is not the easiest thing!
0	Well yeah, but I am pretty sure that plenty of people would rather get an abortion than actually have a baby haha. As far as pain goes
1	Well I am sure that is the case. But they could also spend a couple dollars every month for birth control that is now incredibly cheap.
0	It is free now actually, haha.
1	Yeah um uh well with health insurance. But you can also like like there is there is just many ways of like many varieties of birth control that girls can use, and some of them do not even know that because they live in like conservative cities or something like that. So I just think it would be like it would be safer to offer abortions. But that is like I think everyone should know that that is like a last like that is your last resort. Like if you have not thought of anything else
0	But a lot of people do not know that, that it is the last resort.
