participant	content
1	yeah well yeah that is the thing they should practice safe sex. like look alive and you are twelve and you are already having you are going to have a baby and something?
0	well maybe we should look at how they are being raised.
1	that is true but I do not know that is why like I am really if you should really consider your options. for me like if abortion is like the best like decision
0	I think that there should probably be some government incentive if you are say in the third trimester and
1	yeah like there has to be a time. like that is my thing.
0	I would say an incentive like I do not know look I mean if you
1	the first trimester. that is what I am thinking. like the first trimester is like reasonable. that should be if you are past your first trimester that should be your cut off for abortion and just go through with adoption or something. I do not know.
0	well I I do not know I mean I think I still think that you should have the right but I I do not know if I am I do not know about my opinion if if there should be a government incentive for example a tax break if you decide to not have an abortion and and no that actually nah that is probably (____). never mind then. for a spare moment thought.
1	well I think that like if they are after their first trimester if like the doctors catch like the mother and the baby are in danger of like dying during birth then then yeah that should be that is what I think I do not know it is a very it is a very touchy subject and like a lot of people they are like pro-life or pro-choice and like it is it is whatever like it is whatever people like it is like whatever people feel is right for like their situation I do not know I am very neutral. #
0	oh there is not question already.
0	mm but legislation-wise so no one is directly attacking abortion like anymore but what is uh what is going on is um I would say inconvenience laws for example laws that mandate hey you need to get an ultrasound and you need to sign that you have seen your baby before you get an abortion. you also have to do this like a couple times and that gets a little iffy when there is one abortion center in your entire state and you have to drive seven hundred miles to it. but uh I do not know what is your opinion on those? because that is really the modern context of abortion is inconvenience laws and also especially for uh people who are not adults yet you know have to get adult consent laws as well as questions of whether or not minors should be able to have abortions.
1	ake sure yeah
1	*yeah. I know
1	yeah you have to get the parent yeah.
1	I think I think minors should because they have their whole life ahead of them and to have a baby in the way is
0	oh definitely. I mean you know go to college and all.
1	yeah. okay look if you seriously have seen those shows like you know sixteen and pregnant or teen mom you just want to slap them in the face and be like you should go to you should focus on school like play with your like legos and not have sex like that that thing yeah no you would want to like slap them in the face
0	well what do you think about uh adult consent laws?
1	I think there should be if the like if the parents like if if they are smart enough they should they should be able to like have a say and say this is not good for you.
0	I mean what if my parents do not want me to have an abortion?
0	mm but um that is infringing on my rights to have an abortion. if my parents say if my parents if my parents are crazy religious people that are like no you may not have an abortion you will have that baby.
1	# if they want? oh okay. yea.
1	alright oh yeah okay let us say if you know yeah and so you want the abortion and then you want the abortion and your parents do not?
0	you know if I am a minor and my parents are have that opinion should I be able to have one?
0	and what happens in that scenario?
1	yeah that is a good one.
0	I mean the other big factor in these laws is well you have to inform your parents that you are getting the abortion which also by that matter means that the informing you law requires that you tell your parents that you are having sex or you got raped and you are pregnant. which I do not know especially in a lot of uh violence and aggresive you know atmospheres in homes that might be good for anyone's safety.
1	who wants to have a baby?
1	yeah so I do not I do not know that is why there should just be a law that you should have like you should have kids when you are at this age. that is why like China they have that thing where you can only have allowed one baby and you have to get consent for that.
0	but you realize what goes on with that law in china. um
1	yeah those people have
0	people have them anyways and either
1	and they are killing girls pretty much.
0	yeah either abort them immediately because it is the wrong gender or they um have the baby secretly and sell it.
1	*yeah. yeah.
1	and then raise it oh yeah I heard about that. they sell it to Americans.
0	yeah and they also buy them.
1	yeah yeah I have I have seen there is a documentary on that uh #
0	yeah I I think the legislation kind of failed with that one. #
1	I do not know. there is too many
