participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
kid	 thank you what's that noise	[thank, you, what, is, that, noise]	[thank, you, what, be, that, noise]	[(thank, NN), (you, PRP), (what, WP), (is, VBZ), (that, DT), (noise, NN)]	[(thank, NN), (you, PRP), (what, WP), (be, VB), (that, DT), (noise, NN)]	[(thank, VB), (you, PRP), (what, WP), (is, VBZ), (that, IN), (noise, NN)]	[(thank, VB), (you, PRP), (what, WP), (be, VB), (that, IN), (noise, NN)]	time37-cond1.txt
cgv	it sounds like a car stopped really fast and made a loud noise did you tell daddy what we saw on the way to the store	[it, sounds, like, a, car, stopped, really, fast, and, made, a, loud, noise, did, you, tell, daddy, what, we, saw, on, the, way, to, the, store]	[it, sound, like, a, car, stop, really, fast, and, make, a, loud, noise, do, you, tell, daddy, what, we, saw, on, the, way, to, the, store]	[(it, PRP), (sounds, VBZ), (like, IN), (a, DT), (car, NN), (stopped, VBD), (really, RB), (fast, JJ), (and, CC), (made, VBD), (a, DT), (loud, JJ), (noise, NN), (did, VBD), (you, PRP), (tell, VB), (daddy, VB), (what, WP), (we, PRP), (saw, VBD), (on, IN), (the, DT), (way, NN), (to, TO), (the, DT), (store, NN)]	[(it, PRP), (sound, VBZ), (like, IN), (a, DT), (car, NN), (stop, NN), (really, RB), (fast, JJ), (and, CC), (make, VB), (a, DT), (loud, JJ), (noise, NN), (do, VBP), (you, PRP), (tell, VB), (daddy, VB), (what, WP), (we, PRP), (saw, VBD), (on, IN), (the, DT), (way, NN), (to, TO), (the, DT), (store, NN)]	[(it, PRP), (sounds, VBZ), (like, IN), (a, DT), (car, NN), (stopped, VBD), (really, RB), (fast, JJ), (and, CC), (made, VBD), (a, DT), (loud, JJ), (noise, NN), (did, VBD), (you, PRP), (tell, VBP), (daddy, JJ), (what, WP), (we, PRP), (saw, VBD), (on, IN), (the, DT), (way, NN), (to, TO), (the, DT), (store, NN)]	[(it, PRP), (sound, VB), (like, IN), (a, DT), (car, NN), (stop, VB), (really, RB), (fast, JJ), (and, CC), (make, VB), (a, DT), (loud, JJ), (noise, NN), (do, VBP), (you, PRP), (tell, VB), (daddy, NNP), (what, WP), (we, PRP), (saw, VBD), (on, IN), (the, DT), (way, NN), (to, TO), (the, DT), (store, NN)]	time37-cond1.txt
kid	we saw a lightman he got a new light	[we, saw, a, nightman, he, got, a, new, light]	[we, saw, a, nightman, he, get, a, new, light]	[(we, PRP), (saw, VBD), (a, DT), (nightman, NN), (he, PRP), (got, VBD), (a, DT), (new, JJ), (light, NN)]	[(we, PRP), (saw, VBD), (a, DT), (nightman, NN), (he, PRP), (get, VB), (a, DT), (new, JJ), (light, NN)]	[(we, PRP), (saw, VBD), (a, DT), (nightman, NN), (he, PRP), (got, VBD), (a, DT), (new, JJ), (light, NN)]	[(we, PRP), (saw, VBD), (a, DT), (nightman, NN), (he, PRP), (get, VB), (a, DT), (new, JJ), (light, NN)]	time37-cond1.txt
cgv	 we saw a light repairman	[we, saw, a, light, repairman]	[we, saw, a, light, repairman]	[(we, PRP), (saw, VBD), (a, DT), (light, JJ), (repairman, NN)]	[(we, PRP), (saw, VBD), (a, DT), (light, JJ), (repairman, NN)]	[(we, PRP), (saw, VBD), (a, DT), (light, JJ), (repairman, NN)]	[(we, PRP), (saw, VBD), (a, DT), (light, JJ), (repairman, NN)]	time37-cond1.txt
kid	i'm gon ta be a lightman and fix lights when i grow bigger  when we got home i didn't take a bath you got out	[i, am, gon, ta, be, a, nightman, and, fix, lights, when, i, grow, bigger, when, we, got, home, i, did, not, take, a, bath, you, got, out]	[i, be, gon, ta, be, a, nightman, and, fix, light, when, i, grow, big, when, we, get, home, i, do, not, take, a, bath, you, get, out]	[(i, NN), (am, VBP), (gon, NN), (ta, NN), (be, VB), (a, DT), (nightman, JJ), (and, CC), (fix, JJ), (lights, NNS), (when, WRB), (i, NN), (grow, VBP), (bigger, JJR), (when, WRB), (we, PRP), (got, VBD), (home, RB), (i, NN), (did, VBD), (not, RB), (take, VB), (a, DT), (bath, NN), (you, PRP), (got, VBD), (out, RP)]	[(i, NN), (be, VB), (gon, VBN), (ta, RB), (be, VB), (a, DT), (nightman, JJ), (and, CC), (fix, JJ), (light, NN), (when, WRB), (i, NN), (grow, VBP), (big, JJ), (when, WRB), (we, PRP), (get, VBP), (home, NN), (i, NN), (do, VBP), (not, RB), (take, VB), (a, DT), (bath, NN), (you, PRP), (get, VBP), (out, RP)]	[(i, LS), (am, VBP), (gon, VBG), (ta, NN), (be, VB), (a, DT), (nightman, NN), (and, CC), (fix, NN), (lights, NNS), (when, WRB), (i, FW), (grow, VB), (bigger, JJR), (when, WRB), (we, PRP), (got, VBD), (home, NN), (i, FW), (did, VBD), (not, RB), (take, VB), (a, DT), (bath, NN), (you, PRP), (got, VBD), (out, RP)]	[(i, LS), (be, VB), (gon, VBG), (ta, NN), (be, VB), (a, DT), (nightman, NN), (and, CC), (fix, NN), (light, NN), (when, WRB), (i, FW), (grow, VB), (big, JJ), (when, WRB), (we, PRP), (get, VBP), (home, NN), (i, FW), (do, VBP), (not, RB), (take, VB), (a, DT), (bath, NN), (you, PRP), (get, VBP), (out, RP)]	time37-cond1.txt
cgv	 you were going to take a bath with me you can take a bath with me tomorrow okay do you know what we're going to do tomorrow if it's nice	[you, were, going, to, take, a, bath, with, me, you, can, take, a, bath, with, me, tomorrow, okay, do, you, know, what, we, are, going, to, do, tomorrow, if, it, is, nice]	[you, be, go, to, take, a, bath, with, me, you, can, take, a, bath, with, me, tomorrow, okay, do, you, know, what, we, be, go, to, do, tomorrow, if, it, be, nice]	[(you, PRP), (were, VBD), (going, VBG), (to, TO), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (tomorrow, NN), (okay, PRP), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (are, VBP), (going, VBG), (to, TO), (do, VB), (tomorrow, NN), (if, IN), (it, PRP), (is, VBZ), (nice, JJ)]	[(you, PRP), (be, VB), (go, VBN), (to, TO), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (tomorrow, NN), (okay, PRP), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (be, VB), (go, VBN), (to, TO), (do, VB), (tomorrow, NN), (if, IN), (it, PRP), (be, VB), (nice, JJ)]	[(you, PRP), (were, VBD), (going, VBG), (to, TO), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (tomorrow, NN), (okay, JJ), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (are, VBP), (going, VBG), (to, TO), (do, VB), (tomorrow, NN), (if, IN), (it, PRP), (is, VBZ), (nice, JJ)]	[(you, PRP), (be, VB), (go, VB), (to, TO), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (you, PRP), (can, MD), (take, VB), (a, DT), (bath, NN), (with, IN), (me, PRP), (tomorrow, NN), (okay, JJ), (do, VBP), (you, PRP), (know, VB), (what, WP), (we, PRP), (be, VB), (go, VB), (to, TO), (do, VB), (tomorrow, NN), (if, IN), (it, PRP), (be, VB), (nice, JJ)]	time37-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	time37-cond1.txt
cgv	we're going to go pick apples at an apple orchard would you like that	[we, are, going, to, go, pick, apples, at, an, apple, orchard, would, you, like, that]	[we, be, go, to, go, pick, apple, at, an, apple, orchard, would, you, like, that]	[(we, PRP), (are, VBP), (going, VBG), (to, TO), (go, VB), (pick, JJ), (apples, NNS), (at, IN), (an, DT), (apple, NN), (orchard, NN), (would, MD), (you, PRP), (like, IN), (that, DT)]	[(we, PRP), (be, VB), (go, VB), (to, TO), (go, VB), (pick, JJ), (apple, NN), (at, IN), (an, DT), (apple, NN), (orchard, NN), (would, MD), (you, PRP), (like, IN), (that, DT)]	[(we, PRP), (are, VBP), (going, VBG), (to, TO), (go, VB), (pick, NN), (apples, NNS), (at, IN), (an, DT), (apple, NN), (orchard, NN), (would, MD), (you, PRP), (like, VB), (that, DT)]	[(we, PRP), (be, VB), (go, VB), (to, TO), (go, VB), (pick, NN), (apple, NN), (at, IN), (an, DT), (apple, NN), (orchard, NN), (would, MD), (you, PRP), (like, VB), (that, DT)]	time37-cond1.txt
kid	 i want ta go pick apples 	[i, want, ta, go, pick, apples]	[i, want, ta, go, pick, apple]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (pick, JJ), (apples, NNS)]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (pick, NN), (apple, NN)]	[(i, LS), (want, VBP), (ta, RB), (go, VB), (pick, VB), (apples, NNS)]	[(i, LS), (want, VBP), (ta, RB), (go, VB), (pick, VB), (apple, NN)]	time37-cond1.txt
cgv	would you like to eat a peach or an apple now	[would, you, like, to, eat, a, peach, or, an, apple, now]	[would, you, like, to, eat, a, peach, or, an, apple, now]	[(would, MD), (you, PRP), (like, IN), (to, TO), (eat, VB), (a, DT), (peach, NN), (or, CC), (an, DT), (apple, NN), (now, RB)]	[(would, MD), (you, PRP), (like, IN), (to, TO), (eat, VB), (a, DT), (peach, NN), (or, CC), (an, DT), (apple, NN), (now, RB)]	[(would, MD), (you, PRP), (like, VB), (to, TO), (eat, VB), (a, DT), (peach, NN), (or, CC), (an, DT), (apple, NN), (now, RB)]	[(would, MD), (you, PRP), (like, VB), (to, TO), (eat, VB), (a, DT), (peach, NN), (or, CC), (an, DT), (apple, NN), (now, RB)]	time37-cond1.txt
kid	 why we got why you got why we got pears and peaches why we got pears and peaches	[why, we, got, why, you, got, why, we, got, pears, and, peaches, why, we, got, pears, and, peaches]	[why, we, get, why, you, get, why, we, get, pear, and, peach, why, we, get, pear, and, peach]	[(why, WRB), (we, PRP), (got, VBD), (why, WRB), (you, PRP), (got, VBD), (why, WRB), (we, PRP), (got, VBD), (pears, NNS), (and, CC), (peaches, NNS), (why, WRB), (we, PRP), (got, VBD), (pears, NNS), (and, CC), (peaches, NNS)]	[(why, WRB), (we, PRP), (get, VBP), (why, WRB), (you, PRP), (get, VBP), (why, WRB), (we, PRP), (get, VBP), (pear, JJ), (and, CC), (peach, JJ), (why, WRB), (we, PRP), (get, VBP), (pear, JJ), (and, CC), (peach, NN)]	[(why, WRB), (we, PRP), (got, VBD), (why, WRB), (you, PRP), (got, VBD), (why, WRB), (we, PRP), (got, VBD), (pears, NNS), (and, CC), (peaches, NNS), (why, WRB), (we, PRP), (got, VBD), (pears, NNS), (and, CC), (peaches, NNS)]	[(why, WRB), (we, PRP), (get, VBP), (why, WRB), (you, PRP), (get, VBP), (why, WRB), (we, PRP), (get, VBP), (pear, NN), (and, CC), (peach, NN), (why, WRB), (we, PRP), (get, VBP), (pear, NN), (and, CC), (peach, NN)]	time37-cond1.txt
cgv	because we like to eat fruit	[because, we, like, to, eat, fruit]	[because, we, like, to, eat, fruit]	[(because, IN), (we, PRP), (like, VBP), (to, TO), (eat, VB), (fruit, NN)]	[(because, IN), (we, PRP), (like, VBP), (to, TO), (eat, VB), (fruit, NN)]	[(because, IN), (we, PRP), (like, VBP), (to, TO), (eat, VB), (fruit, NN)]	[(because, IN), (we, PRP), (like, VBP), (to, TO), (eat, VB), (fruit, NN)]	time37-cond1.txt
kid	 i have a big bite	[i, have, a, big, bite]	[i, have, a, big, bite]	[(i, NNS), (have, VBP), (a, DT), (big, JJ), (bite, NN)]	[(i, NNS), (have, VBP), (a, DT), (big, JJ), (bite, NN)]	[(i, LS), (have, VBP), (a, DT), (big, JJ), (bite, NN)]	[(i, LS), (have, VBP), (a, DT), (big, JJ), (bite, NN)]	time37-cond1.txt
cgv	you sure do	[you, sure, do]	[you, sure, do]	[(you, PRP), (sure, VBP), (do, VB)]	[(you, PRP), (sure, VBP), (do, VB)]	[(you, PRP), (sure, RB), (do, VBP)]	[(you, PRP), (sure, RB), (do, VBP)]	time37-cond1.txt
kid	i don't want this	[i, do, not, want, this]	[i, do, not, want, this]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (this, DT)]	[(i, NNS), (do, VBP), (not, RB), (want, VB), (this, DT)]	[(i, LS), (do, VBP), (not, RB), (want, VB), (this, DT)]	[(i, LS), (do, VBP), (not, RB), (want, VB), (this, DT)]	time37-cond1.txt
cgv	you don't want your peach okay finish your sandwich	[you, do, not, want, your, peach, okay, finish, your, sandwich]	[you, do, not, want, your, peach, okay, finish, your, sandwich]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (your, PRP$), (peach, NN), (okay, IN), (finish, JJ), (your, PRP$), (sandwich, NN)]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (your, PRP$), (peach, NN), (okay, IN), (finish, JJ), (your, PRP$), (sandwich, NN)]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (your, PRP$), (peach, NN), (okay, JJ), (finish, NN), (your, PRP$), (sandwich, NN)]	[(you, PRP), (do, VBP), (not, RB), (want, VB), (your, PRP$), (peach, NN), (okay, JJ), (finish, NN), (your, PRP$), (sandwich, NN)]	time37-cond1.txt
kid	okay i want yogurt okay i want butter and food coloring and honey and cinnamon	[okay, i, want, yogurt, okay, i, want, butter, and, food, coloring, and, honey, and, cinnamon]	[okay, i, want, yogurt, okay, i, want, butter, and, food, coloring, and, honey, and, cinnamon]	[(okay, NN), (i, NN), (want, VBP), (yogurt, NN), (okay, VBP), (i, NN), (want, VBP), (butter, NN), (and, CC), (food, NN), (coloring, NN), (and, CC), (honey, NN), (and, CC), (cinnamon, NN)]	[(okay, NN), (i, NN), (want, VBP), (yogurt, NN), (okay, VBP), (i, NN), (want, VBP), (butter, NN), (and, CC), (food, NN), (coloring, NN), (and, CC), (honey, NN), (and, CC), (cinnamon, NN)]	[(okay, JJ), (i, FW), (want, VBP), (yogurt, NN), (okay, JJ), (i, FW), (want, VBP), (butter, NN), (and, CC), (food, NN), (coloring, NN), (and, CC), (honey, NN), (and, CC), (cinnamon, NNP)]	[(okay, JJ), (i, FW), (want, VBP), (yogurt, NN), (okay, JJ), (i, FW), (want, VBP), (butter, NN), (and, CC), (food, NN), (coloring, NN), (and, CC), (honey, NN), (and, CC), (cinnamon, NNP)]	time37-cond1.txt
cgv	what a combination	[what, a, combination]	[what, a, combination]	[(what, WP), (a, DT), (combination, NN)]	[(what, WP), (a, DT), (combination, NN)]	[(what, WP), (a, DT), (combination, NN)]	[(what, WP), (a, DT), (combination, NN)]	time37-cond1.txt
kid	and peanut butter	[and, peanut, butter]	[and, peanut, butter]	[(and, CC), (peanut, NN), (butter, NN)]	[(and, CC), (peanut, NN), (butter, NN)]	[(and, CC), (peanut, NN), (butter, NN)]	[(and, CC), (peanut, NN), (butter, NN)]	time37-cond1.txt
cgv	peanut butter too	[peanut, butter, too]	[peanut, butter, too]	[(peanut, NN), (butter, NN), (too, RB)]	[(peanut, NN), (butter, NN), (too, RB)]	[(peanut, NN), (butter, NN), (too, RB)]	[(peanut, NN), (butter, NN), (too, RB)]	time37-cond1.txt
