participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	okay are you ready	[okay, are, you, ready]	[okay, be, you, ready]	[(okay, NNS), (are, VBP), (you, PRP), (ready, JJ)]	[(okay, RB), (be, VB), (you, PRP), (ready, JJ)]	[(okay, JJ), (are, VBP), (you, PRP), (ready, JJ)]	[(okay, JJ), (be, VB), (you, PRP), (ready, JJ)]	time130-cond1.txt
kid	yeah is that a funny thing	[yeah, is, that, a, funny, thing]	[yeah, be, that, a, funny, thing]	[(yeah, NN), (is, VBZ), (that, IN), (a, DT), (funny, JJ), (thing, NN)]	[(yeah, RB), (be, VB), (that, IN), (a, DT), (funny, JJ), (thing, NN)]	[(yeah, NN), (is, VBZ), (that, IN), (a, DT), (funny, JJ), (thing, NN)]	[(yeah, RB), (be, VB), (that, IN), (a, DT), (funny, JJ), (thing, NN)]	time130-cond1.txt
cgv	that was pretty funny when you kicked it	[that, was, pretty, funny, when, you, kicked, it]	[that, be, pretty, funny, when, you, kick, it]	[(that, DT), (was, VBD), (pretty, RB), (funny, JJ), (when, WRB), (you, PRP), (kicked, VBD), (it, PRP)]	[(that, DT), (be, VB), (pretty, RB), (funny, JJ), (when, WRB), (you, PRP), (kick, VBP), (it, PRP)]	[(that, DT), (was, VBD), (pretty, RB), (funny, JJ), (when, WRB), (you, PRP), (kicked, VBD), (it, PRP)]	[(that, DT), (be, VB), (pretty, RB), (funny, JJ), (when, WRB), (you, PRP), (kick, VBP), (it, PRP)]	time130-cond1.txt
kid	i'm trying to stand on one leg i'm trying to stand on one leg i'm trying to stand on one leg and you're not aiming very good	[i, am, trying, to, stand, on, one, leg, i, am, trying, to, stand, on, one, leg, i, am, trying, to, stand, on, one, leg, and, you, are, not, aiming, very, good]	[i, be, try, to, stand, on, one, leg, i, be, try, to, stand, on, one, leg, i, be, try, to, stand, on, one, leg, and, you, be, not, aim, very, good]	[(i, NN), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, NN), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, NN), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (and, CC), (you, PRP), (are, VBP), (not, RB), (aiming, VBG), (very, RB), (good, JJ)]	[(i, NN), (be, VB), (try, VBN), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, NN), (be, VB), (try, VBN), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, NN), (be, VB), (try, VBN), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (and, CC), (you, PRP), (be, VB), (not, RB), (aim, JJ), (very, RB), (good, JJ)]	[(i, FW), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, FW), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, FW), (am, VBP), (trying, VBG), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (and, CC), (you, PRP), (are, VBP), (not, RB), (aiming, VBG), (very, RB), (good, JJ)]	[(i, LS), (be, VB), (try, VB), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, FW), (be, VB), (try, VB), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (i, FW), (be, VB), (try, VB), (to, TO), (stand, VB), (on, IN), (one, CD), (leg, NN), (and, CC), (you, PRP), (be, VB), (not, RB), (aim, VB), (very, RB), (good, JJ)]	time130-cond1.txt
cgv	well you're supposed to catch it what would happen if i threw this and it hit the ceiling	[well, you, are, supposed, to, catch, it, what, would, happen, if, i, threw, this, and, it, hit, the, ceiling]	[well, you, be, suppose, to, catch, it, what, would, happen, if, i, throw, this, and, it, hit, the, ceiling]	[(well, RB), (you, PRP), (are, VBP), (supposed, VBN), (to, TO), (catch, VB), (it, PRP), (what, WDT), (would, MD), (happen, VB), (if, IN), (i, JJ), (threw, VBD), (this, DT), (and, CC), (it, PRP), (hit, VBD), (the, DT), (ceiling, NN)]	[(well, RB), (you, PRP), (be, VB), (suppose, VBN), (to, TO), (catch, VB), (it, PRP), (what, WDT), (would, MD), (happen, VB), (if, IN), (i, JJ), (throw, VBP), (this, DT), (and, CC), (it, PRP), (hit, VBD), (the, DT), (ceiling, NN)]	[(well, RB), (you, PRP), (are, VBP), (supposed, VBN), (to, TO), (catch, VB), (it, PRP), (what, WP), (would, MD), (happen, VB), (if, IN), (i, FW), (threw, VBD), (this, DT), (and, CC), (it, PRP), (hit, VBD), (the, DT), (ceiling, NN)]	[(well, RB), (you, PRP), (be, VB), (suppose, VB), (to, TO), (catch, VB), (it, PRP), (what, WP), (would, MD), (happen, VB), (if, IN), (i, FW), (throw, VB), (this, DT), (and, CC), (it, PRP), (hit, VBD), (the, DT), (ceiling, NN)]	time130-cond1.txt
kid	i would fall down because it would land on my head when it came down	[i, would, fall, down, because, it, would, land, on, my, head, when, it, came, down]	[i, would, fall, down, because, it, would, land, on, my, head, when, it, come, down]	[(i, NN), (would, MD), (fall, VB), (down, RP), (because, IN), (it, PRP), (would, MD), (land, VB), (on, IN), (my, PRP$), (head, NN), (when, WRB), (it, PRP), (came, VBD), (down, RB)]	[(i, NN), (would, MD), (fall, VB), (down, RP), (because, IN), (it, PRP), (would, MD), (land, VB), (on, IN), (my, PRP$), (head, NN), (when, WRB), (it, PRP), (come, VBD), (down, RB)]	[(i, LS), (would, MD), (fall, VB), (down, RB), (because, IN), (it, PRP), (would, MD), (land, VB), (on, IN), (my, PRP$), (head, NN), (when, WRB), (it, PRP), (came, VBD), (down, RP)]	[(i, LS), (would, MD), (fall, VB), (down, RB), (because, IN), (it, PRP), (would, MD), (land, VB), (on, IN), (my, PRP$), (head, NN), (when, WRB), (it, PRP), (come, VB), (down, RP)]	time130-cond1.txt
cgv	 are you ready	[are, you, ready]	[be, you, ready]	[(are, VBP), (you, PRP), (ready, JJ)]	[(be, VB), (you, PRP), (ready, JJ)]	[(are, VBP), (you, PRP), (ready, JJ)]	[(be, VB), (you, PRP), (ready, JJ)]	time130-cond1.txt
kid	i fell down	[i, fell, down]	[i, fell, down]	[(i, NN), (fell, VBD), (down, RB)]	[(i, NN), (fell, VBD), (down, RB)]	[(i, LS), (fell, VBD), (down, RP)]	[(i, LS), (fell, VBD), (down, RP)]	time130-cond1.txt
cgv	you sure did	[you, sure, did]	[you, sure, do]	[(you, PRP), (sure, VBP), (did, VBD)]	[(you, PRP), (sure, VBP), (do, VB)]	[(you, PRP), (sure, RB), (did, VBD)]	[(you, PRP), (sure, RB), (do, VBP)]	time130-cond1.txt
kid	i fell down again i can't get up	[i, fell, down, again, i, can, not, get, up]	[i, fell, down, again, i, can, not, get, up]	[(i, NN), (fell, VBD), (down, RB), (again, RB), (i, JJ), (can, MD), (not, RB), (get, VB), (up, RP)]	[(i, NN), (fell, VBD), (down, RB), (again, RB), (i, JJ), (can, MD), (not, RB), (get, VB), (up, RP)]	[(i, LS), (fell, VBD), (down, RP), (again, RB), (i, FW), (can, MD), (not, RB), (get, VB), (up, RP)]	[(i, LS), (fell, VBD), (down, RP), (again, RB), (i, FW), (can, MD), (not, RB), (get, VB), (up, RP)]	time130-cond1.txt
cgv	i guess you can't play football then	[i, guess, you, can, not, play, football, then]	[i, guess, you, can, not, play, football, then]	[(i, NN), (guess, NN), (you, PRP), (can, MD), (not, RB), (play, VB), (football, NN), (then, RB)]	[(i, NN), (guess, NN), (you, PRP), (can, MD), (not, RB), (play, VB), (football, NN), (then, RB)]	[(i, LS), (guess, NN), (you, PRP), (can, MD), (not, RB), (play, VB), (football, NN), (then, RB)]	[(i, LS), (guess, NN), (you, PRP), (can, MD), (not, RB), (play, VB), (football, NN), (then, RB)]	time130-cond1.txt
kid	i can too i can too i can too	[i, can, too, i, can, too, i, can, too]	[i, can, too, i, can, too, i, can, too]	[(i, NN), (can, MD), (too, RB), (i, VB), (can, MD), (too, RB), (i, VB), (can, MD), (too, RB)]	[(i, NN), (can, MD), (too, RB), (i, VB), (can, MD), (too, RB), (i, VB), (can, MD), (too, RB)]	[(i, LS), (can, MD), (too, RB), (i, FW), (can, MD), (too, RB), (i, FW), (can, MD), (too, RB)]	[(i, LS), (can, MD), (too, RB), (i, FW), (can, MD), (too, RB), (i, FW), (can, MD), (too, RB)]	time130-cond1.txt
cgv	would it help you if we got a helmet how would it help	[would, it, help, you, if, we, got, a, helmet, how, would, it, help]	[would, it, help, you, if, we, get, a, helmet, how, would, it, help]	[(would, MD), (it, PRP), (help, VB), (you, PRP), (if, IN), (we, PRP), (got, VBD), (a, DT), (helmet, NN), (how, WRB), (would, MD), (it, PRP), (help, VB)]	[(would, MD), (it, PRP), (help, VB), (you, PRP), (if, IN), (we, PRP), (get, VBP), (a, DT), (helmet, NN), (how, WRB), (would, MD), (it, PRP), (help, VB)]	[(would, MD), (it, PRP), (help, VB), (you, PRP), (if, IN), (we, PRP), (got, VBD), (a, DT), (helmet, NN), (how, WRB), (would, MD), (it, PRP), (help, VB)]	[(would, MD), (it, PRP), (help, VB), (you, PRP), (if, IN), (we, PRP), (get, VBP), (a, DT), (helmet, NN), (how, WRB), (would, MD), (it, PRP), (help, VB)]	time130-cond1.txt
kid	it would hit the helmet instead of me	[it, would, hit, the, helmet, instead, of, me]	[it, would, hit, the, helmet, instead, of, me]	[(it, PRP), (would, MD), (hit, VB), (the, DT), (helmet, NN), (instead, RB), (of, IN), (me, PRP)]	[(it, PRP), (would, MD), (hit, VB), (the, DT), (helmet, NN), (instead, RB), (of, IN), (me, PRP)]	[(it, PRP), (would, MD), (hit, VB), (the, DT), (helmet, NN), (instead, RB), (of, IN), (me, PRP)]	[(it, PRP), (would, MD), (hit, VB), (the, DT), (helmet, NN), (instead, RB), (of, IN), (me, PRP)]	time130-cond1.txt
cgv	and what would happen then	[and, what, would, happen, then]	[and, what, would, happen, then]	[(and, CC), (what, WP), (would, MD), (happen, VB), (then, RB)]	[(and, CC), (what, WP), (would, MD), (happen, VB), (then, RB)]	[(and, CC), (what, WP), (would, MD), (happen, VB), (then, RB)]	[(and, CC), (what, WP), (would, MD), (happen, VB), (then, RB)]	time130-cond1.txt
kid	i'd not be hurt except it could still land on my nose	[i, would, not, be, hurt, except, it, could, still, land, on, my, nose]	[i, would, not, be, hurt, except, it, could, still, land, on, my, nose]	[(i, NN), (would, MD), (not, RB), (be, VB), (hurt, VBN), (except, IN), (it, PRP), (could, MD), (still, RB), (land, VB), (on, IN), (my, PRP$), (nose, NN)]	[(i, NN), (would, MD), (not, RB), (be, VB), (hurt, VBN), (except, IN), (it, PRP), (could, MD), (still, RB), (land, VB), (on, IN), (my, PRP$), (nose, NN)]	[(i, LS), (would, MD), (not, RB), (be, VB), (hurt, VBN), (except, IN), (it, PRP), (could, MD), (still, RB), (land, VB), (on, IN), (my, PRP$), (nose, NN)]	[(i, LS), (would, MD), (not, RB), (be, VB), (hurt, VBN), (except, IN), (it, PRP), (could, MD), (still, RB), (land, VB), (on, IN), (my, PRP$), (nose, NN)]	time130-cond1.txt
cgv	that's right	[that, is, right]	[that, be, right]	[(that, DT), (is, VBZ), (right, JJ)]	[(that, DT), (be, VB), (right, JJ)]	[(that, DT), (is, VBZ), (right, RB)]	[(that, IN), (be, VB), (right, JJ)]	time130-cond1.txt
kid	that would hurt my nose	[that, would, hurt, my, nose]	[that, would, hurt, my, nose]	[(that, DT), (would, MD), (hurt, VB), (my, PRP$), (nose, NN)]	[(that, DT), (would, MD), (hurt, VB), (my, PRP$), (nose, NN)]	[(that, WDT), (would, MD), (hurt, VB), (my, PRP$), (nose, NN)]	[(that, WDT), (would, MD), (hurt, VB), (my, PRP$), (nose, NN)]	time130-cond1.txt
cgv	do you want me to hold it and you can kick it okay you missed	[do, you, want, me, to, hold, it, and, you, can, kick, it, okay, you, missed]	[do, you, want, me, to, hold, it, and, you, can, kick, it, okay, you, miss]	[(do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (hold, VB), (it, PRP), (and, CC), (you, PRP), (can, MD), (kick, VB), (it, PRP), (okay, IN), (you, PRP), (missed, VBD)]	[(do, VBP), (you, PRP), (want, VB), (me, PRP), (to, TO), (hold, VB), (it, PRP), (and, CC), (you, PRP), (can, MD), (kick, VB), (it, PRP), (okay, IN), (you, PRP), (miss, VBP)]	[(do, VB), (you, PRP), (want, VB), (me, PRP), (to, TO), (hold, VB), (it, PRP), (and, CC), (you, PRP), (can, MD), (kick, VB), (it, PRP), (okay, JJ), (you, PRP), (missed, VBD)]	[(do, VB), (you, PRP), (want, VB), (me, PRP), (to, TO), (hold, VB), (it, PRP), (and, CC), (you, PRP), (can, MD), (kick, VB), (it, PRP), (okay, JJ), (you, PRP), (miss, VBP)]	time130-cond1.txt
kid	you kicked me	[you, kicked, me]	[you, kick, me]	[(you, PRP), (kicked, VBD), (me, PRP)]	[(you, PRP), (kick, VBP), (me, PRP)]	[(you, PRP), (kicked, VBD), (me, PRP)]	[(you, PRP), (kick, VBP), (me, PRP)]	time130-cond1.txt
cgv	i did not aim for the ball this time	[i, did, not, aim, for, the, ball, this, time]	[i, do, not, aim, for, the, ball, this, time]	[(i, NN), (did, VBD), (not, RB), (aim, VB), (for, IN), (the, DT), (ball, NN), (this, DT), (time, NN)]	[(i, NNS), (do, VBP), (not, RB), (aim, VB), (for, IN), (the, DT), (ball, NN), (this, DT), (time, NN)]	[(i, LS), (did, VBD), (not, RB), (aim, NN), (for, IN), (the, DT), (ball, NN), (this, DT), (time, NN)]	[(i, LS), (do, VBP), (not, RB), (aim, VB), (for, IN), (the, DT), (ball, NN), (this, DT), (time, NN)]	time130-cond1.txt
kid	i want ta try again i missed i'm swimming there's water on the football field	[i, want, ta, try, again, i, missed, i, am, swimming, there, is, water, on, the, football, field]	[i, want, ta, try, again, i, miss, i, be, swim, there, be, water, on, the, football, field]	[(i, NN), (want, VBP), (ta, NN), (try, NN), (again, RB), (i, JJ), (missed, VBD), (i, NN), (am, VBP), (swimming, VBG), (there, EX), (is, VBZ), (water, NN), (on, IN), (the, DT), (football, NN), (field, NN)]	[(i, NN), (want, VBP), (ta, NN), (try, NN), (again, RB), (i, JJ), (miss, VBP), (i, NN), (be, VB), (swim, VBN), (there, RB), (be, VB), (water, NN), (on, IN), (the, DT), (football, NN), (field, NN)]	[(i, LS), (want, VBP), (ta, NN), (try, VB), (again, RB), (i, FW), (missed, VBN), (i, FW), (am, VBP), (swimming, VBG), (there, EX), (is, VBZ), (water, NN), (on, IN), (the, DT), (football, NN), (field, NN)]	[(i, LS), (want, VBP), (ta, NN), (try, VB), (again, RB), (i, FW), (miss, VBP), (i, FW), (be, VB), (swim, VBP), (there, EX), (be, VB), (water, NN), (on, IN), (the, DT), (football, NN), (field, NN)]	time130-cond1.txt
