participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	daddy turned the tv off all that zooming gets to you after a while	[daddy, turned, the, tv, off, all, that, zooming, gets, to, you, after, a, while]	[daddy, turn, the, tv, off, all, that, zoom, get, to, you, after, a, while]	[(daddy, NN), (turned, VBD), (the, DT), (tv, NN), (off, IN), (all, DT), (that, IN), (zooming, VBG), (gets, VBZ), (to, TO), (you, PRP), (after, IN), (a, DT), (while, NN)]	[(daddy, JJ), (turn, VBP), (the, DT), (tv, NN), (off, IN), (all, DT), (that, WDT), (zoom, NN), (get, VB), (to, TO), (you, PRP), (after, IN), (a, DT), (while, NN)]	[(daddy, NN), (turned, VBD), (the, DT), (tv, NN), (off, IN), (all, DT), (that, IN), (zooming, VBG), (gets, VBZ), (to, TO), (you, PRP), (after, IN), (a, DT), (while, NN)]	[(daddy, NN), (turn, VB), (the, DT), (tv, NN), (off, IN), (all, DT), (that, DT), (zoom, NN), (get, VB), (to, TO), (you, PRP), (after, IN), (a, DT), (while, NN)]	time6-cond1.txt
kid	 those are mine favorite my mommy makes these are good mommy more me mommy more more cake	[those, are, mine, favorite, my, mommy, makes, these, are, good, mommy, more, me, mommy, more, more, cake]	[those, be, mine, favorite, my, mommy, make, these, be, good, mommy, more, me, mommy, more, more, cake]	[(those, DT), (are, VBP), (mine, JJ), (favorite, JJ), (my, PRP$), (mommy, JJ), (makes, VBZ), (these, DT), (are, VBP), (good, JJ), (mommy, NN), (more, RBR), (me, PRP), (mommy, VB), (more, RBR), (more, RBR), (cake, NN)]	[(those, DT), (be, VB), (mine, JJ), (favorite, JJ), (my, PRP$), (mommy, NNS), (make, VBP), (these, DT), (be, VB), (good, JJ), (mommy, NN), (more, RBR), (me, PRP), (mommy, VB), (more, RBR), (more, RBR), (cake, NN)]	[(those, DT), (are, VBP), (mine, JJ), (favorite, JJ), (my, PRP$), (mommy, NN), (makes, VBZ), (these, DT), (are, VBP), (good, JJ), (mommy, NN), (more, RBR), (me, PRP), (mommy, VB), (more, RBR), (more, RBR), (cake, NN)]	[(those, DT), (be, VB), (mine, JJ), (favorite, JJ), (my, PRP$), (mommy, NN), (make, VB), (these, DT), (be, VB), (good, JJ), (mommy, NN), (more, RBR), (me, PRP), (mommy, VB), (more, RBR), (more, RBR), (cake, NN)]	time6-cond1.txt
cgv	no these are for the bakesale	[no, these, are, for, the, bakesale]	[no, these, be, for, the, bakesale]	[(no, DT), (these, DT), (are, VBP), (for, IN), (the, DT), (bakesale, NN)]	[(no, DT), (these, DT), (be, VB), (for, IN), (the, DT), (bakesale, NN)]	[(no, DT), (these, DT), (are, VBP), (for, IN), (the, DT), (bakesale, NN)]	[(no, DT), (these, DT), (be, VB), (for, IN), (the, DT), (bakesale, NN)]	time6-cond1.txt
kid	i want more cookies i want more cookies	[i, want, more, cookies, i, want, more, cookies]	[i, want, more, cooky, i, want, more, cooky]	[(i, NN), (want, VBP), (more, JJR), (cookies, NNS), (i, VBP), (want, VBP), (more, JJR), (cookies, NNS)]	[(i, NN), (want, VBP), (more, JJR), (cooky, NNS), (i, VBP), (want, VBP), (more, JJR), (cooky, NNS)]	[(i, LS), (want, VBP), (more, JJR), (cookies, NNS), (i, FW), (want, VBP), (more, JJR), (cookies, NNS)]	[(i, LS), (want, VBP), (more, RBR), (cooky, JJ), (i, FW), (want, VBP), (more, JJR), (cooky, NN)]	time6-cond1.txt
cgv	no i don't think you should have any more you'll get a bad tummyache	[no, i, do, not, think, you, should, have, any, more, you, will, get, a, bad, tummyache]	[no, i, do, not, think, you, should, have, any, more, you, will, get, a, bad, tummyache]	[(no, DT), (i, NN), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (have, VB), (any, DT), (more, JJR), (you, PRP), (will, MD), (get, VB), (a, DT), (bad, JJ), (tummyache, NN)]	[(no, DT), (i, NN), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (have, VB), (any, DT), (more, JJR), (you, PRP), (will, MD), (get, VB), (a, DT), (bad, JJ), (tummyache, NN)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (have, VB), (any, DT), (more, JJR), (you, PRP), (will, MD), (get, VB), (a, DT), (bad, JJ), (tummyache, NN)]	[(no, DT), (i, FW), (do, VBP), (not, RB), (think, VB), (you, PRP), (should, MD), (have, VB), (any, DT), (more, JJR), (you, PRP), (will, MD), (get, VB), (a, DT), (bad, JJ), (tummyache, NN)]	time6-cond1.txt
kid	i want ta eat coconut  i want one hot hot i want a big cookie i want a big cookie	[i, want, ta, eat, coconut, i, want, one, hot, hot, i, want, a, big, cookie, i, want, a, big, cookie]	[i, want, ta, eat, coconut, i, want, one, hot, hot, i, want, a, big, cookie, i, want, a, big, cookie]	[(i, NN), (want, VBP), (ta, NN), (eat, NN), (coconut, NN), (i, NN), (want, VBP), (one, CD), (hot, JJ), (hot, JJ), (i, NN), (want, VBP), (a, DT), (big, JJ), (cookie, NN), (i, NN), (want, VBP), (a, DT), (big, JJ), (cookie, NN)]	[(i, NN), (want, VBP), (ta, NN), (eat, NN), (coconut, NN), (i, NN), (want, VBP), (one, CD), (hot, JJ), (hot, JJ), (i, NN), (want, VBP), (a, DT), (big, JJ), (cookie, NN), (i, NN), (want, VBP), (a, DT), (big, JJ), (cookie, NN)]	[(i, LS), (want, VBP), (ta, NN), (eat, VB), (coconut, NN), (i, FW), (want, VBP), (one, CD), (hot, JJ), (hot, JJ), (i, FW), (want, VBP), (a, DT), (big, JJ), (cookie, NN), (i, FW), (want, VBP), (a, DT), (big, JJ), (cookie, NN)]	[(i, LS), (want, VBP), (ta, NN), (eat, VB), (coconut, NN), (i, FW), (want, VBP), (one, CD), (hot, JJ), (hot, JJ), (i, FW), (want, VBP), (a, DT), (big, JJ), (cookie, NN), (i, FW), (want, VBP), (a, DT), (big, JJ), (cookie, NN)]	time6-cond1.txt
cgv	the big cookies aren't done yet you'll have to wait a while what are you doing abe	[the, big, cookies, are, not, done, yet, you, will, have, to, wait, a, while, what, are, you, doing, abe]	[the, big, cooky, be, not, do, yet, you, will, have, to, wait, a, while, what, be, you, do, abe]	[(the, DT), (big, JJ), (cookies, NNS), (are, VBP), (not, RB), (done, VBN), (yet, RB), (you, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (a, DT), (while, NN), (what, WDT), (are, VBP), (you, PRP), (doing, VBG), (abe, NNS)]	[(the, DT), (big, JJ), (cooky, NN), (be, VB), (not, RB), (do, VB), (yet, RB), (you, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (a, DT), (while, NN), (what, WP), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	[(the, DT), (big, JJ), (cookies, NNS), (are, VBP), (not, RB), (done, VBN), (yet, RB), (you, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (a, DT), (while, NN), (what, WP), (are, VBP), (you, PRP), (doing, VBG), (abe, NN)]	[(the, DT), (big, JJ), (cooky, NN), (be, VB), (not, RB), (do, VB), (yet, RB), (you, PRP), (will, MD), (have, VB), (to, TO), (wait, VB), (a, DT), (while, NN), (what, WDT), (be, VB), (you, PRP), (do, VBP), (abe, VB)]	time6-cond1.txt
kid	we making cookies	[we, making, cookies]	[we, make, cooky]	[(we, PRP), (making, VBG), (cookies, NNS)]	[(we, PRP), (make, VBP), (cooky, JJ)]	[(we, PRP), (making, VBG), (cookies, NNS)]	[(we, PRP), (make, VBP), (cooky, NN)]	time6-cond1.txt
cgv	you're making cookies	[you, are, making, cookies]	[you, be, make, cooky]	[(you, PRP), (are, VBP), (making, VBG), (cookies, NNS)]	[(you, PRP), (be, VB), (make, VBN), (cooky, NN)]	[(you, PRP), (are, VBP), (making, VBG), (cookies, NNS)]	[(you, PRP), (be, VB), (make, VB), (cooky, NN)]	time6-cond1.txt
kid	 don't eat them you don't eat them	[do, not, eat, them, you, do, not, eat, them]	[do, not, eat, them, you, do, not, eat, them]	[(do, VB), (not, RB), (eat, VB), (them, PRP), (you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP)]	[(do, VB), (not, RB), (eat, VB), (them, PRP), (you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP)]	[(do, VB), (not, RB), (eat, VB), (them, PRP), (you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP)]	[(do, VB), (not, RB), (eat, VB), (them, PRP), (you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP)]	time6-cond1.txt
cgv	you don't eat them i can eat them	[you, do, not, eat, them, i, can, eat, them]	[you, do, not, eat, them, i, can, eat, them]	[(you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP), (i, VB), (can, MD), (eat, VB), (them, PRP)]	[(you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP), (i, VB), (can, MD), (eat, VB), (them, PRP)]	[(you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP), (i, FW), (can, MD), (eat, VB), (them, PRP)]	[(you, PRP), (do, VBP), (not, RB), (eat, VB), (them, PRP), (i, FW), (can, MD), (eat, VB), (them, PRP)]	time6-cond1.txt
kid	 what's that terry what's that terry	[what, is, that, terry, what, is, that, terry]	[what, be, that, terry, what, be, that, terry]	[(what, WP), (is, VBZ), (that, DT), (terry, NN), (what, WP), (is, VBZ), (that, DT), (terry, NN)]	[(what, WP), (be, VB), (that, DT), (terry, VB), (what, WP), (be, VB), (that, DT), (terry, NN)]	[(what, WP), (is, VBZ), (that, IN), (terry, NN), (what, WP), (is, VBZ), (that, IN), (terry, NN)]	[(what, WDT), (be, VB), (that, IN), (terry, NN), (what, WDT), (be, VB), (that, IN), (terry, NN)]	time6-cond1.txt
cgv	are you ready to go to bed abe it's hot so you can sleep in the nude if you want to nude is when you sleep without any clothes on	[are, you, ready, to, go, to, bed, abe, it, is, hot, so, you, can, sleep, in, the, nude, if, you, want, to, nude, is, when, you, sleep, without, any, clothes, on]	[be, you, ready, to, go, to, bed, abe, it, be, hot, so, you, can, sleep, in, the, nude, if, you, want, to, nude, be, when, you, sleep, without, any, clothes, on]	[(are, VBP), (you, PRP), (ready, JJ), (to, TO), (go, VB), (to, TO), (bed, VB), (abe, IN), (it, PRP), (is, VBZ), (hot, JJ), (so, IN), (you, PRP), (can, MD), (sleep, VB), (in, IN), (the, DT), (nude, NN), (if, IN), (you, PRP), (want, VBP), (to, TO), (nude, VB), (is, VBZ), (when, WRB), (you, PRP), (sleep, VBP), (without, IN), (any, DT), (clothes, NNS), (on, IN)]	[(be, VB), (you, PRP), (ready, JJ), (to, TO), (go, VB), (to, TO), (bed, VB), (abe, VB), (it, PRP), (be, VB), (hot, VBN), (so, RB), (you, PRP), (can, MD), (sleep, VB), (in, IN), (the, DT), (nude, NN), (if, IN), (you, PRP), (want, VBP), (to, TO), (nude, VB), (be, VB), (when, WRB), (you, PRP), (sleep, VBP), (without, IN), (any, DT), (clothes, NNS), (on, IN)]	[(are, VBP), (you, PRP), (ready, JJ), (to, TO), (go, VB), (to, TO), (bed, NN), (abe, NN), (it, PRP), (is, VBZ), (hot, JJ), (so, IN), (you, PRP), (can, MD), (sleep, VB), (in, IN), (the, DT), (nude, JJ), (if, IN), (you, PRP), (want, VBP), (to, TO), (nude, JJ), (is, VBZ), (when, WRB), (you, PRP), (sleep, VBP), (without, IN), (any, DT), (clothes, NNS), (on, IN)]	[(be, VB), (you, PRP), (ready, JJ), (to, TO), (go, VB), (to, TO), (bed, NN), (abe, NN), (it, PRP), (be, VB), (hot, JJ), (so, IN), (you, PRP), (can, MD), (sleep, VB), (in, IN), (the, DT), (nude, JJ), (if, IN), (you, PRP), (want, VBP), (to, TO), (nude, JJ), (be, VB), (when, WRB), (you, PRP), (sleep, VBP), (without, IN), (any, DT), (clothes, NNS), (on, IN)]	time6-cond1.txt
kid	me walk around nude	[me, walk, around, nude]	[me, walk, around, nude]	[(me, PRP), (walk, VBP), (around, IN), (nude, NN)]	[(me, PRP), (walk, VBP), (around, IN), (nude, NN)]	[(me, PRP), (walk, VBP), (around, IN), (nude, JJ)]	[(me, PRP), (walk, VBP), (around, IN), (nude, JJ)]	time6-cond1.txt
