participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	 come here let me show you something see your balloon has a knot in it so we can't put helium in it we can't untie the knot can we so we can't do it	[come, here, let, me, show, you, something, see, your, balloon, has, a, knot, in, it, so, we, can, not, put, helium, in, it, we, can, not, untie, the, knot, can, we, so, we, can, not, do, it]	[come, here, let, me, show, you, something, see, your, balloon, have, a, knot, in, it, so, we, can, not, put, helium, in, it, we, can, not, untie, the, knot, can, we, so, we, can, not, do, it]	[(come, VBN), (here, RB), (let, VB), (me, PRP), (show, VB), (you, PRP), (something, NN), (see, VB), (your, PRP$), (balloon, NN), (has, VBZ), (a, DT), (knot, NN), (in, IN), (it, PRP), (so, IN), (we, PRP), (can, MD), (not, RB), (put, VB), (helium, NN), (in, IN), (it, PRP), (we, PRP), (can, MD), (not, RB), (untie, VB), (the, DT), (knot, NN), (can, MD), (we, PRP), (so, RB), (we, PRP), (can, MD), (not, RB), (do, VB), (it, PRP)]	[(come, VBN), (here, RB), (let, VB), (me, PRP), (show, VB), (you, PRP), (something, NN), (see, VB), (your, PRP$), (balloon, NN), (have, VBP), (a, DT), (knot, NN), (in, IN), (it, PRP), (so, IN), (we, PRP), (can, MD), (not, RB), (put, VB), (helium, NN), (in, IN), (it, PRP), (we, PRP), (can, MD), (not, RB), (untie, VB), (the, DT), (knot, NN), (can, MD), (we, PRP), (so, RB), (we, PRP), (can, MD), (not, RB), (do, VB), (it, PRP)]	[(come, VBN), (here, RB), (let, VB), (me, PRP), (show, VB), (you, PRP), (something, NN), (see, VB), (your, PRP$), (balloon, NN), (has, VBZ), (a, DT), (knot, NN), (in, IN), (it, PRP), (so, IN), (we, PRP), (can, MD), (not, RB), (put, VB), (helium, NNP), (in, IN), (it, PRP), (we, PRP), (can, MD), (not, RB), (untie, VB), (the, DT), (knot, NN), (can, MD), (we, PRP), (so, RB), (we, PRP), (can, MD), (not, RB), (do, VB), (it, PRP)]	[(come, VBN), (here, RB), (let, VB), (me, PRP), (show, VB), (you, PRP), (something, NN), (see, VB), (your, PRP$), (balloon, NN), (have, VBP), (a, DT), (knot, NN), (in, IN), (it, PRP), (so, IN), (we, PRP), (can, MD), (not, RB), (put, VB), (helium, NNP), (in, IN), (it, PRP), (we, PRP), (can, MD), (not, RB), (untie, VB), (the, DT), (knot, NN), (can, MD), (we, PRP), (so, RB), (we, PRP), (can, MD), (not, RB), (do, VB), (it, PRP)]	time52-cond1.txt
kid	we have ta get helium	[we, have, ta, get, helium]	[we, have, ta, get, helium]	[(we, PRP), (have, VBP), (ta, VBN), (get, VB), (helium, NN)]	[(we, PRP), (have, VBP), (ta, VBN), (get, VB), (helium, NN)]	[(we, PRP), (have, VBP), (ta, NN), (get, VB), (helium, NNP)]	[(we, PRP), (have, VBP), (ta, NN), (get, VB), (helium, NNP)]	time52-cond1.txt
cgv	i know but the whole problem is the trouble  do you know why we can't get helium now abe schools are closed now the school is closed yeah the school is closed the microbiology department at school it's closed now would you like some cider	[i, know, but, the, whole, problem, is, the, trouble, do, you, know, why, we, can, not, get, helium, now, abe, schools, are, closed, now, the, school, is, closed, yeah, the, school, is, closed, the, microbiology, department, at, school, it, is, closed, now, would, you, like, some, cider]	[i, know, but, the, whole, problem, be, the, trouble, do, you, know, why, we, can, not, get, helium, now, abe, school, be, close, now, the, school, be, close, yeah, the, school, be, close, the, microbiology, department, at, school, it, be, close, now, would, you, like, some, cider]	[(i, NN), (know, VBP), (but, CC), (the, DT), (whole, JJ), (problem, NN), (is, VBZ), (the, DT), (trouble, NN), (do, VBP), (you, PRP), (know, VB), (why, WRB), (we, PRP), (can, MD), (not, RB), (get, VB), (helium, NN), (now, RB), (abe, VBZ), (schools, NNS), (are, VBP), (closed, VBN), (now, RB), (the, DT), (school, NN), (is, VBZ), (closed, VBN), (yeah, RB), (the, DT), (school, NN), (is, VBZ), (closed, VBN), (the, DT), (microbiology, NN), (department, NN), (at, IN), (school, NN), (it, PRP), (is, VBZ), (closed, VBN), (now, RB), (would, MD), (you, PRP), (like, VB), (some, DT), (cider, NN)]	[(i, NN), (know, VBP), (but, CC), (the, DT), (whole, JJ), (problem, NN), (be, VB), (the, DT), (trouble, NN), (do, VBP), (you, PRP), (know, VB), (why, WRB), (we, PRP), (can, MD), (not, RB), (get, VB), (helium, NN), (now, RB), (abe, VBZ), (school, NN), (be, VB), (close, RB), (now, RB), (the, DT), (school, NN), (be, VB), (close, JJ), (yeah, PDT), (the, DT), (school, NN), (be, VB), (close, RB), (the, DT), (microbiology, NN), (department, NN), (at, IN), (school, NN), (it, PRP), (be, VB), (close, RB), (now, RB), (would, MD), (you, PRP), (like, VB), (some, DT), (cider, NN)]	[(i, LS), (know, VB), (but, CC), (the, DT), (whole, JJ), (problem, NN), (is, VBZ), (the, DT), (trouble, NN), (do, VBP), (you, PRP), (know, VB), (why, WRB), (we, PRP), (can, MD), (not, RB), (get, VB), (helium, NNP), (now, RB), (abe, VBP), (schools, NNS), (are, VBP), (closed, VBN), (now, RB), (the, DT), (school, NN), (is, VBZ), (closed, VBN), (yeah, RB), (the, DT), (school, NN), (is, VBZ), (closed, VBN), (the, DT), (microbiology, NN), (department, NN), (at, IN), (school, NN), (it, PRP), (is, VBZ), (closed, VBN), (now, RB), (would, MD), (you, PRP), (like, VB), (some, DT), (cider, NN)]	[(i, LS), (know, VB), (but, CC), (the, DT), (whole, JJ), (problem, NN), (be, VB), (the, DT), (trouble, NN), (do, VBP), (you, PRP), (know, VB), (why, WRB), (we, PRP), (can, MD), (not, RB), (get, VB), (helium, NNP), (now, RB), (abe, VBP), (school, NN), (be, VB), (close, RB), (now, RB), (the, DT), (school, NN), (be, VB), (close, RB), (yeah, VBP), (the, DT), (school, NN), (be, VB), (close, RB), (the, DT), (microbiology, NN), (department, NN), (at, IN), (school, NN), (it, PRP), (be, VB), (close, RB), (now, RB), (would, MD), (you, PRP), (like, VB), (some, DT), (cider, NN)]	time52-cond1.txt
kid	i want some we we you asked me	[i, want, some, we, we, you, asked, me]	[i, want, some, we, we, you, ask, me]	[(i, NN), (want, VBP), (some, DT), (we, PRP), (we, PRP), (you, PRP), (asked, VBD), (me, PRP)]	[(i, NN), (want, VBP), (some, DT), (we, PRP), (we, PRP), (you, PRP), (ask, VBP), (me, PRP)]	[(i, LS), (want, VBP), (some, DT), (we, PRP), (we, PRP), (you, PRP), (asked, VBD), (me, PRP)]	[(i, LS), (want, VBP), (some, DT), (we, PRP), (we, PRP), (you, PRP), (ask, VBP), (me, PRP)]	time52-cond1.txt
cgv	is a pretty good movie i heard that it was really shitty i don't know do you want to watch it	[is, a, pretty, good, movie, i, heard, that, it, was, really, smitty, i, do, not, know, do, you, want, to, watch, it]	[be, a, pretty, good, movie, i, hear, that, it, be, really, smitty, i, do, not, know, do, you, want, to, watch, it]	[(is, VBZ), (a, DT), (pretty, RB), (good, JJ), (movie, NN), (i, NN), (heard, VBP), (that, IN), (it, PRP), (was, VBD), (really, RB), (smitty, JJ), (i, NNS), (do, VBP), (not, RB), (know, VB), (do, VBP), (you, PRP), (want, VB), (to, TO), (watch, VB), (it, PRP)]	[(be, VB), (a, DT), (pretty, RB), (good, JJ), (movie, NN), (i, NN), (hear, VBP), (that, IN), (it, PRP), (be, VB), (really, RB), (smitty, JJ), (i, NNS), (do, VBP), (not, RB), (know, VB), (do, VBP), (you, PRP), (want, VB), (to, TO), (watch, VB), (it, PRP)]	[(is, VBZ), (a, DT), (pretty, RB), (good, JJ), (movie, NN), (i, FW), (heard, VBD), (that, IN), (it, PRP), (was, VBD), (really, RB), (smitty, JJ), (i, FW), (do, VBP), (not, RB), (know, VB), (do, VB), (you, PRP), (want, VBP), (to, TO), (watch, VB), (it, PRP)]	[(be, VB), (a, DT), (pretty, RB), (good, JJ), (movie, NN), (i, FW), (hear, VB), (that, IN), (it, PRP), (be, VB), (really, RB), (smitty, JJ), (i, FW), (do, VBP), (not, RB), (know, VB), (do, VB), (you, PRP), (want, VBP), (to, TO), (watch, VB), (it, PRP)]	time52-cond1.txt
kid	yeah we should watch it we should watch it on the outside i called a magazine  i called it a magazine mommy on the outside i called it a magazine	[yeah, we, should, watch, it, we, should, watch, it, on, the, outside, i, called, a, magazine, i, called, it, a, magazine, mommy, on, the, outside, i, called, it, a, magazine]	[yeah, we, should, watch, it, we, should, watch, it, on, the, outside, i, call, a, magazine, i, call, it, a, magazine, mommy, on, the, outside, i, call, it, a, magazine]	[(yeah, NN), (we, PRP), (should, MD), (watch, VB), (it, PRP), (we, PRP), (should, MD), (watch, VB), (it, PRP), (on, IN), (the, DT), (outside, NN), (i, NN), (called, VBD), (a, DT), (magazine, NN), (i, NN), (called, VBD), (it, PRP), (a, DT), (magazine, NN), (mommy, NN), (on, IN), (the, DT), (outside, NN), (i, NN), (called, VBD), (it, PRP), (a, DT), (magazine, NN)]	[(yeah, NN), (we, PRP), (should, MD), (watch, VB), (it, PRP), (we, PRP), (should, MD), (watch, VB), (it, PRP), (on, IN), (the, DT), (outside, JJ), (i, NN), (call, VBP), (a, DT), (magazine, NN), (i, NN), (call, VBP), (it, PRP), (a, DT), (magazine, NN), (mommy, NN), (on, IN), (the, DT), (outside, JJ), (i, NN), (call, VBP), (it, PRP), (a, DT), (magazine, NN)]	[(yeah, NN), (we, PRP), (should, MD), (watch, VB), (it, PRP), (we, PRP), (should, MD), (watch, VB), (it, PRP), (on, IN), (the, DT), (outside, JJ), (i, FW), (called, VBN), (a, DT), (magazine, NN), (i, FW), (called, VBN), (it, PRP), (a, DT), (magazine, NN), (mommy, NN), (on, IN), (the, DT), (outside, JJ), (i, FW), (called, VBN), (it, PRP), (a, DT), (magazine, NN)]	[(yeah, NN), (we, PRP), (should, MD), (watch, VB), (it, PRP), (we, PRP), (should, MD), (watch, VB), (it, PRP), (on, IN), (the, DT), (outside, JJ), (i, FW), (call, VB), (a, DT), (magazine, NN), (i, FW), (call, VB), (it, PRP), (a, DT), (magazine, NN), (mommy, NN), (on, IN), (the, DT), (outside, JJ), (i, FW), (call, VB), (it, PRP), (a, DT), (magazine, NN)]	time52-cond1.txt
cgv	no this is called a coloring book jeanne gave you a coloring book jeanne gave you a coloring book	[no, this, is, called, a, coloring, book, jeanne, gave, you, a, coloring, book, jeanne, gave, you, a, coloring, book]	[no, this, be, call, a, coloring, book, jeanne, give, you, a, color, book, jeanne, give, you, a, color, book]	[(no, DT), (this, DT), (is, VBZ), (called, VBN), (a, DT), (coloring, NN), (book, NN), (jeanne, NN), (gave, VBD), (you, PRP), (a, DT), (coloring, VBG), (book, NN), (jeanne, NN), (gave, VBD), (you, PRP), (a, DT), (coloring, VBG), (book, NN)]	[(no, DT), (this, DT), (be, VB), (call, VB), (a, DT), (coloring, NN), (book, NN), (jeanne, NN), (give, VBP), (you, PRP), (a, DT), (color, NN), (book, NN), (jeanne, NN), (give, VBP), (you, PRP), (a, DT), (color, NN), (book, NN)]	[(no, DT), (this, DT), (is, VBZ), (called, VBN), (a, DT), (coloring, VBG), (book, NN), (jeanne, NN), (gave, VBD), (you, PRP), (a, DT), (coloring, VBG), (book, NN), (jeanne, NN), (gave, VBD), (you, PRP), (a, DT), (coloring, VBG), (book, NN)]	[(no, DT), (this, DT), (be, VB), (call, VB), (a, DT), (coloring, VBG), (book, NN), (jeanne, NN), (give, VBP), (you, PRP), (a, DT), (color, NN), (book, NN), (jeanne, NN), (give, VBP), (you, PRP), (a, DT), (color, NN), (book, NN)]	time52-cond1.txt
kid	let's see	[let, us, see]	[let, u, see]	[(let, VB), (us, PRP), (see, VB)]	[(let, VB), (u, JJ), (see, VB)]	[(let, VB), (us, PRP), (see, VB)]	[(let, VB), (u, FW), (see, VB)]	time52-cond1.txt
cgv	what animals do you see here	[what, animals, do, you, see, here]	[what, animals, do, you, see, here]	[(what, WP), (animals, VBZ), (do, VBP), (you, PRP), (see, VB), (here, RB)]	[(what, WP), (animals, VBZ), (do, VBP), (you, PRP), (see, VB), (here, RB)]	[(what, WDT), (animals, NNS), (do, VBP), (you, PRP), (see, VB), (here, RB)]	[(what, WDT), (animals, NNS), (do, VBP), (you, PRP), (see, VB), (here, RB)]	time52-cond1.txt
kid	a giraffe and a elephant a zebra i don't know those are	[a, giraffe, and, a, elephant, a, zebra, i, do, not, know, those, are]	[a, giraffe, and, a, elephant, a, zebra, i, do, not, know, those, be]	[(a, DT), (giraffe, NN), (and, CC), (a, DT), (elephant, NN), (a, DT), (zebra, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (those, DT), (are, VBP)]	[(a, DT), (giraffe, NN), (and, CC), (a, DT), (elephant, NN), (a, DT), (zebra, NN), (i, NN), (do, VBP), (not, RB), (know, VB), (those, DT), (be, VB)]	[(a, DT), (giraffe, NN), (and, CC), (a, DT), (elephant, NN), (a, DT), (zebra, NN), (i, FW), (do, VBP), (not, RB), (know, VB), (those, DT), (are, VBP)]	[(a, DT), (giraffe, NN), (and, CC), (a, DT), (elephant, NN), (a, DT), (zebra, NN), (i, FW), (do, VBP), (not, RB), (know, VB), (those, DT), (be, VB)]	time52-cond1.txt
cgv	those are deer what about these	[those, are, deer, what, about, these]	[those, be, deer, what, about, these]	[(those, DT), (are, VBP), (deer, VB), (what, WP), (about, IN), (these, DT)]	[(those, DT), (be, VB), (deer, VBN), (what, WP), (about, IN), (these, DT)]	[(those, DT), (are, VBP), (deer, NNS), (what, WDT), (about, IN), (these, DT)]	[(those, DT), (be, VB), (deer, NNS), (what, WDT), (about, IN), (these, DT)]	time52-cond1.txt
kid	i don't know balloons	[i, do, not, know, balloons]	[i, do, not, know, balloon]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (balloons, NNS)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (balloon, NN)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (balloons, NNS)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (balloon, NN)]	time52-cond1.txt
cgv	what's inside of them	[what, is, inside, of, them]	[what, be, inside, of, them]	[(what, WP), (is, VBZ), (inside, RB), (of, IN), (them, PRP)]	[(what, WP), (be, VB), (inside, JJ), (of, IN), (them, PRP)]	[(what, WP), (is, VBZ), (inside, IN), (of, IN), (them, PRP)]	[(what, WDT), (be, VB), (inside, IN), (of, IN), (them, PRP)]	time52-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	time52-cond1.txt
cgv	helium see they're floating	[helium, see, they, are, floating]	[helium, see, they, be, float]	[(helium, NN), (see, NN), (they, PRP), (are, VBP), (floating, VBG)]	[(helium, NN), (see, NN), (they, PRP), (be, VB), (float, VBN)]	[(helium, NNP), (see, VB), (they, PRP), (are, VBP), (floating, VBG)]	[(helium, NNP), (see, VB), (they, PRP), (be, VB), (float, NN)]	time52-cond1.txt
kid	i want a banana	[i, want, a, banana]	[i, want, a, banana]	[(i, NN), (want, VBP), (a, DT), (banana, NN)]	[(i, NN), (want, VBP), (a, DT), (banana, NN)]	[(i, LS), (want, VBP), (a, DT), (banana, NN)]	[(i, LS), (want, VBP), (a, DT), (banana, NN)]	time52-cond1.txt
cgv	boy you sure have eaten a lot of bananas today	[boy, you, sure, have, eaten, a, lot, of, bananas, today]	[boy, you, sure, have, eat, a, lot, of, banana, today]	[(boy, NN), (you, PRP), (sure, VBP), (have, VBP), (eaten, VBN), (a, DT), (lot, NN), (of, IN), (bananas, NNS), (today, NN)]	[(boy, NN), (you, PRP), (sure, VBP), (have, VBP), (eat, VBN), (a, DT), (lot, NN), (of, IN), (banana, NN), (today, NN)]	[(boy, NN), (you, PRP), (sure, RB), (have, VBP), (eaten, VBN), (a, DT), (lot, NN), (of, IN), (bananas, NNS), (today, NN)]	[(boy, NN), (you, PRP), (sure, RB), (have, VBP), (eat, VB), (a, DT), (lot, NN), (of, IN), (banana, NN), (today, NN)]	time52-cond1.txt
kid	andy broke that one it is black right there	[andy, broke, that, one, it, is, black, right, there]	[andy, break, that, one, it, be, black, right, there]	[(andy, JJ), (broke, VBD), (that, IN), (one, CD), (it, PRP), (is, VBZ), (black, JJ), (right, NN), (there, EX)]	[(andy, JJ), (break, NN), (that, WDT), (one, CD), (it, PRP), (be, VB), (black, JJ), (right, NN), (there, EX)]	[(andy, NN), (broke, VBD), (that, IN), (one, CD), (it, PRP), (is, VBZ), (black, JJ), (right, RB), (there, EX)]	[(andy, NN), (break, NN), (that, WDT), (one, CD), (it, PRP), (be, VB), (black, JJ), (right, NN), (there, EX)]	time52-cond1.txt
cgv	it's bruised andy dropped them on the floor and they got bruised	[it, is, bruised, andy, dropped, them, on, the, floor, and, they, got, bruised]	[it, be, bruise, andy, drop, them, on, the, floor, and, they, get, bruise]	[(it, PRP), (is, VBZ), (bruised, VBN), (andy, RB), (dropped, VBD), (them, PRP), (on, IN), (the, DT), (floor, NN), (and, CC), (they, PRP), (got, VBD), (bruised, VBN)]	[(it, PRP), (be, VB), (bruise, JJ), (andy, JJ), (drop, NN), (them, PRP), (on, IN), (the, DT), (floor, NN), (and, CC), (they, PRP), (get, VBP), (bruise, VB)]	[(it, PRP), (is, VBZ), (bruised, VBN), (andy, NN), (dropped, VBD), (them, PRP), (on, IN), (the, DT), (floor, NN), (and, CC), (they, PRP), (got, VBD), (bruised, VBN)]	[(it, PRP), (be, VB), (bruise, NN), (andy, JJ), (drop, NN), (them, PRP), (on, IN), (the, DT), (floor, NN), (and, CC), (they, PRP), (get, VBP), (bruise, NN)]	time52-cond1.txt
