participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	yeah there's lots of rattlesnakes in texas	[yeah, there, is, lots, of, rattlesnakes, in, texas]	[yeah, there, be, lot, of, rattlesnake, in, texas]	[(yeah, NN), (there, EX), (is, VBZ), (lots, NNS), (of, IN), (rattlesnakes, NNS), (in, IN), (texas, NN)]	[(yeah, NN), (there, RB), (be, VB), (lot, NN), (of, IN), (rattlesnake, NN), (in, IN), (texas, NN)]	[(yeah, RB), (there, EX), (is, VBZ), (lots, NNS), (of, IN), (rattlesnakes, NNS), (in, IN), (texas, NNS)]	[(yeah, RB), (there, RB), (be, VB), (lot, NN), (of, IN), (rattlesnake, NN), (in, IN), (texas, NNS)]	time103-cond1.txt
kid	except where can you see rattlesnakes that live in texas	[except, where, can, you, see, rattlesnakes, that, live, in, texas]	[except, where, can, you, see, rattlesnake, that, live, in, texas]	[(except, IN), (where, WRB), (can, MD), (you, PRP), (see, VB), (rattlesnakes, NNS), (that, WDT), (live, VBP), (in, IN), (texas, NN)]	[(except, IN), (where, WRB), (can, MD), (you, PRP), (see, VB), (rattlesnake, VB), (that, DT), (live, VBP), (in, IN), (texas, NN)]	[(except, IN), (where, WRB), (can, MD), (you, PRP), (see, VB), (rattlesnakes, NNS), (that, WDT), (live, VBP), (in, IN), (texas, NNS)]	[(except, IN), (where, WRB), (can, MD), (you, PRP), (see, VB), (rattlesnake, NN), (that, WDT), (live, VBP), (in, IN), (texas, NNS)]	time103-cond1.txt
cgv	in the rocky desert part	[in, the, rocky, desert, part]	[in, the, rocky, desert, part]	[(in, IN), (the, DT), (rocky, JJ), (desert, NN), (part, NN)]	[(in, IN), (the, DT), (rocky, JJ), (desert, NN), (part, NN)]	[(in, IN), (the, DT), (rocky, JJ), (desert, NN), (part, NN)]	[(in, IN), (the, DT), (rocky, JJ), (desert, NN), (part, NN)]	time103-cond1.txt
kid	look at this snake mom look at this these snakes mom look at these snakes	[look, at, this, snake, mom, look, at, this, these, snakes, mom, look, at, these, snakes]	[look, at, this, snake, mom, look, at, this, these, snake, mom, look, at, these, snake]	[(look, NN), (at, IN), (this, DT), (snake, NN), (mom, NN), (look, NN), (at, IN), (this, DT), (these, DT), (snakes, NNS), (mom, VBP), (look, VBP), (at, IN), (these, DT), (snakes, NNS)]	[(look, NN), (at, IN), (this, DT), (snake, NN), (mom, NN), (look, NN), (at, IN), (this, DT), (these, DT), (snake, VBP), (mom, NN), (look, NN), (at, IN), (these, DT), (snake, NN)]	[(look, VB), (at, IN), (this, DT), (snake, NN), (mom, NN), (look, NN), (at, IN), (this, DT), (these, DT), (snakes, NNS), (mom, NN), (look, NN), (at, IN), (these, DT), (snakes, NNS)]	[(look, VB), (at, IN), (this, DT), (snake, NN), (mom, NN), (look, NN), (at, IN), (this, DT), (these, DT), (snake, NN), (mom, NN), (look, NN), (at, IN), (these, DT), (snake, NN)]	time103-cond1.txt
cgv	yeah those are pretty	[yeah, those, are, pretty]	[yeah, those, be, pretty]	[(yeah, NNS), (those, DT), (are, VBP), (pretty, JJ)]	[(yeah, NNS), (those, DT), (be, VB), (pretty, RB)]	[(yeah, VB), (those, DT), (are, VBP), (pretty, RB)]	[(yeah, VB), (those, DT), (be, VB), (pretty, RB)]	time103-cond1.txt
kid	what are these kind of snakes mom look what i found	[what, are, these, kind, of, snakes, mom, look, what, i, found]	[what, be, these, kind, of, snake, mom, look, what, i, find]	[(what, WDT), (are, VBP), (these, DT), (kind, NN), (of, IN), (snakes, NNS), (mom, JJ), (look, VBP), (what, WP), (i, NN), (found, VBD)]	[(what, WP), (be, VB), (these, DT), (kind, NN), (of, IN), (snake, NN), (mom, NN), (look, VBP), (what, WP), (i, NN), (find, VBP)]	[(what, WP), (are, VBP), (these, DT), (kind, NN), (of, IN), (snakes, NNS), (mom, NN), (look, VBP), (what, WP), (i, FW), (found, VBN)]	[(what, WDT), (be, VB), (these, DT), (kind, NN), (of, IN), (snake, NN), (mom, NN), (look, VBP), (what, WP), (i, FW), (find, VB)]	time103-cond1.txt
cgv	what did you find this time a snakebite kit what are you looking at abe	[what, did, you, find, this, time, a, snakebite, kit, what, are, you, looking, at, abe]	[what, do, you, find, this, time, a, snakebite, kit, what, be, you, look, at, abe]	[(what, WP), (did, VBD), (you, PRP), (find, VB), (this, DT), (time, NN), (a, DT), (snakebite, JJ), (kit, NN), (what, WP), (are, VBP), (you, PRP), (looking, VBG), (at, IN), (abe, NN)]	[(what, WP), (do, VBP), (you, PRP), (find, VB), (this, DT), (time, NN), (a, DT), (snakebite, JJ), (kit, NN), (what, WP), (be, VB), (you, PRP), (look, VBP), (at, IN), (abe, NN)]	[(what, WP), (did, VBD), (you, PRP), (find, VB), (this, DT), (time, NN), (a, DT), (snakebite, NN), (kit, NN), (what, WP), (are, VBP), (you, PRP), (looking, VBG), (at, IN), (abe, NN)]	[(what, WP), (do, VBP), (you, PRP), (find, VB), (this, DT), (time, NN), (a, DT), (snakebite, NN), (kit, NN), (what, WDT), (be, VB), (you, PRP), (look, VB), (at, IN), (abe, NN)]	time103-cond1.txt
kid	just a book mommy what's wrong with this guy	[just, a, book, mommy, what, is, wrong, with, this, guy]	[just, a, book, mommy, what, be, wrong, with, this, guy]	[(just, RB), (a, DT), (book, NN), (mommy, NN), (what, WP), (is, VBZ), (wrong, JJ), (with, IN), (this, DT), (guy, NN)]	[(just, RB), (a, DT), (book, NN), (mommy, NN), (what, WP), (be, VB), (wrong, JJ), (with, IN), (this, DT), (guy, NN)]	[(just, RB), (a, DT), (book, NN), (mommy, NN), (what, WP), (is, VBZ), (wrong, JJ), (with, IN), (this, DT), (guy, NN)]	[(just, RB), (a, DT), (book, NN), (mommy, NN), (what, WDT), (be, VB), (wrong, JJ), (with, IN), (this, DT), (guy, NN)]	time103-cond1.txt
cgv	he got bitten by a snake he didn't get to the hospital in time	[he, got, bitten, by, a, snake, he, did, not, get, to, the, hospital, in, time]	[he, get, bite, by, a, snake, he, do, not, get, to, the, hospital, in, time]	[(he, PRP), (got, VBD), (bitten, VBN), (by, IN), (a, DT), (snake, NN), (he, PRP), (did, VBD), (not, RB), (get, VB), (to, TO), (the, DT), (hospital, NN), (in, IN), (time, NN)]	[(he, PRP), (get, VB), (bite, JJ), (by, IN), (a, DT), (snake, NN), (he, PRP), (do, VBZ), (not, RB), (get, VB), (to, TO), (the, DT), (hospital, NN), (in, IN), (time, NN)]	[(he, PRP), (got, VBD), (bitten, VBN), (by, IN), (a, DT), (snake, NN), (he, PRP), (did, VBD), (not, RB), (get, VB), (to, TO), (the, DT), (hospital, NN), (in, IN), (time, NN)]	[(he, PRP), (get, VB), (bite, VB), (by, IN), (a, DT), (snake, NN), (he, PRP), (do, VBP), (not, RB), (get, VB), (to, TO), (the, DT), (hospital, NN), (in, IN), (time, NN)]	time103-cond1.txt
kid	except he did now	[except, he, did, now]	[except, he, do, now]	[(except, IN), (he, PRP), (did, VBD), (now, RB)]	[(except, IN), (he, PRP), (do, VB), (now, RB)]	[(except, IN), (he, PRP), (did, VBD), (now, RB)]	[(except, IN), (he, PRP), (do, VBP), (now, RB)]	time103-cond1.txt
cgv	yeah now he's at the hospital so the doctors can cure him	[yeah, now, he, is, at, the, hospital, so, the, doctors, can, cure, him]	[yeah, now, he, be, at, the, hospital, so, the, doctor, can, cure, him]	[(yeah, RB), (now, RB), (he, PRP), (is, VBZ), (at, IN), (the, DT), (hospital, NN), (so, IN), (the, DT), (doctors, NNS), (can, MD), (cure, VB), (him, PRP)]	[(yeah, RB), (now, RB), (he, PRP), (be, VB), (at, IN), (the, DT), (hospital, NN), (so, IN), (the, DT), (doctor, NN), (can, MD), (cure, VB), (him, PRP)]	[(yeah, RB), (now, RB), (he, PRP), (is, VBZ), (at, IN), (the, DT), (hospital, NN), (so, IN), (the, DT), (doctors, NNS), (can, MD), (cure, VB), (him, PRP)]	[(yeah, RB), (now, RB), (he, PRP), (be, VB), (at, IN), (the, DT), (hospital, NN), (so, IN), (the, DT), (doctor, NN), (can, MD), (cure, VB), (him, PRP)]	time103-cond1.txt
kid	except do the doctors have a snakebite kit	[except, do, the, doctors, have, a, snakebite, kit]	[except, do, the, doctor, have, a, snakebite, kit]	[(except, IN), (do, VBP), (the, DT), (doctors, NNS), (have, VBP), (a, DT), (snakebite, JJ), (kit, NN)]	[(except, IN), (do, VBP), (the, DT), (doctor, NN), (have, VBP), (a, DT), (snakebite, JJ), (kit, NN)]	[(except, IN), (do, VBP), (the, DT), (doctors, NNS), (have, VBP), (a, DT), (snakebite, NN), (kit, NN)]	[(except, IN), (do, VBP), (the, DT), (doctor, NN), (have, VBP), (a, DT), (snakebite, NN), (kit, NN)]	time103-cond1.txt
cgv	yeah they have a lot of things at the hospital	[yeah, they, have, a, lot, of, things, at, the, hospital]	[yeah, they, have, a, lot, of, thing, at, the, hospital]	[(yeah, NN), (they, PRP), (have, VBP), (a, DT), (lot, NN), (of, IN), (things, NNS), (at, IN), (the, DT), (hospital, NN)]	[(yeah, NN), (they, PRP), (have, VBP), (a, DT), (lot, NN), (of, IN), (thing, NN), (at, IN), (the, DT), (hospital, NN)]	[(yeah, RB), (they, PRP), (have, VBP), (a, DT), (lot, NN), (of, IN), (things, NNS), (at, IN), (the, DT), (hospital, NN)]	[(yeah, RB), (they, PRP), (have, VBP), (a, DT), (lot, NN), (of, IN), (thing, NN), (at, IN), (the, DT), (hospital, NN)]	time103-cond1.txt
kid	do rattlesnakes have lots of teeth	[do, rattlesnakes, have, lots, of, teeth]	[do, rattlesnake, have, lot, of, teeth]	[(do, VB), (rattlesnakes, NNS), (have, VB), (lots, NNS), (of, IN), (teeth, NNS)]	[(do, VBP), (rattlesnake, VB), (have, VB), (lot, NN), (of, IN), (teeth, NNS)]	[(do, VB), (rattlesnakes, NNS), (have, VBP), (lots, NNS), (of, IN), (teeth, NNS)]	[(do, VB), (rattlesnake, NN), (have, VBP), (lot, NN), (of, IN), (teeth, NNS)]	time103-cond1.txt
cgv	they have two fangs to protect themselves	[they, have, two, fangs, to, protect, themselves]	[they, have, two, fang, to, protect, themselves]	[(they, PRP), (have, VBP), (two, CD), (fangs, NNS), (to, TO), (protect, VB), (themselves, PRP)]	[(they, PRP), (have, VBP), (two, CD), (fang, NN), (to, TO), (protect, VB), (themselves, PRP)]	[(they, PRP), (have, VBP), (two, CD), (fangs, NNS), (to, TO), (protect, VB), (themselves, PRP)]	[(they, PRP), (have, VBP), (two, CD), (fang, JJ), (to, TO), (protect, VB), (themselves, PRP)]	time103-cond1.txt
kid	do you know mean hawks eat all of the mean rattlesnakes up and the rattlesnakes are real fast and so hawks are fast so so mean hawks just run like that fast they knock the rattlesnakes dead that's the way that they get rattle snakes dead mom look what's on this page look what's on this	[do, you, know, mean, hawks, eat, all, of, the, mean, rattlesnakes, up, and, the, rattlesnakes, are, real, fast, and, so, hawks, are, fast, so, so, mean, hawks, just, run, like, that, fast, they, knock, the, rattlesnakes, dead, that, is, the, way, that, they, get, rattle, snakes, dead, mom, look, what, is, on, this, page, look, what, is, on, this]	[do, you, know, mean, hawk, eat, all, of, the, mean, rattlesnakes, up, and, the, rattlesnake, be, real, fast, and, so, hawks, be, fast, so, so, mean, hawk, just, run, like, that, fast, they, knock, the, rattlesnake, dead, that, be, the, way, that, they, get, rattle, snake, dead, mom, look, what, be, on, this, page, look, what, be, on, this]	[(do, VB), (you, PRP), (know, VB), (mean, JJ), (hawks, NNS), (eat, VBP), (all, DT), (of, IN), (the, DT), (mean, NN), (rattlesnakes, VBZ), (up, RP), (and, CC), (the, DT), (rattlesnakes, NNS), (are, VBP), (real, JJ), (fast, JJ), (and, CC), (so, RB), (hawks, JJ), (are, VBP), (fast, RB), (so, RB), (so, RB), (mean, JJ), (hawks, NN), (just, RB), (run, VB), (like, IN), (that, DT), (fast, VBP), (they, PRP), (knock, VBP), (the, DT), (rattlesnakes, NNS), (dead, VBP), (that, DT), (is, VBZ), (the, DT), (way, NN), (that, IN), (they, PRP), (get, VBP), (rattle, JJ), (snakes, NNS), (dead, JJ), (mom, NN), (look, VB), (what, WP), (is, VBZ), (on, IN), (this, DT), (page, NN), (look, VB), (what, WP), (is, VBZ), (on, IN), (this, DT)]	[(do, VB), (you, PRP), (know, VB), (mean, JJ), (hawk, NN), (eat, NN), (all, DT), (of, IN), (the, DT), (mean, NN), (rattlesnakes, VBZ), (up, RP), (and, CC), (the, DT), (rattlesnake, NN), (be, VB), (real, JJ), (fast, JJ), (and, CC), (so, RB), (hawks, JJ), (be, VB), (fast, RB), (so, RB), (so, RB), (mean, JJ), (hawk, NN), (just, RB), (run, VB), (like, IN), (that, DT), (fast, VBP), (they, PRP), (knock, VBP), (the, DT), (rattlesnake, NN), (dead, JJ), (that, WDT), (be, VB), (the, DT), (way, NN), (that, IN), (they, PRP), (get, VBP), (rattle, JJ), (snake, VBP), (dead, JJ), (mom, NN), (look, VB), (what, WP), (be, VB), (on, IN), (this, DT), (page, NN), (look, VB), (what, WP), (be, VB), (on, IN), (this, DT)]	[(do, VB), (you, PRP), (know, VB), (mean, VB), (hawks, NNS), (eat, VB), (all, DT), (of, IN), (the, DT), (mean, NN), (rattlesnakes, VBZ), (up, RP), (and, CC), (the, DT), (rattlesnakes, NNS), (are, VBP), (real, JJ), (fast, JJ), (and, CC), (so, RB), (hawks, NNS), (are, VBP), (fast, RB), (so, RB), (so, RB), (mean, VB), (hawks, NNS), (just, RB), (run, VBP), (like, IN), (that, DT), (fast, JJ), (they, PRP), (knock, VBP), (the, DT), (rattlesnakes, NNS), (dead, JJ), (that, DT), (is, VBZ), (the, DT), (way, NN), (that, IN), (they, PRP), (get, VBP), (rattle, VB), (snakes, NNS), (dead, JJ), (mom, NN), (look, VB), (what, WP), (is, VBZ), (on, IN), (this, DT), (page, NN), (look, VB), (what, WP), (is, VBZ), (on, IN), (this, DT)]	[(do, VB), (you, PRP), (know, VB), (mean, VB), (hawk, NN), (eat, VB), (all, DT), (of, IN), (the, DT), (mean, NN), (rattlesnakes, VBZ), (up, RP), (and, CC), (the, DT), (rattlesnake, NN), (be, VB), (real, JJ), (fast, JJ), (and, CC), (so, RB), (hawks, NNS), (be, VB), (fast, RB), (so, RB), (so, RB), (mean, VB), (hawk, NN), (just, RB), (run, VB), (like, IN), (that, DT), (fast, JJ), (they, PRP), (knock, VBP), (the, DT), (rattlesnake, NN), (dead, JJ), (that, IN), (be, VB), (the, DT), (way, NN), (that, IN), (they, PRP), (get, VBP), (rattle, VB), (snake, NN), (dead, JJ), (mom, NN), (look, VB), (what, WP), (be, VB), (on, IN), (this, DT), (page, NN), (look, VB), (what, WP), (be, VB), (on, IN), (this, DT)]	time103-cond1.txt
cgv	that's a snakebite kit	[that, is, a, snakebite, kit]	[that, be, a, snakebite, kit]	[(that, DT), (is, VBZ), (a, DT), (snakebite, JJ), (kit, NN)]	[(that, DT), (be, VB), (a, DT), (snakebite, JJ), (kit, NN)]	[(that, DT), (is, VBZ), (a, DT), (snakebite, NN), (kit, NN)]	[(that, IN), (be, VB), (a, DT), (snakebite, NN), (kit, NN)]	time103-cond1.txt
kid	mommy what's this	[mommy, what, is, this]	[mommy, what, be, this]	[(mommy, NN), (what, WP), (is, VBZ), (this, DT)]	[(mommy, VB), (what, WP), (be, VB), (this, DT)]	[(mommy, NN), (what, WP), (is, VBZ), (this, DT)]	[(mommy, NN), (what, WDT), (be, VB), (this, DT)]	time103-cond1.txt
cgv	that's a razorblade see there's one in ours too	[that, is, a, razorblade, see, there, is, one, in, ours, too]	[that, be, a, razorblade, see, there, be, one, in, ours, too]	[(that, DT), (is, VBZ), (a, DT), (razorblade, JJ), (see, NN), (there, EX), (is, VBZ), (one, CD), (in, IN), (ours, NNS), (too, RB)]	[(that, DT), (be, VB), (a, DT), (razorblade, JJ), (see, NN), (there, RB), (be, VB), (one, CD), (in, IN), (ours, NNS), (too, RB)]	[(that, DT), (is, VBZ), (a, DT), (razorblade, NN), (see, VB), (there, EX), (is, VBZ), (one, CD), (in, IN), (ours, JJ), (too, RB)]	[(that, IN), (be, VB), (a, DT), (razorblade, NN), (see, VB), (there, RB), (be, VB), (one, CD), (in, IN), (ours, JJ), (too, RB)]	time103-cond1.txt
kid	when you use that part you just take it off	[when, you, use, that, part, you, just, take, it, off]	[when, you, use, that, part, you, just, take, it, off]	[(when, WRB), (you, PRP), (use, VBP), (that, IN), (part, NN), (you, PRP), (just, RB), (take, VB), (it, PRP), (off, RP)]	[(when, WRB), (you, PRP), (use, VBP), (that, IN), (part, NN), (you, PRP), (just, RB), (take, VB), (it, PRP), (off, RP)]	[(when, WRB), (you, PRP), (use, VBP), (that, IN), (part, NN), (you, PRP), (just, RB), (take, VBP), (it, PRP), (off, RP)]	[(when, WRB), (you, PRP), (use, VBP), (that, IN), (part, NN), (you, PRP), (just, RB), (take, VBP), (it, PRP), (off, RP)]	time103-cond1.txt
