participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
cgv	dad abe worked the puzzle all by himself that's good why don't you do it again	[dad, abe, worked, the, puzzle, all, by, himself, that, is, good, why, do, not, you, do, it, again]	[dad, abe, work, the, puzzle, all, by, himself, that, be, good, why, do, not, you, do, it, again]	[(dad, NN), (abe, NN), (worked, VBD), (the, DT), (puzzle, NN), (all, DT), (by, IN), (himself, PRP), (that, WDT), (is, VBZ), (good, JJ), (why, WRB), (do, VBP), (not, RB), (you, PRP), (do, VBP), (it, PRP), (again, RB)]	[(dad, NN), (abe, NN), (work, NN), (the, DT), (puzzle, NN), (all, DT), (by, IN), (himself, PRP), (that, IN), (be, VB), (good, JJ), (why, WRB), (do, VBP), (not, RB), (you, PRP), (do, VBP), (it, PRP), (again, RB)]	[(dad, NN), (abe, NN), (worked, VBD), (the, DT), (puzzle, NN), (all, DT), (by, IN), (himself, PRP), (that, DT), (is, VBZ), (good, JJ), (why, WRB), (do, VBP), (not, RB), (you, PRP), (do, VBP), (it, PRP), (again, RB)]	[(dad, NN), (abe, NN), (work, VBP), (the, DT), (puzzle, NN), (all, DT), (by, IN), (himself, PRP), (that, IN), (be, VB), (good, JJ), (why, WRB), (do, VBP), (not, RB), (you, PRP), (do, VBP), (it, PRP), (again, RB)]	time16-cond1.txt
kid	this is jack and jill too	[this, is, jack, and, jill, too]	[this, be, jack, and, jill, too]	[(this, DT), (is, VBZ), (jack, NN), (and, CC), (jill, NN), (too, RB)]	[(this, DT), (be, VB), (jack, NN), (and, CC), (jill, NN), (too, RB)]	[(this, DT), (is, VBZ), (jack, NN), (and, CC), (jill, NN), (too, RB)]	[(this, DT), (be, VB), (jack, NN), (and, CC), (jill, NN), (too, RB)]	time16-cond1.txt
cgv	 can you find where it's supposed to go	[can, you, find, where, it, is, supposed, to, go]	[can, you, find, where, it, be, suppose, to, go]	[(can, MD), (you, PRP), (find, VB), (where, WRB), (it, PRP), (is, VBZ), (supposed, VBN), (to, TO), (go, VB)]	[(can, MD), (you, PRP), (find, VB), (where, WRB), (it, PRP), (be, VB), (suppose, JJ), (to, TO), (go, VB)]	[(can, MD), (you, PRP), (find, VB), (where, WRB), (it, PRP), (is, VBZ), (supposed, VBN), (to, TO), (go, VB)]	[(can, MD), (you, PRP), (find, VB), (where, WRB), (it, PRP), (be, VB), (suppose, VB), (to, TO), (go, VB)]	time16-cond1.txt
kid	 mommy where that those go	[mommy, where, that, those, go]	[mommy, where, that, those, go]	[(mommy, NN), (where, WRB), (that, IN), (those, DT), (go, NNS)]	[(mommy, NN), (where, WRB), (that, IN), (those, DT), (go, NNS)]	[(mommy, NN), (where, WRB), (that, IN), (those, DT), (go, VBP)]	[(mommy, NN), (where, WRB), (that, IN), (those, DT), (go, VBP)]	time16-cond1.txt
cgv	okay you have to turn them over and 	[okay, you, have, to, turn, them, over, and]	[okay, you, have, to, turn, them, over, and]	[(okay, NN), (you, PRP), (have, VBP), (to, TO), (turn, VB), (them, PRP), (over, RP), (and, CC)]	[(okay, NN), (you, PRP), (have, VBP), (to, TO), (turn, VB), (them, PRP), (over, RP), (and, CC)]	[(okay, JJ), (you, PRP), (have, VBP), (to, TO), (turn, VB), (them, PRP), (over, IN), (and, CC)]	[(okay, JJ), (you, PRP), (have, VBP), (to, TO), (turn, VB), (them, PRP), (over, IN), (and, CC)]	time16-cond1.txt
kid	look at the story see if you can match up the story with the pictures on here	[look, at, the, story, see, if, you, can, match, up, the, story, with, the, pictures, on, here]	[look, at, the, story, see, if, you, can, match, up, the, story, with, the, picture, on, here]	[(look, NN), (at, IN), (the, DT), (story, NN), (see, VBP), (if, IN), (you, PRP), (can, MD), (match, VB), (up, RP), (the, DT), (story, NN), (with, IN), (the, DT), (pictures, NNS), (on, IN), (here, RB)]	[(look, NN), (at, IN), (the, DT), (story, NN), (see, VBP), (if, IN), (you, PRP), (can, MD), (match, VB), (up, RP), (the, DT), (story, NN), (with, IN), (the, DT), (picture, NN), (on, IN), (here, RB)]	[(look, VB), (at, IN), (the, DT), (story, NN), (see, VB), (if, IN), (you, PRP), (can, MD), (match, VB), (up, IN), (the, DT), (story, NN), (with, IN), (the, DT), (pictures, NNS), (on, IN), (here, RB)]	[(look, VB), (at, IN), (the, DT), (story, NN), (see, VB), (if, IN), (you, PRP), (can, MD), (match, VB), (up, IN), (the, DT), (story, NN), (with, IN), (the, DT), (picture, NN), (on, IN), (here, RB)]	time16-cond1.txt
cgv	who is this	[who, is, this]	[who, be, this]	[(who, WP), (is, VBZ), (this, DT)]	[(who, WP), (be, VB), (this, DT)]	[(who, WP), (is, VBZ), (this, DT)]	[(who, WP), (be, VB), (this, DT)]	time16-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	time16-cond1.txt
cgv	who is it	[who, is, it]	[who, be, it]	[(who, WP), (is, VBZ), (it, PRP)]	[(who, WP), (be, VB), (it, PRP)]	[(who, WP), (is, VBZ), (it, PRP)]	[(who, WP), (be, VB), (it, PRP)]	time16-cond1.txt
kid	hey diddle diddle	[hey, middle, middle]	[hey, middle, middle]	[(hey, NN), (middle, VBD), (middle, JJ)]	[(hey, NN), (middle, VBD), (middle, JJ)]	[(hey, NN), (middle, JJ), (middle, NN)]	[(hey, NN), (middle, JJ), (middle, NN)]	time16-cond1.txt
cgv	 where do they go	[where, do, they, go]	[where, do, they, go]	[(where, WRB), (do, VBP), (they, PRP), (go, VB)]	[(where, WRB), (do, VBP), (they, PRP), (go, VB)]	[(where, WRB), (do, VBP), (they, PRP), (go, VB)]	[(where, WRB), (do, VBP), (they, PRP), (go, VB)]	time16-cond1.txt
kid	he's funny	[he, is, funny]	[he, be, funny]	[(he, PRP), (is, VBZ), (funny, JJ)]	[(he, PRP), (be, VB), (funny, JJ)]	[(he, PRP), (is, VBZ), (funny, JJ)]	[(he, PRP), (be, VB), (funny, JJ)]	time16-cond1.txt
cgv	 the dog's funny	[the, dog, 's, funny]	[the, dog, 's, funny]	[(the, DT), (dog, NN), ('s, POS), (funny, NN)]	[(the, DT), (dog, NN), ('s, POS), (funny, NN)]	[(the, DT), (dog, NN), ('s, POS), (funny, JJ)]	[(the, DT), (dog, NN), ('s, POS), (funny, JJ)]	time16-cond1.txt
kid	where this goes	[where, this, goes]	[where, this, go]	[(where, WRB), (this, DT), (goes, VBZ)]	[(where, WRB), (this, DT), (go, VB)]	[(where, WRB), (this, DT), (goes, VBZ)]	[(where, WRB), (this, DT), (go, NN)]	time16-cond1.txt
cgv	who is it what happened to humpty dumpty	[who, is, it, what, happened, to, humpty, dumpty]	[who, be, it, what, happen, to, humpty, dumpty]	[(who, WP), (is, VBZ), (it, PRP), (what, WDT), (happened, VBD), (to, TO), (humpty, VB), (dumpty, NN)]	[(who, WP), (be, VB), (it, PRP), (what, WDT), (happen, VB), (to, TO), (humpty, VB), (dumpty, NN)]	[(who, WP), (is, VBZ), (it, PRP), (what, WP), (happened, VBD), (to, TO), (humpty, VB), (dumpty, NN)]	[(who, WP), (be, VB), (it, PRP), (what, WDT), (happen, VB), (to, TO), (humpty, JJ), (dumpty, NN)]	time16-cond1.txt
kid	fall down the wall	[fall, down, the, wall]	[fall, down, the, wall]	[(fall, VB), (down, RP), (the, DT), (wall, NN)]	[(fall, VB), (down, RP), (the, DT), (wall, NN)]	[(fall, VB), (down, RP), (the, DT), (wall, NN)]	[(fall, VB), (down, RP), (the, DT), (wall, NN)]	time16-cond1.txt
cgv	then what happened	[then, what, happened]	[then, what, happen]	[(then, RB), (what, WP), (happened, VBD)]	[(then, RB), (what, WP), (happen, VB)]	[(then, RB), (what, WP), (happened, VBD)]	[(then, RB), (what, WP), (happen, VB)]	time16-cond1.txt
kid	that's not jack and jill	[that, is, not, jack, and, jill]	[that, be, not, jack, and, jill]	[(that, DT), (is, VBZ), (not, RB), (jack, JJ), (and, CC), (jill, NN)]	[(that, DT), (be, VB), (not, RB), (jack, NN), (and, CC), (jill, NN)]	[(that, DT), (is, VBZ), (not, RB), (jack, NN), (and, CC), (jill, NN)]	[(that, IN), (be, VB), (not, RB), (jack, NN), (and, CC), (jill, NN)]	time16-cond1.txt
cgv	 who is that	[who, is, that]	[who, be, that]	[(who, WP), (is, VBZ), (that, IN)]	[(who, WP), (be, VB), (that, IN)]	[(who, WP), (is, VBZ), (that, IN)]	[(who, WP), (be, VB), (that, IN)]	time16-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	[(i, LS), (do, VBP), (not, RB), (know, VB)]	time16-cond1.txt
cgv	does it look like little miss muffet	[does, it, look, like, little, miss, buffet]	[do, it, look, like, little, miss, buffet]	[(does, VBZ), (it, PRP), (look, VB), (like, IN), (little, JJ), (miss, JJ), (buffet, NN)]	[(do, VB), (it, PRP), (look, VB), (like, IN), (little, JJ), (miss, JJ), (buffet, NN)]	[(does, VBZ), (it, PRP), (look, VB), (like, IN), (little, JJ), (miss, VBP), (buffet, NN)]	[(do, VB), (it, PRP), (look, VB), (like, IN), (little, JJ), (miss, VBP), (buffet, NN)]	time16-cond1.txt
kid	 daddy thank you for doing dishes	[daddy, thank, you, for, doing, dishes]	[daddy, thank, you, for, do, dish]	[(daddy, JJ), (thank, NN), (you, PRP), (for, IN), (doing, VBG), (dishes, NNS)]	[(daddy, JJ), (thank, NN), (you, PRP), (for, IN), (do, VBP), (dish, VB)]	[(daddy, JJ), (thank, VB), (you, PRP), (for, IN), (doing, VBG), (dishes, NNS)]	[(daddy, JJ), (thank, VB), (you, PRP), (for, IN), (do, VBP), (dish, NN)]	time16-cond1.txt
cgv	that's right abe thank you dad thank you and you're both welcome	[that, is, right, abe, thank, you, dad, thank, you, and, you, are, both, welcome]	[that, be, right, abe, thank, you, dad, thank, you, and, you, be, both, welcome]	[(that, DT), (is, VBZ), (right, JJ), (abe, RB), (thank, IN), (you, PRP), (dad, VBP), (thank, VB), (you, PRP), (and, CC), (you, PRP), (are, VBP), (both, DT), (welcome, JJ)]	[(that, DT), (be, VB), (right, JJ), (abe, NN), (thank, NN), (you, PRP), (dad, VBP), (thank, VB), (you, PRP), (and, CC), (you, PRP), (be, VB), (both, DT), (welcome, JJ)]	[(that, DT), (is, VBZ), (right, JJ), (abe, NN), (thank, VB), (you, PRP), (dad, NN), (thank, VB), (you, PRP), (and, CC), (you, PRP), (are, VBP), (both, DT), (welcome, JJ)]	[(that, IN), (be, VB), (right, JJ), (abe, NN), (thank, VB), (you, PRP), (dad, NN), (thank, VB), (you, PRP), (and, CC), (you, PRP), (be, VB), (both, CC), (welcome, VB)]	time16-cond1.txt
kid	that was pretty nice	[that, was, pretty, nice]	[that, be, pretty, nice]	[(that, DT), (was, VBD), (pretty, RB), (nice, JJ)]	[(that, DT), (be, VB), (pretty, JJ), (nice, JJ)]	[(that, DT), (was, VBD), (pretty, RB), (nice, JJ)]	[(that, DT), (be, VB), (pretty, RB), (nice, JJ)]	time16-cond1.txt
cgv	well thank you abe you're pretty nice too who's that	[well, thank, you, abe, you, are, pretty, nice, too, who, is, that]	[well, thank, you, abe, you, be, pretty, nice, too, who, be, that]	[(well, RB), (thank, IN), (you, PRP), (abe, VBP), (you, PRP), (are, VBP), (pretty, JJ), (nice, JJ), (too, RB), (who, WP), (is, VBZ), (that, IN)]	[(well, RB), (thank, IN), (you, PRP), (abe, VBP), (you, PRP), (be, VB), (pretty, JJ), (nice, JJ), (too, RB), (who, WP), (be, VB), (that, IN)]	[(well, RB), (thank, VB), (you, PRP), (abe, VB), (you, PRP), (are, VBP), (pretty, RB), (nice, JJ), (too, RB), (who, WP), (is, VBZ), (that, IN)]	[(well, RB), (thank, VB), (you, PRP), (abe, VB), (you, PRP), (be, VB), (pretty, RB), (nice, JJ), (too, RB), (who, WP), (be, VB), (that, IN)]	time16-cond1.txt
kid	that's not jack and jill	[that, is, not, jack, and, jill]	[that, be, not, jack, and, jill]	[(that, DT), (is, VBZ), (not, RB), (jack, JJ), (and, CC), (jill, NN)]	[(that, DT), (be, VB), (not, RB), (jack, NN), (and, CC), (jill, NN)]	[(that, DT), (is, VBZ), (not, RB), (jack, NN), (and, CC), (jill, NN)]	[(that, IN), (be, VB), (not, RB), (jack, NN), (and, CC), (jill, NN)]	time16-cond1.txt
cgv	who is it	[who, is, it]	[who, be, it]	[(who, WP), (is, VBZ), (it, PRP)]	[(who, WP), (be, VB), (it, PRP)]	[(who, WP), (is, VBZ), (it, PRP)]	[(who, WP), (be, VB), (it, PRP)]	time16-cond1.txt
kid	i don't know momma where's my calendar momma where's my calendar	[i, do, not, know, momma, where, is, my, calendar, momma, where, is, my, calendar]	[i, do, not, know, momma, where, be, my, calendar, momma, where, be, my, calendar]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (momma, NN), (where, WRB), (is, VBZ), (my, PRP$), (calendar, NN), (momma, NN), (where, WRB), (is, VBZ), (my, PRP$), (calendar, NN)]	[(i, NNS), (do, VBP), (not, RB), (know, VB), (momma, NN), (where, WRB), (be, VB), (my, PRP$), (calendar, NN), (momma, NN), (where, WRB), (be, VB), (my, PRP$), (calendar, NN)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (momma, NN), (where, WRB), (is, VBZ), (my, PRP$), (calendar, NN), (momma, NN), (where, WRB), (is, VBZ), (my, PRP$), (calendar, NN)]	[(i, LS), (do, VBP), (not, RB), (know, VB), (momma, NN), (where, WRB), (be, VB), (my, PRP$), (calendar, NN), (momma, NN), (where, WRB), (be, VB), (my, PRP$), (calendar, NN)]	time16-cond1.txt
cgv	right over here	[right, over, here]	[right, over, here]	[(right, RB), (over, IN), (here, RB)]	[(right, RB), (over, IN), (here, RB)]	[(right, RB), (over, IN), (here, RB)]	[(right, RB), (over, IN), (here, RB)]	time16-cond1.txt
kid	i want ta color it and give it to daddy	[i, want, ta, color, it, and, give, it, to, daddy]	[i, want, ta, color, it, and, give, it, to, daddy]	[(i, NN), (want, VBP), (ta, NN), (color, NN), (it, PRP), (and, CC), (give, VB), (it, PRP), (to, TO), (daddy, VB)]	[(i, NN), (want, VBP), (ta, NN), (color, NN), (it, PRP), (and, CC), (give, VB), (it, PRP), (to, TO), (daddy, VB)]	[(i, LS), (want, VBP), (ta, NN), (color, NN), (it, PRP), (and, CC), (give, VB), (it, PRP), (to, TO), (daddy, VB)]	[(i, LS), (want, VBP), (ta, NN), (color, NN), (it, PRP), (and, CC), (give, VB), (it, PRP), (to, TO), (daddy, VB)]	time16-cond1.txt
cgv	that would really be nice do you have a pen let me see it okay don't be so grabby	[that, would, really, be, nice, do, you, have, a, pen, let, me, see, it, okay, do, not, be, so, grabby]	[that, would, really, be, nice, do, you, have, a, pen, let, me, see, it, okay, do, not, be, so, grabby]	[(that, DT), (would, MD), (really, RB), (be, VB), (nice, JJ), (do, VBP), (you, PRP), (have, VB), (a, DT), (pen, JJ), (let, NN), (me, PRP), (see, VB), (it, PRP), (okay, VB), (do, VB), (not, RB), (be, VB), (so, RB), (grabby, JJ)]	[(that, DT), (would, MD), (really, RB), (be, VB), (nice, JJ), (do, VBP), (you, PRP), (have, VB), (a, DT), (pen, JJ), (let, NN), (me, PRP), (see, VB), (it, PRP), (okay, VB), (do, VB), (not, RB), (be, VB), (so, RB), (grabby, JJ)]	[(that, WDT), (would, MD), (really, RB), (be, VB), (nice, JJ), (do, VBP), (you, PRP), (have, VB), (a, DT), (pen, NN), (let, VB), (me, PRP), (see, VB), (it, PRP), (okay, JJ), (do, VBP), (not, RB), (be, VB), (so, RB), (grabby, JJ)]	[(that, WDT), (would, MD), (really, RB), (be, VB), (nice, JJ), (do, VBP), (you, PRP), (have, VB), (a, DT), (pen, NN), (let, VB), (me, PRP), (see, VB), (it, PRP), (okay, JJ), (do, VBP), (not, RB), (be, VB), (so, RB), (grabby, JJ)]	time16-cond1.txt
kid	you grab it dad	[you, grab, it, dad]	[you, grab, it, dad]	[(you, PRP), (grab, VBP), (it, PRP), (dad, VB)]	[(you, PRP), (grab, VBP), (it, PRP), (dad, VB)]	[(you, PRP), (grab, VBP), (it, PRP), (dad, NN)]	[(you, PRP), (grab, VBP), (it, PRP), (dad, NN)]	time16-cond1.txt
cgv	no abe i just want to use it for a second mommy wouldn't let me use it	[no, abe, i, just, want, to, use, it, for, a, second, mommy, would, not, let, me, use, it]	[no, abe, i, just, want, to, use, it, for, a, second, mommy, would, not, let, me, use, it]	[(no, DT), (abe, NN), (i, RB), (just, RB), (want, VBP), (to, TO), (use, VB), (it, PRP), (for, IN), (a, DT), (second, JJ), (mommy, NN), (would, MD), (not, RB), (let, VB), (me, PRP), (use, VB), (it, PRP)]	[(no, DT), (abe, NN), (i, RB), (just, RB), (want, VBP), (to, TO), (use, VB), (it, PRP), (for, IN), (a, DT), (second, JJ), (mommy, NN), (would, MD), (not, RB), (let, VB), (me, PRP), (use, VB), (it, PRP)]	[(no, DT), (abe, NN), (i, FW), (just, RB), (want, VB), (to, TO), (use, VB), (it, PRP), (for, IN), (a, DT), (second, JJ), (mommy, NN), (would, MD), (not, RB), (let, VB), (me, PRP), (use, VB), (it, PRP)]	[(no, DT), (abe, NN), (i, FW), (just, RB), (want, VB), (to, TO), (use, VB), (it, PRP), (for, IN), (a, DT), (second, JJ), (mommy, NN), (would, MD), (not, RB), (let, VB), (me, PRP), (use, VB), (it, PRP)]	time16-cond1.txt
kid	you go sit in the corner mom	[you, go, sit, in, the, corner, mom]	[you, go, sit, in, the, corner, mom]	[(you, PRP), (go, VBP), (sit, RB), (in, IN), (the, DT), (corner, NN), (mom, NN)]	[(you, PRP), (go, VBP), (sit, RB), (in, IN), (the, DT), (corner, NN), (mom, NN)]	[(you, PRP), (go, VBP), (sit, VB), (in, IN), (the, DT), (corner, NN), (mom, NN)]	[(you, PRP), (go, VBP), (sit, VB), (in, IN), (the, DT), (corner, NN), (mom, NN)]	time16-cond1.txt
