participant	content
kid	you can take it to school and show your friends.
cgv	I can.
kid	uhhuh that's for take for school and leave it there okay.
cgv	okay I'll hang it up in my office.
kid	where's Mommy.
kid	I didn't see my Mommy.
cgv	you didn't.
kid	uhhuh.
cgv	she'll be in soon.
kid	I wan(t) (t)a play with me barn puzzle.
cgv	you wan(t) (t)a play with your barn puzzle.
kid	uhhuh you get it.
cgv	okay I'll get it.
kid	you too strong.
cgv	I'm too strong.
kid	uhhuh.
cgv	okay here's your puzzle.
kid	thank you Dad I like this puzzle.
cgv	you do like it.
kid	uhhuh how you get this puzzle Daddy.
kid	how you get this puzzle.
kid	what's this.
cgv	it's a b@l.
kid	what's this.
cgv	it says b@l a@l r@l n@l.
kid	what's this.
cgv	it's part of the barn.
kid	oh what's a part of a barn.
cgv	all of those are parts of a barn you put it together and it makes a barn.
kid	you put it together and makes a barn this is a big piece.
cgv	it sure is.
kid	and this is a tiny little piece this.
kid	a silo.
cgv	it is.
kid	uhhuh what's this.
cgv	what's what.
kid	this one piece.
cgv	it's a piece of a barn.
kid	what's this.
cgv	it's all part of a barn.
kid	oh what's this part of it.
cgv	that's another part of a barn.
kid	Dad I can't fix this Daddy what's this goes.
cgv	look and see if you can tell.
kid	right here.
cgv	I think so.
kid	no right here no right here no this goes right here.
kid	yeah this goes right here.
kid	yeah this goes right here.
kid	yeah this goes right here what's this goes Daddy.
kid	Dad what's this goes.
kid	Mom what's this goes.
kid	right Mom.
cgv	can you figure it out.
kid	uhuh I can't figure it out Dad.
cgv	just a second and I'll help you.
kid	I can't figure it out Mom I can't figure it out.
cgv	okay I'll help you.
kid	what's this.
kid	you are cold.
cgv	am I cold.
kid	uhhuh you are cold I didn't see you Mommy.
cgv	this is a silo.
kid	this goes right here.
cgv	right that's a small a@l.
kid	where's a big a@l.
kid	Dad where's a big a@l Daddy.
kid	this a big a@l.
cgv	that's a big b@l.
kid	oh big b@l that a b@l Daddy.
kid	that a b@l.
cgv	uhhuh.
kid	where another piece Mom.
kid	where this goes Mom.
kid	where this goes Mom.
cgv	something must have happened.
kid	I heard another one Mom.
