participant	content
kid	I can.
kid	I can make a little one.
cgv	uhhuh it sure is a nice one.
kid	I'm gon (t)a make another little one Mom I'm gon (t)a make another little one.
cgv	go ahead.
kid	I need some more dough Mommy.
cgv	hmm.
kid	you do a little one and I do a big one okay I do a big one and you do a little one okay.
cgv	okay you can do a big one.
kid	where's the other pan.
cgv	right over here.
kid	I made a fat one.
cgv	yeah.
kid	what are you doing with that.
cgv	I have to put butter on the top so that they don't get hard when they're rising.
kid	oh what we doing with those.
kid	what we doing with those.
cgv	Abe don't pick at the dough any more okay.
kid	I turned it over I turned it over Mom I turned it over.
cgv	okay.
kid	I can't pick them out Mom.
cgv	that's okay Abe.
kid	you wan(t) (t)a do a little one.
kid	I will do a big one and you do a little one okay.
cgv	let me do the big ones right now okay.
kid	I can't do a little one.
cgv	press real hard and see if you can.
kid	no I can't do a little one what's those in there Mom.
cgv	it looks like cherries.
kid	huh.
cgv	it looks like cherries in a cherry pie.
kid	I don't like cherry pie.
cgv	you don't.
kid	hunhunh.
cgv	do you wan(t) (t)a make one little cinnamon roll.
kid	yeah what one little cinnamon roll.
kid	what one little cinnamon roll.
cgv	I'll make a cinnamon roll out of the dough that's left okay.
kid	okay.
cgv	do you know what we have to put in it to make a cinnamon roll.
kid	uhhuh.
cgv	what.
kid	I don't know.
cgv	how about cinnamon and brown sugar.
cgv	how does that sound.
kid	yeah cinnamon and brown sugar where's cinnamon and brown sugar.
kid	put some on here too.
cgv	some butter.
kid	uhhuh this.
kid	this one we making.
kid	this one we making.
cgv	just a second.
kid	what's that.
kid	huh.
cgv	it's a towel to cover up the other rolls so that they can rise in peace and comfort.
kid	why they have ta rise in peace and comfort.
kid	why they don't have ta bake.
cgv	they have to rise first and then they can bake.
kid	I have a lick of that.
kid	I have a lick of that Mommy.
cgv	okay here you go.
kid	that's melting.
cgv	uhhuh.
kid	why that's melting.
cgv	it's not really melting it's absorbing the butter it just looks like it's melting.
kid	what you doing with that.
kid	why you rolling that out Mommy.
cgv	so we can make a cinnamon roll.
kid	I want you make one that one is a be mine.
cgv	you think so.
kid	uhhuh.
cgv	what can we bake it in.
kid	I don't know.
cgv	how about this.
kid	uhhuh what we baking that in Mommy.
cgv	in a little pan.
kid	oh why.
cgv	because it's a little cinnamon roll.
kid	I'm gon (t)a get it I'm gon (t)a get it.
cgv	look out Abe I have ta cut it.
kid	when you cut it I get it.
cgv	we have to let it rise and then bake it okay.
kid	okay.
cgv	can I have a piece of it when it's done Abe.
kid	uhhuh.
cgv	thank you.
kid	and I will have part of this one too.
cgv	I'm going to eat it all.
kid	Mommy don't eat it all.
cgv	I won't I'm just teasing.
kid	I want a lot of butter on it Mom.
cgv	okay as soon as it's done baking.
kid	don't eat it all Mom don't eat it all.
cgv	Abe do I ever eat everything.
kid	you always eat everything.
cgv	I beg your pardon but I have to disagree.
kid	look what I made Mom.
cgv	what did you make.
kid	I made a little letter Mom.
cgv	what letter is it.
kid	I don't know a n@l.
kid	a big n@l.
kid	I made a big n@l.
cgv	a n@l.
kid	uhhuh I made a l@l also.
cgv	you are so clever.
kid	Mommy where's my fishing pole.
kid	here it is I'm gon (t)a catch a fish I'm gon (t)a catch a fish with my funny fishing pole.
cgv	you really like that fishing pole don't you.
kid	uhhuh I wan(t) (t)a fish with mine I wan(t) (t)a fish outside.
cgv	okay just a second.
kid	I got a fish Mom.
cgv	you did get a fish.
kid	uhhuh I put it I put it I put it in I put it in the snow so it didn't melt.
cgv	that was a good idea.
kid	I got it out Mom.
cgv	is it cold.
kid	uhhuh I falled@n down Mom.
cgv	I saw you.
kid	this is the biggest fish Mom I caught the biggest fish Mom.
cgv	what kind of fish is it.
kid	a jack fish it's swimming away Mom the fish is swimming away Mom.
cgv	you threw it back in the river.
kid	uhhuh you heard that loud noise.
kid	you heard that loud noise.
cgv	uhhuh it sure is loud.
kid	you hear it again that was loud.
cgv	it sure was.
kid	I jumped on that big fish Mom.
cgv	huh.
kid	I jumped on that big fish.
cgv	you jumped on him.
kid	uhhuh Mom someone has to pick a lot of paper up.
cgv	leave it there I haven't read the paper yet.
kid	I stepped on it.
cgv	don't step on it again okay.
kid	I won't Mom I found a big gun yesterday when we went outside.
cgv	I thought you found it this morning.
kid	I found it this morning when we went out look what I made when I caught the fish.
cgv	huh.
kid	look what I made when I caught the fish.
cgv	you tied a knot.
kid	huh.
cgv	are you learning how to tie a knot.
kid	I like I like oh that fish died Mom.
cgv	it did.
kid	uhhuh.
cgv	did you leave him out of the water too long.
kid	I falled@n in the river.
cgv	did you say hi to the fish when you were swimming around.
kid	no I scared them.
cgv	what are you looking for.
kid	I'm looking for I'm a big big big lion.
cgv	you are.
kid	uhhuh I'm a mean bear Mommy I'm a mean bear Mommy.
cgv	oh really.
kid	uhhuh.
cgv	what makes you so mean.
kid	I can't get this up I can't get this up Mommy.
cgv	I think that you're doing okay.
kid	I falled@n down I falled@n down again you made me fall down.
cgv	no I didn't.
kid	I jumped in the river I wan(t) (t)a jump in the river again.
cgv	go ahead.
kid	I'm thirsty Mommy.
cgv	do you want some milk.
kid	uhhuh I want a glass of milk.
cgv	okay here you go.
kid	thank you Mommy I drinked my milk all.
cgv	do you want some more.
kid	no I wan(t) (t)a go outside instead okay Mommy okay.
cgv	okay let's go outside.
