participant	content
cgv	who took my blue stick.
kid	who did.
cgv	I don't know I think you did.
kid	I did not.
cgv	oh I must have lost it then do you like this truck.
kid	uhhuh.
cgv	what are you doing now.
cgv	where's your motorcycle.
kid	I don't know how to make it here this is a different motorcycle.
cgv	where's the first one.
kid	here's a different motorcycle.
cgv	what happened to the first one.
kid	which first one.
cgv	the first one you were going to make.
kid	this is the first one.
cgv	oh how do you like my truck.
kid	that's a different truck.
cgv	uhhuh.
kid	what is that kind of man.
cgv	huh.
kid	what is that kind of man.
cgv	he's the guy who sits in back of the truck and drives it what are you doing.
kid	I'm trying to fix the motorcycle.
cgv	what's wrong with it.
kid	I can't put this in.
cgv	where does it go.
cgv	I'll help you where does it go.
kid	right up on the wheel.
cgv	which hole.
kid	this one.
cgv	okay.
kid	here's a motorcycle.
cgv	that is a good motorcycle do you want me to make one too.
kid	yeah the same motorcycle I made.
cgv	mine might be a little different.
kid	you make the same motorcycle you make I'll get mine watch make one like mine is this what kind of motorcycle you're gon (t)a make.
cgv	almost.
kid	mine wasn't quite finished so I put this little arrow thing on.
cgv	yours wasn't quite finished yet.
kid	yeah so I put this little arrow on I'm pretending this little Tinkertoy is an arrow so I put it on see here's the seat of it.
cgv	what.
kid	here's the seat of it this is the seat of it.
cgv	oh the seat.
kid	somebody stole my bow and arrow and my arrows.
cgv	somebody did what.
kid	somebody stole my bow and arrow and my arrows.
cgv	are you sure.
kid	yeah.
cgv	aren't they out in the hall.
kid	no they're not they lived down in the two bed+rooms.
cgv	oh.
kid	you should go get my bow and arrow.
cgv	I will but I'm not convinced they're really gone.
kid	if you do it this way it looks like a whirly+bird.
cgv	Abe what do you think about that.
kid	make it the same as mine okay.
cgv	don't you like this one.
kid	it's pretty different make it the same of mine see.
kid	this is yellow.
cgv	okay how (a)bout that one.
kid	that's the same.
cgv	uhhuh which one do you think (i)s fastest.
kid	mine where's the man driving yours.
cgv	I don't have a man do you.
kid	no I'll put my dinosaur on it does yours have one on it now.
cgv	what.
cgv	pass me that round thing over there.
kid	what round thing.
cgv	the one like this.
kid	this.
cgv	no the other one.
kid	I can't see it.
cgv	right over there.
kid	this one.
cgv	yeah thank you.
kid	this can be a seat.
cgv	yeah that's pretty neat Abe.
kid	now let's have a race with our motorcycles okay.
kid	okay.
kid	let's have a race Dad what are you making.
cgv	what does it look like.
kid	a funny motorcycle Dad let's have a race okay.
kid	now let's have a race.
cgv	okay let me do this first.
kid	why.
cgv	guess.
kid	we need to pick pick up the tinker toys.
cgv	right I'll help you.
kid	first I wan(t) (t)a make something really funny with this I'm gon (t)a see if I can make a I need a short one is this all.
cgv	no does it look like it's all.
kid	I think I need to put the top on this.
cgv	come on let's pick the rest up.
kid	you're slowing down.
cgv	I am not.
kid	you're slowing down you turkey.
cgv	put em in here.
kid	(ex)cept it's getting fuller and fuller.
cgv	uhhuh.
kid	get these okay.
kid	get those.
cgv	okay you get those and I'll get these where are you going.
kid	I'm going outside to play have a good time in here.
cgv	you have a good time out there.
kid	I'm going now I'm starting to get hot because my jacket is so warm.
cgv	okay byebye.
kid	good bye don't be sad.
cgv	I'm not.
