participant	content
kid	no no I can't.
cgv	it's your decision.
kid	I'm gon (t)a not be cold if I was wearing my cowboy jacket.
cgv	yes you would it's really windy.
kid	I wan(t) (t)a go outside.
cgv	then put this jacket on.
kid	I wan(t) (t)a wear my cowboy jacket Momma can we bring both of em.
cgv	do you want to wear both of em.
kid	just in case I get cold I don't think it's cold I don't think it's cold.
cgv	don't argue it is cold look at all the kids they're all wearing jackets.
kid	I don't see anybody Momma.
cgv	huh.
kid	my cowboy jacket's warm for really cold days my cowboy jacket's warm for really cold days.
cgv	come put it on.
kid	okay (ex)cept I just know how to button that's what I know how to button my cowboy jacket.
cgv	why don't you put your sweatshirt on under it.
kid	that's what I was gon (t)a do I'm gon (t)a wear this and my other sweatshirt I can see the kids Joey has one of these too.
cgv	is he wearing it.
kid	yeah he's already outside.
cgv	you can show him your binoculars.
kid	I already runned in his house and showed him.
