participant	content
kid	when they come I want them to come.
cgv	Daddy will have to ask them at school tomorrow.
kid	today tonight tomorrow today or today.
cgv	tomorrow.
kid	today or +/..
cgv	no today is past.
kid	he he's uh call on the telephone I want uh I want him to call on the telephone.
cgv	well ask him.
kid	you want you want to talk on the telephone.
cgv	to who.
kid	you.
cgv	who.
kid	you.
cgv	with who.
kid	you.
cgv	who am I going to talk to.
kid	Edna and John you talk on the telephone and they wan(t) (t)a come over.
cgv	you want me to find out if they want to come over.
kid	yeah.
cgv	okay I'll try.
kid	you call on the telephone.
cgv	I am.
kid	call you're not calling hey.
kid	this is hot.
cgv	I know I heated it up.
kid	why.
cgv	because sometimes we like it hot don't you.
kid	no I like it warm this is hot I want it be cold put it in the refrigerator so it uh so it will get real cold I wan(t) (t)a talk to her too.
cgv	okay just a second Edna oh.
cgv	Edna had to go get her kitty cats you can talk if you want to though.
kid	Edna you wan(t) (t)a come over.
kid	she's not talking.
cgv	let me see.
kid	I wan(t) (t)a talk to her.
cgv	her kitty cats are running all over and she has to go get em.
kid	hi Edna you wan(t) (t)a come over and watch <Planet of the Apes> ["] again.
cgv	is she there.
kid	her gone.
cgv	I bet that she'll call you later after she gets her kitties.
kid	why.
cgv	because she wants to talk to you.
kid	her did not talk to me.
cgv	I know she had to go get her kitties.
kid	are you done.
kid	huh.
kid	Mommy you done.
cgv	not quite I'm almost done.
kid	how long you be done.
cgv	just a little while.
kid	a little while when when when I grow up I'm gon (t)a be a cowboy.
cgv	you are.
kid	and and and get a real gun and and then come and then come to your house then lotta lot of] friends will see him he's not naughty.
cgv	who's not naughty.
kid	I'm gon (t)a get a horse and he's not naughty.
cgv	oh horses are so nice do you need to go pottie.
kid	do you.
cgv	no.
cgv	do I need to go pottie.
kid	yeah.
cgv	no do you.
kid	yeah I do.
cgv	okay let me help you.
kid	I need the light on.
cgv	okay.
kid	it's night.
cgv	it sure is.
kid	I want yellow balls in there.
cgv	you want some balls that are in that closet.
kid	yeah those balls.
cgv	let me see if I can find them nope I can't find them.
kid	they are in there.
cgv	I don't see them.
kid	maybe my Mommy could show when she's done making those chairs.
cgv	Mom do you know what balls Abe's talking about.
cgv	tennis balls I think.
cgv	oh these balls Abe.
cgv	did you show Daddy your new animals Abe.
kid	I gotted@n some new animals.
cgv	let me see.
kid	okay this is where my new animals are.
cgv	uhhuh what new animals do you have.
kid	a gorilla and a lion.
cgv	wow.
cgv	and there's the cat and the dog and the goat and the turtle.
kid	why you always call that a goat.
cgv	isn't it a goat.
kid	yeah it's uh uh it's got horns too see.
cgv	uhhuh.
kid	this one will win the race.
cgv	what race.
kid	when the gorilla and a lion race then the lion win.
cgv	oh that's probably right Abe a lion can run a lot faster than a gorilla where did you get those animals.
kid	at the store they didn't had any buffalos.
cgv	you wanted a buffalo.
kid	yeah they didn't had any though.
cgv	well sometimes things don't work out just right do you like your gorilla and your lion.
kid	yeah I want a buffalo too.
cgv	maybe you'll get one for Christmas if you ask Santa Claus.
kid	I don't want a buffalo for Christmas.
cgv	oh.
cgv	did you see the surprise Abe made me.
cgv	wow.
cgv	what a pretty picture.
kid	I didn't made a picture for you for a surprise.
cgv	you didn't.
kid	no.
cgv	I wish that you would make me a surprise.
kid	when I make you surprise I love you when I don't make you a surprise I don't love you.
cgv	don't you love me.
kid	yeah I do I will make you surprise later this time I will make my Mommy and my Daddy a surprise together.
cgv	that's a good idea would you like some popcorn.
kid	now.
cgv	uhhuh ask Mommy if we have any popcorn.
kid	Mommy you have popcorn Mom.
cgv	yeah Daddy can make it if he wants to.
kid	you wan(t) (t)a make it.
cgv	would you like for me to make it.
kid	yeah.
cgv	would you help me.
kid	yeah pretty soon I will not now.
cgv	why can't you help me now.
kid	because I I'm getting my animals.
cgv	are you putting them up.
kid	yeah can you get me that kangaroo.
cgv	where.
kid	there right there.
cgv	okay here you go.
kid	now I can see I told you that.
cgv	you told me what.
cgv	that you were going to help me.
kid	yeah you have ta get your hands dry first.
cgv	why.
cgv	don't you like soggy popcorn.
kid	the store is closed it can't go up it goes down.
cgv	uhhuh.
kid	when when you hang it on the door it goes up that's pancake oil and popcorn oil too.
cgv	uhhuh.
kid	hey you didn't get very much.
cgv	I didn't get very much.
kid	it made a hole in it.
cgv	you're not supposed to use very much do you know why.
kid	uhhuh.
cgv	why.
kid	because what's that fire on for.
cgv	guess.
kid	for butter.
cgv	right.
kid	hey.
kid	that's little that's not little that's big.
cgv	is that big.
kid	yeah.
cgv	which stuff should I use.
cgv	the stick or the Bluebonnet.
cgv	it doesn't matter.
kid	Bluebonnet I want Bluebonnet hey.
kid	that's nice that's corn that's corn_butter@c.
cgv	is this corn_butter@c.
kid	yeah that corn_butter@c that's corn_butter@c corn.
cgv	oh.
kid	you have ta get another one.
cgv	no I think this will be enough.
kid	cut it you have ta use a knife to cut it okay.
kid	cut it cut it.
cgv	okay.
kid	put popcorn in it too.
cgv	okay I will.
kid	why you we making popcorn.
cgv	oh I uh I thought that we would have popcorn when we watched the movie.
kid	the Planet of the Apes.
cgv	no The Cowboys.
kid	it's on now.
kid	it's on now Daddy.
cgv	as soon as another show is over where's the popcorn at.
kid	right there.
cgv	I see.
kid	we have ta we have ta we don't have ta use it not very much.
cgv	is that enough.
kid	is it on now.
kid	is (a)nother show over.
cgv	just about.
kid	it's on now tonight it's on now.
cgv	in just a little while.
kid	when we watch the cowboys we can eat that popcorn right.
cgv	right think it's ready to pop.
kid	uhhuh you hear that butter.
cgv	I hear it.
kid	shake it.
cgv	do you want to shake the popcorn.
kid	I can't I'm too little.
cgv	okay.
kid	I can shake it at school.
cgv	you make popcorn at school.
kid	uhhuh.
