participant	content
kid	I'm going this way I'm making a bridge hey.
kid	I'm going this way you better not wreck them.
cgv	I'm not I can be a tunnel.
kid	(ex)cept I can't see I can't see what I'm doing put your legs flat okay.
cgv	like this.
kid	no bend them bend your other leg and then put em together.
cgv	oh.
kid	like this hey the light is burned off the light bulb is burned off.
cgv	really.
kid	yeah.
cgv	maybe we can fix it.
kid	I have another battery we could Daddy I bought two batteries home.
cgv	Abe I don't think it's the battery it's probably the light bulb.
kid	see I got two.
cgv	hey it works see.
kid	I thoughted thought] +ed-sup] it was busted Daddy.
kid	I can't see you.
kid	I got two.
kid	I wan(t) (t)a go play in the hallway to play with someone.
cgv	how come.
kid	because.
cgv	come pick up your cards first.
kid	I'm gon (t)a wait until Mommy gets home from school then I will pick them up.
cgv	no pick em up now.
kid	Daddy are you gon (t)a help me.
cgv	I'll push these down to you.
kid	(ex)cept how long will it take to pick up it.
kid	it takes a long time because I have so many cards help me.
cgv	okay.
kid	hurry Dad.
cgv	okay.
kid	hurry.
cgv	okay.
kid	I could pick up the ones I need to pick up and you pick up that pile.
cgv	okay.
kid	I'm picking up mine because I want you to be happy.
cgv	oh well pick up your cards and I'll be really happy.
kid	I don't think it could fit in.
cgv	let me see.
kid	it's stuck see.
kid	I told you it was gon (t)a be stuck.
cgv	here put these up.
kid	they're mine they're mine they're mine they're mine they're mine they're mine they're mine I'm gon (t)a put them in my suitcase you dingaling dingaling that what's the witch says to her goose she says dingaling to her goose.
cgv	where are you going.
kid	I'm gon (t)a go out and play in the hallway that's where I'm gon (t)a go.
cgv	leave the door open.
kid	why.
cgv	(be)cause I wan(t) (t)a know what you're doing.
kid	can I see if Sherry wants to come out and play.
cgv	no she's gon (t)a come up here and play with you in a little while okay.
kid	boy she is really a magnificent girl.
cgv	she is.
kid	(ex)cept she's not to me.
cgv	come here.
kid	what.
cgv	do you like her.
kid	yeah sometimes she's not.
cgv	not what.
kid	not friendly sometimes she's friendly and sometimes she's not friendly she kabongs@c me in the tummy she kabongs@c me in the tummy who says that.
cgv	who says what.
kid	who says you.
kid	mmm.
cgv	shut the door if you're done playing in the hall.
kid	I will se(e) if there is a spider or a magnificent goose a magnificent goose a magnificent goose a magnificent goose I see dogs eat frogs.
cgv	dogs eat what.
kid	frogs.
cgv	how come.
kid	because cats eat frogs too.
cgv	oh hey do you want to still make a airplane.
kid	yeah a airplane with wings that go that go like this.
cgv	wings that go up in the air.
kid	wings like this see.
kid	no no no not like this airplane this one is like this.
cgv	is that one still working.
kid	it's busted up.
cgv	let me try and make one like you want.
kid	you should staple it.
cgv	what happened at school today.
kid	I don't know.
cgv	how come you don't know.
kid	because nothing happened at school.
cgv	nothing at all.
kid	no.
cgv	how boring.
kid	what does boring mean.
cgv	it means that's how it is when nothing happens.
kid	what happened to your class.
kid	what happened.
kid	nothing happened.
cgv	let's see what happened today.
kid	I bet nothing happened.
cgv	you're right.
kid	nothin(g) happened (ex)cept a fly came into our house a fly came into our house it was so tiny.
cgv	why do you think it flew away.
kid	because it was so fast I couldn't hear it.
cgv	so fast you couldn't hear it.
kid	yeah he had a real loud voice a real loud voice.
cgv	if he had a loud voice why couldn't you hear him.
kid	because he was so loud.
cgv	he was too loud.
kid	yeah he was too loud.
cgv	what does that mean.
kid	that means I can't hear that bug is that the airplane I wanted you to make.
cgv	I think so isn't it.
kid	no I wanted it like this.
cgv	well let's see if this works.
kid	I worked I worked I worked I worked tape it some more Daddy I unstapled it.
cgv	you unstapled it.
kid	yeah and now it's unstapled and it's gon (t)a be stapled.
kid	it's stapled Daddy.
kid	it's just for you a real nice ring I got it from school for you.
cgv	thanks it's a really nice ring.
kid	it's a funny kind of ring though it gets on fire every time it's a magic ring put it on.
cgv	let's try this airplane.
kid	that's a funny kind of airplane can I sit on your chair and throw it.
cgv	okay.
kid	Daddy I made this one for you.
cgv	thanks is this how you throw it.
kid	it's a really funny airplane no that's not how you do it do it like this like this.
cgv	okay.
kid	can I sit on your chair.
cgv	sure.
kid	and you could sit on on your chair.
cgv	where.
kid	here I'll make room for you fly your airplane okay.
kid	fly your airplane.
cgv	okay.
kid	what is that.
kid	what is that for.
cgv	nothing it's just some junk watch this airplane.
kid	can I do it.
cgv	sure.
kid	can I fly my airplane.
kid	it's a real funny airplane I never seen a airplane like that.
cgv	I never have either I think that's why it doesn't work.
kid	Daddy I throwed it and it worked Daddy watch this.
