participant	content
cgv	okay I'm through macrameing@n.
kid	what's on.
kid	huh.
cgv	nothing I was just looking at the schedule.
kid	I like to watch Charlie Brown (be)cause it's mine favorite tv show.
cgv	it is.
kid	uhhuh.
cgv	what about Rudolph the Red Nose Reindeer.
cgv	and Sesame Street.
cgv	don't you like them.
kid	uhhuh I like them.
cgv	Abe Charlie Brown isn't on tonight anyway but next time he's on you can watch him okay.
kid	okay next Thursday.
cgv	I don't think so but we'll see we'll be in +....
