participant	content
kid	yeah this one's even longer than the whole world.
kid	that one's longer than this whole world.
kid	both of them are.
kid	do you know why they bring sails along with em too.
kid	because the pets stay on this one and the people climb on the other one Daddy why did you tape that ladder onto Chop_woods's bed.
cgv	didn't you want me to do that.
kid	I wanted to pretend that people on here could climb up to there.
cgv	oh well the ladder's taped on.
kid	yep (ex)cept can you take it off and on.
cgv	don't you have another ladder around here.
kid	a little one.
cgv	let me see how big it is.
kid	okay I couldn't find it it was a red one.
cgv	is it in there.
kid	no I could tape this one on to that one that could work so people could climb you know why.
kid	the people and the climb Daddy I'll hold it.
cgv	okay what do you think.
cgv	how's it working.
kid	fine Dad through this that's better.
cgv	did they all make it Abe.
kid	not yet they all are going to make it for sure this one has to climb up that one just stays there you know why.
cgv	why.
kid	nobody could even move it not even the water not even the wind.
cgv	that boat's so strong that it can just stay where it wants to.
kid	yep and it's even stronger than a tidal wave.
cgv	wow.
kid	whoops.
kid	that's not even stronger than a tidal wave (ex)cept for sure if you want to get back on you'd have to jump really high that wasn't even a.
cgv	what happened Abe.
kid	a tidal wave hitted this one.
cgv	and it got knocked over.
kid	uhhuh.
cgv	did a tidal wave hit this one.
kid	oh nope know what something else.
kid	could I see if the guy could hold this.
cgv	sure.
kid	know what.
cgv	what buddy.
kid	you know which one's the fireman.
kid	none of em.
cgv	none of em.
kid	yep no tidal wave hitted that one but Chop_wood hitted the people.
cgv	what happened.
kid	a tidal wave didn't hit that one but Chop_wood hitted the people.
cgv	did he do it on purpose.
kid	no he just fell down she has to swim to another ocean.
cgv	what.
kid	she has to swim to another ocean.
cgv	oh.
kid	you know why they want to get all the pets.
kid	the pets have to get on there.
cgv	how come.
kid	because more people have to get on and more things too.
cgv	oh more animals.
kid	uhhuh this boat comed@n back with more animals whoops do you know what happened.
cgv	what.
kid	there was a little thing that hitted this that's what happened why do you think Chop_wood's leaving his skindiver suit on.
cgv	huh.
kid	those are his pajamas.
cgv	they are.
cgv	he's going swimming in his pajamas.
kid	no he never goes swimming you know why the animals gotted@n up there.
cgv	how come.
kid	there was a dinosaur.
cgv	oh.
kid	those parts are the best.
cgv	those parts of the boat.
kid	uhhuh I'm making a new pole a fancy one.
cgv	oh.
kid	I'm going to use this for a rocking chair more things are coming there now.
cgv	more animals.
kid	yeah.
cgv	is there a flood.
kid	what's a flood.
cgv	was there a flood and that's how come all the animals came.
kid	no that just stays there and another boat comes along and then they jump.
cgv	oh.
kid	she jumped on the space thing.
cgv	who did.
kid	the cat did.
cgv	what happened to that boat.
kid	which boat.
cgv	that one you're fixing.
kid	I don't know I was just making three space_boards@c you know why.
kid	because there were three people who wanted to go to space if there were four one would have to wait his turn.
cgv	are space_boards@c seats.
kid	no they're space_boards@c.
cgv	oh.
