participant	content
kid	know what.
kid	this wasn't very sturdy.
cgv	how come.
kid	because look it's fat a little bit fat Mommy I jumped to this a chair.
cgv	you jumped over to the chair from the foot+stool.
kid	uhhuh Mommy watch this.
cgv	okay.
kid	wait it can't go this far.
cgv	you are really tricky.
kid	I didn't hurt my arm why is this called a whirly+bird.
cgv	why.
kid	yeah.
cgv	because it goes around when it come down.
kid	oh I didn't know whirly+birds could do that that was pretty amazing ship ahoy.
cgv	what.
kid	I said +"/..
kid	+" ship ahoy.
cgv	oh you have your telescope.
kid	ship ahoy Mommy why when people don't have bath+tubs they start yelling for policeman.
cgv	when they don't have bath+tubs.
kid	yeah.
cgv	I didn't know that where did you see that.
kid	I saw it on Sesame Street.
cgv	they didn't have bath+tubs.
kid	no no mmm got a policeman and they started walking and they got a rubber duckie and then they found a sailboat and then they got into a jungle and they found a gorilla and the bath+tub.
cgv	they were looking for all the clues weren't they.
kid	yeah.
cgv	they wanted to find out who stole the bath+tub so they followed the clues and they found out who stole the bath+tub.
kid	a gorilla.
cgv	right the gorilla took the bath+tub.
kid	Mommy what is this face.
cgv	it looks upset to me.
kid	yeah maybe Mommy what happened to all the faces.
cgv	how many faces does he have Abe.
kid	three Mommy what happened to all the faces.
kid	Mommy maybe the faces got written off.
cgv	scratched off.
kid	yeah.
cgv	maybe you're just covering them up and hiding them.
kid	I don't like three faces I don't like three faces I like one face at a time like I have one face.
cgv	you have how many faces.
kid	one.
cgv	really.
kid	yeah.
cgv	when you cry do you have the same face as you laugh.
kid	yeah they just look different I wan(t) (t)a go outside now.
cgv	I think we're gon (t)a go to K_Mart.
kid	Mommy I don't wan(t) (t)a go to K_Mart.
cgv	don't you want to help us find a baseball mitt.
kid	we already did and we didn't find one right.
kid	Daddy we already looked and we couldn't find one.
cgv	right but we decided that we'd get one mitt if it didn't cost a lot of money.
kid	do you have a lot of money.
kid	I bet you don't know.
cgv	I don't have very much.
cgv	maybe we can use your pennies.
kid	no you can't no anybody can't get my suitcase and noone can't get my poop my poop is inside my face.
cgv	it is.
cgv	that's strange.
kid	Daddy look my poop is inside my face.
cgv	I don't see it.
kid	it's inside my skin is protecting it.
cgv	what.
kid	it's inside and my skin is protecting it.
cgv	oh.
kid	and I don't have a brain.
cgv	how come.
kid	because and why do dinosaurs have brains you stink+head.
cgv	I don't know why.
kid	huh.
cgv	why do dinosaurs have brains.
kid	they do too.
cgv	why do they.
kid	I don't know Mommy how did dinosaurs get brains.
cgv	they're born with them.
kid	Mommy I closed my suitcase so you can't get mine pennies.
cgv	I was just teasing I was the one who got you those pennies anyway.
kid	Santa Claus got me the pennies.
cgv	no you're telling me a story.
kid	I am not Mommy look my hand is hurted.
cgv	it's hurting.
kid	no outside when you were playing cowboys we see this this thing got on that see.
cgv	oh.
kid	Mommy how long will we get to K_Mart.
kid	K_Mart Mommy can you say K_Mart.
cgv	K_Mart is the correct pronunciation.
kid	I can't say K_Mart.
cgv	you have another splinter in your hand.
kid	where.
cgv	right here.
kid	Mommy you forgot.
cgv	forgot what.
kid	you forgot to hit me on the head.
cgv	you want me to.
kid	yeah.
kid	you silly goose I didn't say to do that again.
cgv	hold still I want to get this splinter out so it doesn't get infected.
kid	what does infected mean.
cgv	a lot of bad germs come and stay in your sore.
kid	Mommy the one I got at school was pretty big and the nurse pulled it out and it was bleeding a little bit Mommy I wasn't playing outside enough.
cgv	today.
kid	yeah.
cgv	as soon as we get back home you can play out some more okay.
kid	I wan(t) (t)a play out now I wan(t) (t)a play outside now.
cgv	we're just going to K_Mart for a few minutes.
kid	no I wan(t) (t)a ride my bike.
cgv	you wan(t) (t)a do everything we don't want to do.
kid	I wan(t) (t)a do everything you don't wan(t) (t)a do (be)cause you're wrong all the time Mommy why is this white thing here.
cgv	it's just part of the suitcase.
kid	and why is this black.
kid	Mommy hit my head again.
cgv	how come.
kid	because I like it.
cgv	knock knock who's there.
kid	it's a woodpecker Mommy Jason has Indians and cowboys and soldiers.
cgv	did you play with them.
kid	yeah just one soldier I played with just one soldier.
cgv	did you bury him in the sand.
kid	I tried (ex)cept it couldn't bury.
cgv	get your sweatshirt.
kid	why.
kid	it's not pretty cold.
cgv	uhhuh the wind's blowing.
kid	I could protect my tummy and here.
cgv	how.
kid	by my cape.
cgv	that would protect your back not your tummy.
kid	I wan(t) (t)a protect my back not my tummy.
cgv	you have to wear something else.
kid	my cowboy jacket just my cowboy jacket I wan(t) (t)a be a cowboy again remember how I was a cowboy.
kid	I bringed just my gun out.
cgv	did you bring your gun back in.
kid	I don't think so.
