participant	content
kid	yeah he dreamed about jumping up and down up and down like the dinosaur did.
cgv	was he able to do it.
kid	no he didn't have any more food.
cgv	who ate all the food.
cgv	gosh I have to go.
kid	where.
cgv	I have to go to my class tonight.
kid	that was the end.
cgv	tell me the story.
kid	that was the end.
cgv	I'm really late I wonder if I should take my bike since I'm so late.
kid	no when you don't have the lights they don't turn on.
cgv	what do you want Abe.
kid	I want my airplane.
cgv	I'll get it.
kid	that's my airplane awoh it had a wreck Daddy fix it.
cgv	okay.
kid	did you see me jump up and down Mom.
cgv	yeah you looked just like a dinosaur eating his food.
cgv	well Abe what else happened today.
kid	nothin(g) else nothing else happened that's good.
cgv	what.
kid	that's good.
cgv	what's good.
kid	I think uh uh since Mommy shutted the door that's good.
cgv	oh I see.
kid	step on the piano step on the piano step on the piano step on the piano.
cgv	why are you stepping on your piano.
kid	I'm stepping on the piano.
cgv	huh.
cgv	what did you say.
kid	I said +"/..
kid	+" I'm stepping on the piano.
cgv	don't step on the piano you might break it.
kid	Daddy when are you gon (t)a go to school.
kid	maybe a show's on.
cgv	what.
kid	I said +"/..
kid	+" sometime soon maybe when are you gon (t)a go to school.
kid	+" maybe a show's on.
cgv	when I go to school maybe a show will be on.
kid	maybe are you gon (t)a go to school or not.
cgv	tonight.
kid	yeah.
cgv	no I'm gon (t)a stay home tonight.
kid	you are I want you to go to school.
cgv	why.
kid	because.
cgv	why.
kid	because.
cgv	because why.
kid	I don't know.
cgv	tell me why.
kid	I don't know why I just want you to go just go to school.
cgv	who would watch you.
kid	maybe Jean downstairs.
cgv	oh why do you want to go downstairs.
kid	because I wan(t) (t)a play with Sherry's all toys.
cgv	well Jean's going to watch you on Saturday.
kid	this is Saturday.
cgv	no it's Monday.
kid	no Saturday Daddy maybe a show is on maybe a show is on.
cgv	do you wan(t) (t)a watch some tv.
kid	yeah.
cgv	let's look and see what's on nope nothing's on now something's on later on though.
kid	what is it.
cgv	a movie.
kid	huh.
cgv	a movie.
kid	then is the animal show on.
cgv	I don't think so not tonight.
kid	0.
cgv	what are you doing Abe.
kid	I wan(t) (t)a watch this.
cgv	Abe nothing's on.
kid	I wan(t) (t)a see all the pictures.
cgv	what pictures.
kid	all the pictures that are in there so leave it on.
cgv	okay who's that.
kid	Snoopy I can't hear the tv +....
cgv	just a second I'll turn it up.
kid	Daddy will you show me how to hold airplane.
cgv	okay look hold it right here and when you throw it throw it up try to hit the ceiling okay.
kid	throw it to my hands.
cgv	okay there you go.
kid	somehow it a little bit got broke.
cgv	somehow what.
kid	somehow I said +"/..
kid	+" somehow it got a little broke.
cgv	oh.
kid	ready.
kid	I'm gon (t)a throw it are you ready.
cgv	just a second let me blow my nose good shot.
kid	don't throw it to me I catch it hard just bring it to me that would be a good idea if you would bring it to me.
cgv	just hand it to you.
kid	yeah instead of throwing it because you throw it so funny Daddy bring me it.
cgv	here I'll throw it to you.
kid	you missed catch.
cgv	you missed too.
kid	we all missed did it get broken.
cgv	almost we better be careful.
kid	how did it get how did it get almost broke.
cgv	by throwing it too hard it landed wrong.
kid	huh.
cgv	it landed wrong what are you doing.
kid	I don't know maybe we could have some ice cream maybe we could have some ice cream.
cgv	later on.
kid	I want some ice cream.
cgv	maybe later on okay.
kid	I want some now.
