participant	content
cgv	I haven't seen any advertisements for it anyway.
kid	Mom Mom.
cgv	what Abe.
kid	we go see right oh derry@o oh in a movie and we see we go get candy.
cgv	is candy the only reason that you like to go to the movie.
kid	uhhuh.
cgv	I like to see the movie too.
kid	Mom Mom Mom I wan(t) (t)a go see I wan(t) (t)a take I wan(t) (t)a take sunflower seeds with us Mom.
cgv	you do.
kid	uhhuh I wan(t) (t)a go see movie.
cgv	did you hear that bird go by.
cgv	it sounded just like a bat.
kid	what's that Mom.
cgv	what.
kid	that that that that Mom where's a bat.
cgv	I heard a bird that sounded like a bat it flew by the window.
kid	a mother bird feeding a baby worm for her baby bird.
cgv	yeah it could've been a mother bird getting a worm to feed her baby bird.
kid	must be a big worm feeding a baby worm Mom I wan(t) (t)a see Mickey Mouse on the tv yesterday.
cgv	yeah he was on yesterday but we were at the picnic so we missed him.
kid	why Mom.
cgv	we were at the picnic.
kid	and we miss him.
cgv	uhhuh.
kid	why Mom.
cgv	because we were at the picnic and we weren't home.
kid	Mom Daniel goes in my house I went outside.
cgv	and in your house.
kid	Daniel did I was going outside and I got angry Mom.
cgv	how come.
kid	Daniel goed@n in my house and get me cowboy hat.
cgv	oh.
kid	and I got angry.
cgv	do you feel better now.
kid	no I feeled better yesterday outside and I got angry now.
cgv	just thinking about it you got angry.
kid	uhhuh Mom I'm thirsty I'm thirsty Mommy.
cgv	just a second and I'll get you some milk.
kid	this is not edible Mommy.
cgv	don't get it on the fishes.
kid	I get it on the ribbon Mom what you doing.
cgv	wrapping this up in gold.
kid	why Mom.
kid	what's this Mom.
cgv	can you hear something in there.
kid	no you bite me Mom.
cgv	I was just playing here's your milk.
kid	thank you what's that.
cgv	that's a lawn mower.
kid	I can't do this.
cgv	yes you can.
kid	I can't I can't do this I can't do this.
cgv	how come.
kid	because I can't do this just because.
cgv	just because.
kid	uhhuh just because.
cgv	that's too bad that you can't do that just because.
kid	Mom.
cgv	come here Abe I'll help you.
kid	you come here.
cgv	no you come here.
kid	okay.
cgv	okay what do you need.
kid	I can't turn this.
cgv	you can't.
cgv	how come.
kid	because I can't do it just because.
cgv	look I'll show you how to turn it you put your thumb here and your other fingers here and then you turn it see.
cgv	now put your thumb here.
kid	right here.
cgv	uhhuh now put your fingers here now try to turn it.
kid	I can't.
cgv	go ahead and try it one more time try hard real hard.
kid	I can't do it it's too hard.
cgv	you can't do it because it's too hard huh.
kid	uhhuh.
cgv	what's Mom doing over there.
kid	she's making a fish for me.
cgv	she's making a fish for you.
kid	two fish.
cgv	two fish.
kid	uhhuh you see I'm gon (t)a have two fish.
cgv	you are.
kid	uhhuh you see I'm gon (t)a have two fish.
cgv	you have two fish huh.
kid	that's my tiny one that's my big one.
cgv	uhhuh you have a tiny one and a big one.
kid	my blue one like that put it down here.
cgv	okay I'll put it down here.
kid	now I can play with it I can't turn it on.
cgv	yes you can you've done it before.
kid	Mom look at this.
cgv	uhhuh that's the Jack and Jill song.
kid	Mom I can't find him.
cgv	you can't find Jack.
kid	hunhunh.
cgv	didn't he tumble down the hill.
kid	hunhunh.
cgv	I thought he did.
cgv	you know what.
cgv	so did I.
kid	what's that song Mom.
cgv	that's where has my little dog gone.
kid	oh I like that song that's a nice.
cgv	I'm gon (t)a kiss you.
kid	no no no kiss your eye.
cgv	kiss my eye.
kid	uhhuh.
cgv	okay.
kid	funny.
kid	something wrong with this recorder.
cgv	something's wrong with that recorder.
kid	uhhuh.
cgv	how come.
kid	because something this record.
