participant	content
kid	that apple I got at Pat and Allen's farm.
cgv	yeah if you want it.
kid	no I will eat it later and and the bear died and the hippo died then the mother bear died.
cgv	oh well.
kid	this is a daddy bear.
cgv	that's a daddy bear now.
kid	yeah and and the mother bear said +"/..
kid	+" let's get a baby bear.
cgv	oh.
kid	and they started looking pretty soon they started they saw some thing.
cgv	what did they see.
kid	a river and pretty soon something crawled out uh pretty soon something started coming out the river.
cgv	and what was that something.
kid	a whale.
cgv	a whale came out of the river.
kid	and it was big it had a big tail and the whale said to the bears +"/..
kid	+" I'm a nice whale we didn't have river.
cgv	oh was the bear real friendly too.
kid	yeah and and they doed@n something uh they started cooking something.
cgv	what were they cooking.
kid	a snake.
cgv	a snake.
kid	yeah.
cgv	did the whale like it too.
kid	yeah the whale said +"/..
kid	+" it's pretty good, let's eat.
kid	and then they cut it up it was a long snake.
cgv	did they share it.
kid	um a mother bear uh pretty soon and pretty soon another something started coming out the river.
cgv	what was the other something.
kid	a walrus and he was friendly and then pretty soon something started coming out the river again.
cgv	what was the other something.
kid	uh uh a bear goed@n in the river then coming out.
cgv	oh a bear went in and a bear came out.
kid	yeah and he was hungry.
cgv	for snakes right.
kid	huh.
cgv	he wanted to eat snakes right.
kid	yeah.
cgv	I bet that all of the snakes in that country were all crying.
kid	I didn't know snakes cry.
cgv	I don't know if they really do but if they do they would if they were all getting eaten up.
