participant	content
cgv	that's okay Abe.
kid	I wan(t) (t)a dip it into this one.
cgv	which color did you choose.
kid	I choosed this one look this is just fine.
cgv	are you making one for Daddy Abe.
kid	I'm I'm making one for my parents.
cgv	for both of us.
kid	no just for Lovey.
cgv	is Lovey your parent.
kid	no he's my he's my father.
cgv	Lovey's your father.
cgv	who are your parents.
kid	my doggy my doggy and Lovey.
cgv	no Mom and Daddy are your parents Lovey and Yuppy are your best friends.
kid	(ex)cept I'm making one for them this is the one I'm making for them.
cgv	oh they'll say that Abe Duncan is really an artist.
kid	they can't say that they can't talk I'm gon (t)a show you which one is Daddy's Daddy I made this one for you.
cgv	that's nice Abe is it done.
cgv	no he needs to do a little more decorating.
kid	on here.
cgv	yeah.
kid	there I made that one for you did you you I'm using this one.
kid	are you using this one.
cgv	no you were using that one that's the new one.
kid	are you using the old one.
cgv	yeah it doesn't matter they both work the same.
kid	this night are you gon (t)a sleep with me.
cgv	maybe we'll have to wait and see.
kid	I'm through with this now no I forgot to choose another color maybe I'm gon (t)a choose yellow this this way.
cgv	yellow.
kid	uhhuh.
cgv	just a second I have to go get it.
kid	I'm gon (t)a dip it in.
cgv	okay.
kid	now it's big and when it gets out it's little.
cgv	yeah when it's inside the jar it looks really large doesn't it.
kid	yeah and when it's near it becomes big and when when it's far it becomes little.
cgv	that's right Abe how did you figure that out.
kid	what is this.
cgv	that's just a big blob it'll come off hey you can't leave it in that long.
kid	how come.
cgv	(be)cause you're just supposed to put it in for a second.
kid	I'm finished with this.
cgv	who's that one gon (t)a be for.
kid	for you.
cgv	good.
kid	it smells dark, right.
