participant	content
cgv	do you know why you're hungry.
kid	uhhuh.
cgv	why.
kid	I don't know.
cgv	because you didn't eat much at dinner.
kid	where my different book Mom.
cgv	your different book.
kid	uhhuh.
cgv	you have so many different books which one are you talking about.
kid	a By The Sea.
cgv	well where did you put it.
kid	I don't know Mickey mouse.
cgv	Donald Duck.
kid	Mickey Mouse.
cgv	Donald Duck.
kid	Pluto.
cgv	Goofy.
kid	bugs Bunny.
cgv	honey bears.
kid	honey bears.
cgv	Alice in Wonderland.
kid	Alice in Wonderland bears.
cgv	you know what.
kid	huh.
cgv	it was really hot today.
kid	Mom what's that.
cgv	did you tell Dad you went swimming this afternoon.
kid	I went swimming afternoon.
cgv	you did.
kid	and you did too.
cgv	I did.
cgv	tell Daddy what you did with the hose.
kid	I bite it.
cgv	no tell him about putting water in your mouth.
kid	I put water in my mouth and cheek.
cgv	you should have seen it it was really funny when water started pouring out of his mouth and Abe almost died laughing remember Abe.
kid	uhhuh.
cgv	tell me about swimming Abe.
kid	I didn't do that.
cgv	you didn't go swimming.
kid	uhhuh.
cgv	you jumped in and kicked and paddled.
kid	I didn't jump in the big thing.
cgv	you didn't.
kid	hunhunh.
cgv	did you kick and paddle.
kid	I did.
cgv	did you tell Daddy about floating in the bath+tub last night.
kid	I floated in the bath+tub last night.
cgv	what floated.
kid	I did.
cgv	what part of you floated.
kid	Mickey Mouse shirt or Donald Duck Mom do this please.
cgv	move the blocks around.
kid	uhhuh hold me.
cgv	what do you say.
kid	please.
cgv	okay come here I love you you little devil.
kid	Mom.
cgv	hmm.
kid	I wan(t) (t)a sit down.
cgv	go ahead.
kid	my yellow shirt Mom don't do that.
cgv	why.
kid	because don't make a hole.
cgv	why.
kid	because.
cgv	why.
kid	because.
cgv	just tell me why.
kid	because.
cgv	see what I did.
kid	what.
cgv	see.
kid	what's that.
cgv	I got all the green on the top and all the red on the bottom.
kid	why Mom.
cgv	just to be different.
kid	Mom Mom you maked a hole.
cgv	no I didn't Abe it was already there that hole is there so that you can move all the other pieces around.
kid	where's a hole Mom.
cgv	it's supposed to be there Abe there's a purpose for it.
kid	Mommy Daddy I'm in this hole Mommy I'm in this hole Mommy.
cgv	you went through the holes in my leg.
kid	uhhuh I can't get out I can't get out of it Dad help hey Dad Mommy make another hole Mommy make another hole make a circle Mom make a circle.
cgv	you want me to make another hole.
kid	uhhuh.
cgv	what was that.
kid	poo_poo_gas@f.
cgv	who did it.
kid	I did.
cgv	I'm glad you're so honest Dad would have denied it.
kid	hello Dad.
cgv	do you like peeking between my legs.
kid	hello Dad.
cgv	hello Abe.
kid	let me out Mom.
cgv	can you find a way out.
kid	make another hole Mom.
cgv	are you a raccoon in a hole in the tree.
kid	I'm a chipmunk.
cgv	hi chipmunk.
kid	I'm a zebra in the tree.
cgv	a zebra.
kid	uhhuh I'm a zebra in the tree.
cgv	Abe do you want to go on a bicycle ride.
kid	I get ice cream.
cgv	no you've had enough ice cream.
kid	I can't get ice cream.
cgv	no you've had enough did you want to go on a bike ride with me.
kid	uhhuh.
cgv	where did you want to go.
kid	at the park.
cgv	where.
kid	the park I don't wan(t) (t)a go see a duck I don't wan(t) (t)a go I don't wan(t) (t)a go see a duck Mommy.
cgv	you don't want to.
kid	hunhunh I don't wan(t) (t)a go see a duck.
cgv	where do you want to go.
kid	Como Park and see a slide and a jungle gym and a swing I wan(t) (t)a go to Como Park and see a jungle gym and a slide and a and a and a jungle gym and a and a and a +/..
cgv	okay let's go goodbye Dad.
kid	bye Dad.
cgv	go(o)dbye Mom goodbye Abe.
cgv	what's this.
kid	eggs.
cgv	uhhuh.
kid	Momma I want I want a bunny rabbit come and get eggs for Summertime.
cgv	uhhuh and what would you use to pick them up.
kid	a basket for me.
cgv	that's right.
kid	I'm gon (t)a get me tooth out.
cgv	you're going to get your tooth out.
kid	the doctor gon (t)a get my tooth out.
cgv	why is he going to get it out.
kid	because I'm gon (t)a said I don't want him.
cgv	you're going to say no to him.
kid	uhhuh.
cgv	do you want him to take it out.
kid	no.
cgv	well it'll probably stay in until you get to go to the first grade.
kid	turtle.
cgv	hey did you see a turtle at the zoo.
kid	we sawed a turtle at the at the we goed@n at the zoo right.
cgv	uhhuh did you ride on him.
kid	Mommy he didn't walk.
cgv	he didn't walk.
kid	uhhuh why he didn't walk.
cgv	oh sometimes he gets real tired and doesn't move very fast.
kid	why Mom.
cgv	that's how he rests.
kid	Mom that's a that's a that's not a refrigerator door.
cgv	oh sure it is doesn't it look like ours.
kid	uhhuh Mommy we have one right now.
cgv	uhhuh.
kid	Mom.
cgv	huh.
kid	I saw a big one comed@n out and I saw a big butterfly.
cgv	uhhuh we saw a big monarch butterfly come out of it's cocoon at Mike's house.
kid	Mom Mom they're peeking out.
cgv	uhhuh they're peeking out the window at us aren't they.
kid	birds.
cgv	uhhuh here's a picture of birds.
kid	Mom we didn't saw them.
cgv	you're right but we saw a baby bird one time remember.
kid	I didn't see him.
cgv	yes you did in the park remember.
kid	bare feet.
kid	don't play barefoot in my house.
cgv	I like to play barefoot do you.
kid	uhhuh Mommy my Daddy play barefoot outside.
cgv	uhhuh what's that.
kid	apple I wan(t) (t)a eat a apple right there.
cgv	you do.
kid	uhhuh.
cgv	we have one in the refrigerator would you like to eat it.
kid	uhhuh Mom they can't talk.
cgv	uhuh that's just a picture.
kid	Mommy that's my Mommy.
cgv	it is.
kid	this is my Mommy.
cgv	I sure am I love you too.
kid	Mom this is my Mommy.
cgv	who's that.
kid	that's that's that's Abe.
cgv	that's right.
kid	Mom what is that.
cgv	that's a dragon.
kid	oh That's a that's a horse.
cgv	uhhuh.
kid	a rocket.
cgv	uhhuh a rocket taking off for the moon.
kid	Mom that's a girl that's Lisa Mom.
cgv	oh you found her.
kid	Mom I wan(t) (t)a see my Daddy.
cgv	we'll see if we can find him who's that.
kid	that's my Daddy I hold Daddy.
cgv	don't bend it.
kid	Mom this is my Dad.
cgv	uhhuh.
kid	Mom what's that on.
kid	uhhuh why he's wearing a shirt and a suit and a and a tie and a hat.
cgv	because he has to get dressed up to go to work because that's the way it is.
kid	doctor.
cgv	uhhuh.
kid	why he's a doctor.
cgv	because he's checking someone's temperature.
kid	why Mom.
cgv	because the man's sick what does the doctor use to check your temperature.
cgv	look at the picture what do you see.
kid	that's a that's a doctor's thing.
cgv	uhhuh he's holding a thermometer isn't he.
kid	uhhuh why he's checking checking someone.
cgv	because he wants to find out if he's sick.
kid	Mom what's he's wearing on his neck.
cgv	that's a stethoscope.
kid	why Mom.
cgv	so he can listen to your heart and your lungs he puts it right here and listens.
kid	Mom I'd like to see him.
cgv	what's this.
kid	Mom why this bubbles on here.
cgv	he's taking a bubble bath.
kid	why he's taking someone's temperature.
cgv	he wants to see if they're sick.
kid	Mom I don't like the doctor Mom.
cgv	why.
kid	I didn't get sick.
