participant	content
cgv	the one with all of your other paintings on it.
kid	uhhuh.
cgv	I'll be glad to put it on that wall Abe.
cgv	it's a picture of a elephant Dad.
cgv	it is.
cgv	uhhuh.
kid	uhhuh.
cgv	it sure is a pretty elephant.
kid	it's a red elephant.
cgv	a red one.
kid	uhhuh.
cgv	I see it's a big red elephant.
kid	uhhuh.
cgv	do you like the book the mailman brought you today.
kid	uhhuh I said hi ["] to him and and he didn't said hi ["] to me.
cgv	you said hi ["] to the mailman but he didn't say hi ["] to you.
kid	hunhunh.
cgv	maybe he didn't hear you sometimes mailmen are real busy and they don't hear people.
kid	why.
cgv	because they're in a hurry and they don't pay attention.
kid	why.
cgv	because they have to read postcards and it's hard to read when people are talking to you.
kid	I wan(t) (t)a read my new book.
cgv	go ahead.
kid	you read it.
cgv	I already read it once I'll read it again when we go to bed.
kid	I don't wan(t) (t)a go to sleep I'm happy I'm happy Mom.
cgv	you can stay up a little while longer do you want to help me put this puzzle together.
kid	no I wan(t) (t)a hear that record.
cgv	okay I'll +....
cgv	why don't we wait awhile to play the record.
kid	I wan(t) (t)a hear it now.
cgv	let's play with your cars instead.
kid	I wan(t) (t)a hear that record now.
cgv	did you like that record.
kid	uhhuh I wan(t) (t)a hear it again.
cgv	later on okay.
kid	when I hear it later on I dance.
cgv	you're going to dance when we play the record again.
kid	uhhuh.
cgv	do you like to dance.
kid	uhhuh.
cgv	can I dance with you.
kid	no I dance myself.
cgv	I can't dance with you.
kid	no I don't want you dance with me.
cgv	okay.
kid	you dance with my Mommy.
cgv	that's a good idea.
cgv	you're too old for me but I guess that I'll suffer through a dance with you.
cgv	thanks turd.
cgv	you have to admit that you're a lot older than Abe.
kid	I'm bigger when I grow bigger and bigger I'm gon (t)a be a teacher and a trash+man.
cgv	you are.
kid	uhhuh.
cgv	those are good choices Abe.
kid	uhhuh.
cgv	there'll always be a demand for teachers and trash+man you could combine the two and be a trashy teacher or even a teaching trash+man.
kid	uhhuh I wan(t) (t)a be a mailman also.
cgv	you're going to have three professions.
kid	uhhuh I'm gon (t)a grow bigger and I'm gon (t)a touch the wall the ceiling the ceiling see.
cgv	uhhuh just a little bit taller and you'll make it.
kid	I'm hungry Mommy I'm hungry.
cgv	you are.
kid	uhhuh.
cgv	what would you like to eat.
kid	a orange.
cgv	another orange.
kid	uhhuh.
cgv	how about an apple.
cgv	you just had a orange.
kid	I want a orange.
cgv	okay you're going to turn into a orange if you keep eating a orange every half hour here you go.
kid	fix it.
cgv	you want me to peel it.
kid	uhhuh peel it.
cgv	can I have a little piece after I peel it.
kid	one piece.
cgv	I can only have one piece.
kid	uhhuh.
cgv	peel it yourself.
kid	no you peel it I can't I can't peel it.
cgv	I was just teasing I'm gon (t)a peel it for you here you go all peeled.
kid	thank you.
cgv	do you like oranges Abe.
kid	uhhuh.
cgv	is it a sweet orange.
kid	huh.
cgv	does the orange taste very sweet.
kid	uhhuh.
cgv	are you swallowing the seeds.
kid	hunhunh I put them right there.
cgv	that's good we don't want you to swallow seeds.
kid	hunhunh seeds are not edible.
cgv	orange seeds aren't that's for sure.
kid	awoh.
cgv	what happened.
kid	one falled@n on the floor.
cgv	what did.
kid	a seed did.
cgv	that's okay I'll pick it up.
kid	I get it there.
cgv	Abe are you about ready for bed.
kid	no I'm happy Mom I wan(t) (t)a play after I eat my orange all okay okay Mom okay.
cgv	you finish eating your orange and then you can play for a few minutes we have to get up early tomorrow so you have to go to bed pretty soon.
kid	I wan(t) (t)a play Mom I wan(t) (t)a play now.
cgv	go ahead you can play for a few minutes.
kid	I wan(t) (t)a play with my animals Mom.
cgv	that's a good idea.
kid	where's my truck.
kid	where's my truck Mom.
cgv	what truck.
kid	mine green truck where's mine green truck Mom.
kid	where's mine green truck.
cgv	I think we left it outside we can get it tomorrow.
kid	get it now get it now Mom.
cgv	I'll get it tomorrow it won't hurt it to stay outside one night.
kid	get it Mom I want mine green truck Mom I want mine green truck Mom.
cgv	I think that you're ready for bed.
kid	no I'm happy Mom I'm happy.
cgv	that's good but it's still time to go to bed run into the bed+room and I'll get three books.
kid	get my new book Mom get my new book.
cgv	I will.
kid	I wan(t) (t)a kiss my Daddy.
cgv	okay that's a nice idea.
cgv	it sure is goodnight Abe.
kid	goodnight.
