participant	content
cgv	I will in just a second where are you going.
kid	nowhere I was just gon (t)a let that thing out that flying thing.
cgv	what was it.
kid	it was dust.
cgv	oh.
kid	dusts are flying in the sky I don't know why.
cgv	Abe.
kid	what.
cgv	leave the door open okay.
kid	okay.
cgv	what kind of clothes do you want on.
kid	shorts and short sleeve shirt I have panties on.
cgv	okay.
kid	then I will wear my panties.
cgv	what panties.
kid	this these panties.
cgv	oh would you wear shorts if there was snow on the ground.
kid	no way.
cgv	what would you wear.
kid	I would wear long sleeve shirt and long sleeve pants and my underwear.
cgv	oh.
kid	Dad let's you go get it now.
cgv	okay.
kid	Dad I'm here.
cgv	okay.
kid	I tricked ya I tricked ya I tricked ya.
cgv	you sure did come here.
kid	you put em on your own self.
cgv	can you put yours on by yourself.
kid	I could put these on by myself but not my shirt.
cgv	oh.
kid	I could take my shirt off.
cgv	where did you learn that.
kid	I learned it at school.
cgv	who taught you.
kid	nobody I just learned.
cgv	where are you going.
kid	I'm going outside.
cgv	huh.
kid	I'm going outside I'm gon (t)a see if anybody's out.
cgv	what if nobody's out.
kid	nobody's out (ex)cept (ex)cept Lisa might be home hey there's a dried up spider.
cgv	huh.
kid	I was just talking to myself.
cgv	oh.
kid	I'm gon (t)a go see if Lisa's home.
cgv	okay what are you going to do if she's not home.
kid	if she's home I will play with her.
cgv	what if she's not home.
kid	she is home.
cgv	are you sure.
kid	I think she is.
