participant	content
cgv	nothing this is a piece of trash.
kid	I guess I'm gon (t)a leave these here I guess I'm gon (t)a leave these here when we get back from the co_op.
cgv	you are going to leave them home.
kid	uhhuh you want your you want to get your mittens.
cgv	no I don't think I need them.
kid	how come.
kid	how come.
cgv	it's not very cold out here.
cgv	what else did you get.
kid	blueberry yogurt.
cgv	wow.
kid	that's that's uh blueberry yogurt is for me and this is for me and the big things are for me.
cgv	wow.
cgv	Mom got some surprises too.
kid	yeah big ones what are those big ones.
cgv	those are grapefruit.
kid	can I eat some.
cgv	yeah.
kid	I wan(t) (t)a eat these first.
cgv	do you want me to cut it.
kid	yeah.
cgv	do you know that today is the first of December, Abe.
kid	is my birthday coming.
cgv	pretty soon in about two weeks to be exact.
kid	how come.
cgv	because it's the first today and your birthday is on the fifteenth so it's two weeks from today here is this okay.
kid	I guess so.
cgv	it sure is juicy you can drink the juice out of the bowl.
kid	I don't want to.
cgv	okay it was just an idea.
kid	what is that.
cgv	what.
cgv	the pomegranate.
kid	no this.
cgv	that's just a piece of skin you can put it right here.
kid	what's Mary.
kid	what's Mary.
cgv	Mary is the lady who had Jesus for a baby.
cgv	Abe you know what.
kid	uhhuh.
cgv	what.
kid	did you get me a surprise.
cgv	I didn't go anywhere I stayed at home.
kid	where you what you do.
kid	what you do.
cgv	I just worked while you were shopping.
kid	in seven months is uh be my birth day.
cgv	in seven months.
kid	yeah.
cgv	I think that fourteen days is more like it.
kid	after after my pomegranate can I have grapefruit.
cgv	you want a grapefruit.
kid	yeah after pomegranate I can huh.
cgv	sure if you want one.
kid	I think it is good for me I think it's good for me.
cgv	yeah grapefruit is good for you.
kid	I like it I don't like it I don't like it when I was I didn't like it when I was a baby.
cgv	but you like it now.
kid	uhhuh.
cgv	that's nice to know.
kid	that's nice when you have grapefruit here right.
cgv	right.
kid	Daddy will be happy when the uh when he eats it.
cgv	he sure will be.
cgv	I already am happy just thinking about it.
kid	you wan(t) (t)a taste pomegranates.
cgv	yeah I'll come eat some.
kid	do you want this one.
cgv	can't I have more than one.
kid	uhhuh here.
cgv	mm: thank you.
kid	do animals like pomegranates.
cgv	I'm sure they do.
kid	huh.
cgv	I'm sure that they would like them.
kid	some pomegranates are spicy.
cgv	gosh this is really juicy.
kid	how come.
cgv	because it must be just right you chose a perfect pomegranate.
kid	I want a juicy one.
cgv	Abe be careful.
kid	I beed careful they didn't spilled.
cgv	okay I just thought I'd warn you.
kid	hey what what's going on in there.
cgv	Mommy and Daddy are +/..
cgv	we're having a discussion.
kid	you have a fight.
cgv	what.
kid	you have a fight.
cgv	we're just playing.
kid	what goed@n on in there.
cgv	Daddy was trying to wrestle.
kid	how come.
cgv	that's just Daddy.
kid	and me also.
cgv	he likes to wrestle with you too doesn't he.
kid	huh.
cgv	Daddy likes to wrestle with you too doesn't he.
kid	yeah.
cgv	I wan(t) (t)a wrestle with you too.
kid	don't wrestle with me now.
cgv	how come.
kid	I'm eating.
cgv	what are you eating.
kid	I'm eating pomegranates see.
kid	you wan(t) (t)a eat one.
cgv	okay just one.
kid	how come.
cgv	because I'm not hungry okay.
kid	can you broke these.
cgv	there I got some more out.
kid	what you doing.
cgv	I'm getting them out for you so that you can eat em easier is that alright.
kid	yeah I guess really be nice you get em out.
cgv	what do you guess.
kid	I guess I'm they taste how long how long I'm uh eat em all up.
cgv	you can eat em until you're full I guess then you can have yogurt or grapefruit if you want.
kid	grapefruit untie my shoe.
cgv	it's already untied do you want me to tie it.
kid	yeah tie it what's tied.
kid	what's tied.
cgv	tied.
kid	yeah tied what's tied.
kid	Todd is one my friends at school.
cgv	you think his name is tied.
kid	uhhuh.
cgv	I think it's Todd.
kid	Todd why Todd is a boy.
cgv	because when he was born he wasn't a girl.
kid	how long you were born Dad.
cgv	huh.
kid	how long you were born.
cgv	how long ago was I born.
kid	uhhuh.
cgv	I was born +/..
cgv	before dinosaurs existed he's an old man.
cgv	shit I was born in nineteen fifty.
kid	what what happened when you were born.
cgv	it shocked the world a dinosaur was recreated.
kid	what what what what you what happened when you were borned@n.
cgv	there was holy day throughout the land.
kid	uhhuh.
cgv	what happened when you were born.
kid	nothing.
cgv	oh yes sir Daddy was so happy.
cgv	I was really happy too Abe.
kid	how come.
cgv	because we were waiting for you to be born and you were born and we all said +"/..
cgv	+" Hurrah.
kid	I'm through right now.
cgv	okay I'll put the rest in the fridge I'm glad that you like pomegranates.
kid	yeah wash off my hands look at them.
cgv	wow I've never seen red hands like that.
kid	why I have red hands.
cgv	because pomegranate juice is red right.
kid	uhhuh can I have grapefruit right now.
cgv	if you want it.
kid	I like grapefruit do you like grapefruit.
cgv	uhhuh before you were born Mom and Daddy used to eat twenty pounds of grapefruit a week.
kid	before I was born I used to like mushrooms when they were by by themselfs themselves].
cgv	oh you used to like mushrooms.
kid	uhhuh I like em now and and I liked em when I was born too.
cgv	oh.
kid	Mommy.
kid	your typing is too loud.
cgv	it is.
kid	your typing is making me mad don't type any more.
cgv	I have to do you like mushrooms on pizza.
cgv	yeah.
kid	do you.
cgv	yeah do you.
kid	I do too do you Mommy.
cgv	yeah they're fine.
kid	do you like em in in in pizza.
cgv	uhhuh.
kid	why you cutting the juice out.
cgv	I'm not I'm just cutting it so the fruit will come out easier and some of the juice is leaking out.
kid	I want yogurt with with my grapefruit.
cgv	well eat your grapefruit first and I'll get you some yogurt when you're through.
kid	what are those.
cgv	the grapefruit here's how you do it here is it sour Abe.
kid	I'll eat the rest of it later.
cgv	you don't want the rest.
kid	hunhunh.
cgv	would you like to watch Sesame Street.
kid	yeah.
cgv	okay I'll turn it on.
kid	I wan(t) (t)a move to this side so I can see the tv better.
cgv	okay I'll sit over here.
