participant	content
cgv	well Abe I guess you don't get any more wine.
kid	huh.
cgv	can't hold your liquor.
kid	I need some I want some more got ta get some more.
cgv	no I'll get some.
kid	why.
cgv	you can have milk or water instead.
kid	that sounds like a horn.
cgv	it does.
kid	yeah I wan(t) (t)a take a I wan(t) (t)a lick the bowl.
cgv	four.
cgv	how many do you eat Abe.
kid	five.
cgv	no you just eat two Abe.
kid	I want four too.
cgv	you want four.
kid	yeah.
cgv	(hun)m:.
kid	I don't like Mickey Mouse.
cgv	how come.
kid	because.
cgv	he likes you.
cgv	he's one of your best friends.
kid	I don't like I don't want ta eat Mickey Mouse.
cgv	hope you all don't mind a square taco.
kid	what square taco.
cgv	sometimes I can't get em round.
kid	ouch.
cgv	you about ready to eat Abe.
kid	I want eat.
cgv	that's a really sharp knife Abe.
kid	that a little one.
cgv	huh.
kid	mmm.
cgv	this taco.
kid	yeah that taco.
cgv	uhhuh.
kid	oh.
cgv	don't eat it though.
kid	why.
cgv	why we have to cook it first they taste better cooked.
kid	five.
cgv	no you just eat two Abe.
kid	I got tired at school.
cgv	you did.
kid	yeah.
cgv	did you want to lay down and take a nap.
kid	no.
cgv	well you know you can anytime you want to you don't have to stay up sometimes if you get tired it's good just to sit down awhile.
kid	no I was tired at school what's that what's that.
cgv	what's what.
kid	what's that up in the ceiling.
cgv	the calendar.
kid	no on on the nails.
cgv	oh to hold up the plants.
kid	yeah.
cgv	they're called Lolley bolts.
kid	those those +....
cgv	tacks.
kid	yeah.
cgv	the colored ones.
cgv	thumb+tacks.
kid	why.
cgv	huh.
kid	why.
kid	why.
kid	I want ta eat my taco.
kid	0.
cgv	you got it.
kid	I want ta blow it there.
cgv	oh, you're trying to hide one from me.
kid	why.
cgv	I don't know why were you.
kid	where +....
cgv	they sent something home today, but I haven't read it yet.
kid	0.
cgv	hey that's a good one just a second you're getting pretty good.
kid	I want my taco I wan(t) (t)a eat my taco.
cgv	I think I'm going to have to start sitting down pretty soon.
kid	let me eat my taco.
cgv	Abe you know what I think we're going to all eat together hey Ann do I need to grate cheese.
kid	I wan(t) (t)a eat my two tacos.
cgv	what.
kid	I want ta eat my two tacos.
cgv	okay how'd you like to wait and eat with everybody.
kid	want ta eat now.
cgv	and that way you can talk to us while you eat (be)cause they aren't long enough to hit with a hammer.
kid	there are um +....
cgv	what Abe.
kid	mmm.
cgv	I will cut the lettuce now all of the lettuce.
cgv	no.
cgv	no half of it.
cgv	half of it.
cgv	yeah probably.
kid	you know I say something.
cgv	you people like lettuce.
cgv	okay I'll cut half of it.
kid	what's that.
cgv	need to find a place to cut it right here's the place.
cgv	huh.
kid	wan(t) (t)a taste of it.
cgv	oh this is wetter.
kid	huh.
cgv	moister.
kid	huh.
cgv	this is moister than the other one it's really weird how things turn out so different when you make em the same.
kid	wan(t) (t)a eat.
cgv	we're going to Abe.
kid	I want ta eat I want ta want ta eat.
cgv	you sneakin(g) em away Abe.
cgv	lettuce doesn't have to be very small does it.
cgv	don't fill up on the dough now Abe I'd rather you eat them when they're ready.
kid	I'm ready now.
cgv	you're ready +....
kid	yeah.
cgv	and I'm ready Edna's ready Stan's ready and John's ready but guess what the tacos aren't ready.
cgv	that's a rip that's too bad.
cgv	I'm ready.
kid	I wan(t) (t)a eat that.
cgv	go ahead and have a piece of lettuce I don't think that'll hurt you too much.
cgv	Abe.
kid	huh.
cgv	oh are you eating lettuce.
cgv	I thought you were snitching snatching] more dough just cut more wow.
cgv	what a huge taco.
kid	I can +....
cgv	it stretched.
kid	what's a huge taco.
cgv	we finally get to use this thing man.
kid	what's that.
cgv	one of Ann's boyfriends got this for her when we got married he was like eleven years old at the time.
kid	I want some cheese.
cgv	isn't that the cat who got it.
cgv	you want what.
kid	I want some of that cheese.
cgv	here try and sustain yourself for a second here.
cgv	wow these are really strange tacos.
kid	why.
cgv	I don't know watch look how they stretch.
cgv	oh couldn't handle too much more lettuce (be)cause that's about it what am I keeping covered up with this.
cgv	cheese probably.
cgv	oh cheese why am I keeping it covered up.
cgv	(be)cause cheese gets really hard when you don't cover it up onions can go there too.
cgv	oh onions can.
kid	o:w.
kid	this one is over there this one is over there.
cgv	we're going to eat in how many seconds Ann.
cgv	in how many seconds.
kid	there.
cgv	yeah (be)cause I could probably just leave this out right.
cgv	yeah.
kid	I want +....
cgv	good here I'll uncover this too it's really aesthetically unpleasant.
kid	I'm ready.
cgv	leave it on top of the lettuce so it doesn't get wilted.
kid	I'm ready.
cgv	oh the lettuce won't get wilted hey Abe if I leave this out you can't keep doing the taking all of the cheese man okay.
cgv	I want you to eat dinner with us okay.
cgv	if you keep snacking before dinner you won't be hungry.
cgv	you ready.
kid	that's hard.
cgv	is it hard.
cgv	you ready.
kid	yeah hard.
cgv	it sure is wait what are you doing.
cgv	oh okay well look you eat you eat just a tiny bit of that cheese okay right there.
kid	a lot of cheese.
cgv	well go ahead you can have more as soon as we're done.
cgv	why don't you count to thirty and I'll bet we'll eat.
cgv	yeah by the time you count to thirty Abe we'll probably all die of starvation too.
kid	I'm out of cheese Daddy I'm out of cheese I need a mmm.
cgv	count to thirty count to thirty can you count to thirty.
kid	hunhunh.
cgv	don't count to thirty.
kid	I want want to eat.
cgv	okay sing just put he sang a long song okay ready to sing what are we going to oh man we don't want to sing that (be)cause he doesn't know the words you just like it.
kid	I want a lot of cheese.
cgv	here man close your eyes and you know what I've got a surprise for you for after dinner did you know that.
cgv	I do too.
cgv	for what for Abe.
cgv	uhhuh.
cgv	really two surprises for Abe after dinner so why don't you wait and eat dinner with us okay.
cgv	you can have a little bit more cheese.
kid	I'm ready to eat.
cgv	you are.
kid	uhhuh.
cgv	I'm ready and your ready Edna's ready John's ready and Stan's ready guess what Abe.
kid	what.
cgv	tacos aren't ready.
cgv	I am ready to eat.
kid	I'm ready to eat.
cgv	what do you want to drink Abe.
cgv	wan(t) (t)a big glass of milk.
kid	yeah a glass of milk.
cgv	oh Ann I just have this feeling that these tacos are going to be so good.
cgv	I don't know this one batch isn't.
cgv	that's okay I'll eat that last.
kid	I can't reach.
cgv	you're not supposed to reach.
cgv	what are you reaching for.
kid	I I can't reach for lettuce.
cgv	shit you had your hand right over it.
kid	I can't.
cgv	you're such an actor.
kid	I got that mmm.
cgv	you little trickster Abe hey is it time to eat.
kid	what we got this Mommy what we got this for.
kid	we got this.
cgv	Abe if you have anything important that you want to say say it now (be)cause it's time to turn the tape off do you have anything you want to say.
kid	milk.
cgv	Abe said milk Edna it's time to stop the tape.
