participant	content
cgv	do you still want to go to Al's this weekend.
cgv	I don't know I'll let you know Saturday.
kid	why we going at Al's.
cgv	Daddy thought that we might ride our bikes over on Sunday and eat breakfast at Al's and then go to your school and let you play would you like that.
kid	uhhuh.
cgv	what would you like about it.
kid	I don't know when I go to school on my bus I'm gon (t)a have a new teacher.
cgv	that's right.
kid	and and I'm gon (t)a have a lot of friends there.
cgv	they'll be your new friends.
kid	uhhuh.
cgv	you'll have friends at our apartment friends at school friends in Texas and friends in Pennsylvania you'll have friends everywhere you go.
kid	uhhuh.
cgv	that'll be pretty nice what will your teacher's name be.
kid	I don't know.
cgv	Claudia.
kid	Claudia someday you be a teacher.
cgv	you want me to be a teacher.
kid	uhhuh.
cgv	I taught you today what does this spell.
kid	no.
cgv	right what does this spell.
kid	yes.
cgv	right again that's pretty good Abe you're pretty smart what'll you do at school.
kid	huh.
cgv	what will you do when you go to school.
kid	I'm gon (t)a ride a bus.
cgv	the same bus that Daddy rides.
kid	uhhuh.
cgv	do you want me to take you to school.
kid	I'm gon (t)a go at school by myself.
cgv	I'll take you to school and you can stay there by yourself and play and then Daddy can come pick you up okay.
kid	okay I'm gon (t)a be lost.
cgv	no you won't I'll know where you are Daddy will know where you are and you'll know where you are.
kid	I wan(t) (t)a go at school by myself.
cgv	how do you get to school.
kid	just walk.
cgv	just walk.
kid	uhhuh I'll I'll go at me own school and I'll go in on my bus I didn't wan(t) (t)a go walking by myself I wan(t) (t)a ride a bus.
cgv	which way do you walk to get to the bus.
kid	the way Daddy way.
cgv	the way Daddy walks.
kid	uhhuh.
cgv	you go up the hill right.
kid	uhhuh it's far away.
cgv	the school is.
kid	uh uh.
cgv	the bus stop.
kid	why you taking those off.
cgv	look at this a footprint on the bottom of your sock.
kid	why.
kid	why Mommy.
cgv	I guess because the inside of your shoe's dirty look here's your big toe.
kid	uhhuh and I have more toes.
cgv	Abe.
kid	huh.
cgv	what do you think you'll do at school.
kid	I'll have a two teachers.
cgv	two teachers.
kid	uhhuh.
cgv	what will you do.
kid	my two teachers and my why me other teacher's name.
cgv	I don't know we'll have to find out at school.
kid	okay my school.
cgv	your school that's right.
kid	Mommy I need to go tee+tee and poo+poo.
cgv	go ahead.
kid	I can't zip this.
cgv	pull the little lever down and do it that's the easiest way.
kid	okay.
cgv	that's right.
cgv	yea for Abe.
kid	I need the light on in here I need to tee+tee thank you.
cgv	you're welcome.
kid	Mommy come see those are poo+poos Mom.
cgv	they sure are.
kid	don't eat them all Dad.
cgv	I won't eat them all Abe.
kid	look at this.
cgv	look at what.
kid	look at this see.
cgv	uhhuh.
kid	my Daddy eat em all.
cgv	why don't you go see.
kid	you eat them all Daddy.
cgv	all what.
kid	all those peanuts.
cgv	would you like to eat some peanuts.
kid	uhhuh.
cgv	how many.
kid	three.
cgv	okay eat them over here and put your shells in here okay.
kid	okay I can't reach that it's a far way down there.
cgv	okay I'll tell you what you can stand on the floor and eat em okay.
kid	I can eat em like this it's a far way down there.
cgv	it's a far way down there huh.
kid	uhhuh don't crack don't eat em all for me.
cgv	I'm not going to eat them all they're for you huh.
kid	uhhuh I like peanuts they are they are no not some in there.
cgv	oh well try another one.
kid	this one.
kid	this one.
cgv	yeah that's a good one.
kid	you crack this okay you crack this okay.
cgv	you want me to crack it.
kid	uhhuh that's for me.
cgv	I know I'll start cracking all of these and you can finish cracking them okay.
kid	okay I can crack them.
cgv	uhhuh they're easy to crack once I start them aren't they.
kid	uhhuh Daddy you're not food.
cgv	I'm not food.
kid	hunhunh peanuts are food you're not food mommy's funny.
cgv	she's funny.
kid	uhhuh and silly.
cgv	funny and silly.
kid	uhhuh funny and silly Daddy those things are cracked.
cgv	they're all cracked.
kid	uhhuh all cracked when I grow bigger I'm I'm gon (t)a eat closed ones when I grow up I'm gon (t)a eat closed ones.
cgv	you'll be able to crack them by yourself right.
kid	uhhuh Daddy that's not a hammer.
cgv	this is so a hammer.
kid	you're silly Daddy.
cgv	I am not so you like peanuts Abe.
kid	uhhuh I like them pretty well.
cgv	you like them pretty well.
kid	uhhuh you're silly Dad.
cgv	I know I've got a big booger in my nose so I can't help being silly.
cgv	Abe found a big booger in his nose today too Dad tell Daddy what you did with it Abe.
kid	I got it out.
cgv	and then what did you do with it.
kid	I put it down.
cgv	you wiped it on your shirt.
kid	uhhuh.
cgv	gross.
kid	some alligators some alligators eat people and some alligators are nice.
cgv	that's right.
cgv	why do some of them eat people.
kid	because they are in water and some of them don't eat people.
cgv	right I like the friendly ones.
kid	I do too some some crocodiles are nice and some do not in the river they are nice in the river.
cgv	because they're swimming.
kid	uhhuh and I like them.
cgv	you like crocodiles.
kid	uhhuh and alligators are nice too.
cgv	I'll get it here you go.
kid	thank you.
cgv	you're welcome.
kid	where's the other one.
cgv	I see it here you go.
kid	thank you the library was closed and and and Murphey's was closed.
cgv	uhhuh we went to the library and it was closed we asked the lady if she would take our books and she said okay didn't she.
kid	yeah she said +"/..
kid	+" come in and get some books.
cgv	uhhuh she let us come in and get some books even though they were closed that was real nice.
kid	uhhuh Daddy when I go at my school I'm gon (t)a wear my blue+jeans.
cgv	of course.
cgv	what else could anybody wear to school.
kid	my school.
cgv	that's right Abe your school.
