participant	content
kid	this thing.
kid	Mommy what did you do.
kid	if you put it in the fridge you know what.
kid	then it'll get all icy do you want it all icy.
cgv	no.
kid	Mommy can I have a piece of candy.
cgv	one piece.
kid	okay Mommy do you remember heaven.
cgv	uhhuh.
kid	I do too (ex)cept I don't remember where it is.
cgv	I thought we decided it was in the sky.
kid	yeah (ex)cept I've never seen it I thought if we could take a shower tonight.
cgv	I think I'll take a bath.
kid	I'll take a bath with you.
cgv	would you.
kid	uhhuh (ex)cept (ex)cept Mommy could take a shower now.
cgv	she can.
kid	uhhuh since she gots@n her cast off.
cgv	that's right.
kid	for breakfast we gotted@n you know what we gotted@n for breakfast.
kid	a monster.
cgv	a what.
kid	do you know what I dreamed about.
kid	a ten foot monster and the ten foot monster got eaten by bats and the bats got eaten by alligators and the alligator got eaten by a lion and the lion got eaten by a hippo and the hippo gotted@n eated by a alligator right.
cgv	I guess.
kid	and then a rhinoceros comed@n and ate the hippo did I say a alligator ate the bats.
cgv	I can't remember.
kid	Daddy I don't want you to choke.
cgv	I'm not choking I'm just coughing.
kid	maybe you need something to drink hey Daddy did you wash that off.
cgv	not yet.
kid	I'm going to write my name on.
cgv	okay.
kid	Mommy I'm gon (t)a write my name I'm getting a little confused by this old pencil you know that old pencil.
kid	you know that old pencil.
