participant	content
kid	we should call the artist a loser.
cgv	how come.
kid	because he losed a finger for uh how the ladies ride.
cgv	he lost a finger.
kid	no he losed a hand see.
cgv	uhhuh we don't have to call him a loser we could just tell him that he made a boo+boo.
kid	know what.
kid	he's looking for a island no I was wrong not a island because cannibals live there.
cgv	oh.
kid	let's do this one now.
cgv	I think we've done enough for one night.
kid	we could do that one now we could do that one now we could do that one now.
cgv	Simple Simon.
kid	yeah we could do that one now hey.
kid	can we put those on the fingers.
cgv	what.
kid	on my fingers.
cgv	yeah put it right here.
