participant	content
cgv	it got all messed up when I turned it do you want a bite.
kid	no how (a)bout bacon.
cgv	with a little bit of egg on it.
kid	no I just want bacon I just wan(t) (t)a eat my bacon.
cgv	tell Dad about that little girl you saw at the park.
kid	a little girl comed@n with her grandmother and her mother and that was really strange she had one grandmother and one more grandmother that's two grandmothers and I think two grandfathers too.
cgv	what's strange about that.
kid	two grandmas and two great grandmas.
cgv	did she think it was strange or did you think it was strange.
kid	I think it was strange.
cgv	how come.
kid	because.
cgv	you have two grandmas and two great+grandmas.
kid	who are my two great+grandmas and my two grandmas.
cgv	Ninny and Grandma that's two granny and great Grandma that's two Bumpa and Grandpa that's two is that strange.
kid	no yes yes.
cgv	why.
kid	I think I got one I think I got two I think I got three I think I got four I think I got five.
cgv	five what.
kid	five things if if I don't want any uh I don't want any cheese.
cgv	I'm eating cheese cheese helps you grow so you can run fast and climb high.
kid	how could I climb high.
cgv	eat your cheese and then you'll grow so you can climb really high that doesn't mean to throw it on the floor.
kid	I dropped it on the floor I didn't throw it.
cgv	oh.
kid	did you know some people have little and they're a little bit tall.
kid	then you they're not taller than mine mine is taller than theirs (ex)cept (ex)cept did you know they have shiny ones and and you and they get to put their heads wax in.
cgv	what is this now.
kid	you know that show Greggy has on his tv.
cgv	Godzilla.
kid	no Dracula and I saw one kind of funny bed it was so cute you know what was it.
kid	it was a baby's bed.
cgv	what kind.
kid	it was the kind that doesn't rock.
cgv	like a cradle.
kid	yeah it was a cradle (ex)cept it didn't rock.
cgv	oh.
kid	I wonder what that kind of bed was called.
cgv	where are you going Abe.
kid	playing outside.
cgv	why don't you eat a little more cheese.
kid	Daddy I wan(t) (t)a play right now.
cgv	okay.
cgv	do you want some toast.
kid	no.
cgv	what are you going to do with those.
kid	make something with it (ex)cept (ex)cept (ex)cept this is how it goes Dad this is how it goes.
cgv	oh.
kid	pound some long nails in pound pound some long nails in Dad Dad are you getting some long sharp nails.
cgv	where did you find those.
kid	outside they don't have any holes see.
cgv	yeah.
kid	they don't have any splinters see.
kid	one doesn't have any see.
kid	see.
cgv	what do you want to do with those.
kid	make something with it it's a bookshelf where all the dinosaurs go.
cgv	huh.
kid	it's a bookshelf where all the dinosaurs will live.
cgv	oh you want to make a bookshelf.
kid	yeah.
