participant	content
cgv	let's go take a nap.
kid	no no.
cgv	uhhuh let's go.
kid	I have I have I have a belt just like my Dad's.
cgv	you have a belt just like mine.
kid	uhhuh.
cgv	you sure do.
cgv	when you go to school.
kid	uhhuh.
cgv	you can write Robbie a letter.
kid	uhhuh.
cgv	and tell him about your friends in school.
kid	uhhuh and Pennsylvania too.
cgv	uhhuh Pennsylvania too.
cgv	did you have a good nap Abe.
kid	uhhuh that was a cold nap.
cgv	you were cold.
kid	uhhuh I saw some snow I saw some snow Mom I saw some snow.
cgv	are you sure.
kid	uhhuh I saw some snow there's some flour Mom there's some flour.
cgv	uhhuh you sure are a silly donkey.
kid	I'm not a donkey.
cgv	you're not.
kid	hunhunh I'm a boy.
cgv	a boy.
kid	uhhuh Pluto.
cgv	Goofy.
kid	Donald Duck.
cgv	Minnie Mouse.
kid	I didn't saw Minnie Mouse.
cgv	did you see Daisy Duck.
kid	no we saw Donald Duck instead Mom look at this look at this.
cgv	you took the burner off.
kid	huh.
kid	I tooked took] +ed] the burner off.
cgv	uhhuh.
kid	you're a good cooker Mom you're a good cooker.
cgv	why thank you Abe.
kid	it broked@n Mom.
cgv	why did you take it off.
kid	this broked@n Mommy this broked@n.
cgv	it broke.
kid	uhhuh this broked@n this is how you do it I didn't burn myself.
cgv	good that's really dangerous.
kid	I feel okay.
cgv	what does.
kid	my burn feels okay.
cgv	I didn't know you burned yourself.
kid	I didn't cry when I burned myself.
cgv	that's good.
kid	I saw peanut butter I saw peanut butter what's this.
kid	what's this.
cgv	that's an onion peeling.
kid	why you doing that.
cgv	I'm just stirring all the ingredients together.
kid	why you have to do that now.
cgv	so that dinner will turn out right.
kid	I'm gon (t)a do this.
