participant	content
kid	I don't know.
cgv	what do you wear when it's cold.
kid	I don't know.
cgv	how about a jacket.
kid	no.
cgv	just that little blue jacket over there.
kid	no.
cgv	I'm going to wear a jacket.
kid	that's a sweatshirt.
cgv	huh.
kid	that's a sweatshirt.
cgv	uhhuh.
kid	I wan(t) (t)a watch I wan(t) (t)a watch I wan(t) (t)a watch +....
cgv	what do you wan(t) (t)a watch.
kid	I wan(t) (t)a watch outside.
cgv	you want to go outside.
kid	uhhuh and you come.
cgv	okay I'll come go get something to wear.
kid	my jacket.
cgv	you want your jacket.
kid	uhhuh.
cgv	go get it and then we'll go outside.
kid	this one right up there.
cgv	which one do you want.
kid	that one right up there.
cgv	okay.
kid	you wearing your jacket.
cgv	uhhuh do you want this jacket.
kid	yeah that has a name on it.
cgv	it says +"/..
cgv	+" Minnesota.
kid	my Mommy put that on.
cgv	your Mom put that on.
kid	uhhuh.
cgv	are you going to wear this to the football game today.
kid	yeah.
cgv	that's good.
kid	you coming outside.
cgv	if you want me to.
kid	come.
cgv	you want me to come.
kid	uhhuh you take your coffee you can take your coffee you spill it.
cgv	I could take the coffee outside.
kid	uhhuh.
cgv	well I almost done anyway so I don't think that I'll take it outside.
kid	poo_poo_gas@f.
cgv	where's poo_poo_gas@f.
kid	poo_poo_gas@f in your tummy.
cgv	there is.
kid	poo_poo_gas@f poo_poo_gas@f poo_poo_gas@f you have um um You have you have you have um you have pockets to keep your hands warm I didn't know that.
cgv	are you ready to go outside.
kid	uhhuh let's go outside.
cgv	let's go.
kid	let's go play on the monkey bars I'm gon (t)a turn that light off you turn this light right here off and I'll turn that light off.
cgv	okay I'll turn this light off can you reach that light switch.
kid	uhhuh I can reach it after I get my chair right here see see Daddy I turned the light off.
cgv	you sure did let's go.
kid	when we go outside we have ta play on the monkey bars.
cgv	we do.
kid	uhhuh.
cgv	how come.
kid	because I wan(t) (t)a show you some tricks.
cgv	some tricks.
kid	uhhuh.
cgv	have you been practicing on the monkey bars some more.
kid	uhhuh.
cgv	you really want to be an acrobat don't you.
kid	uhhuh a big acrobat when I grow bigger I'm gon (t)a be a big acrobat.
cgv	you are.
kid	yeah I wan(t) (t)a go play outside now.
cgv	let's go.
kid	let's go.
cgv	you can in a little while.
kid	I wan(t) (t)a watch something now.
cgv	nothing good (i)s on until eleven o'clock why don't we practice tumbling for awhile.
kid	I don't wan(t) (t)a tumble you get some milk for me please.
cgv	okay.
kid	and some peanuts.
cgv	some peanuts too.
kid	uhhuh.
cgv	okay here you go.
kid	thank you you crack these little bit and and then I will crack them okay okay Dad.
cgv	you want me to start cracking the peanuts.
kid	uhhuh.
cgv	alright you sure do like peanuts don't you.
kid	uhhuh they are pretty fine you like peanuts too.
cgv	I sure do can't you tell.
kid	we go at the football game I get something.
cgv	what do you want.
cgv	something to eat or drink.
kid	uhhuh.
cgv	well I think that we'll take some peanuts and some popcorn but we'll probably buy something there anyway.
kid	you buy me something.
cgv	I might.
kid	me Mommy coming.
cgv	are we going to the football game with Mommy.
kid	uhhuh.
cgv	we sure are we are all going together do you want to go.
kid	uhhuh.
cgv	why.
kid	I like football.
cgv	you do.
kid	uhhuh.
cgv	I didn't know that.
kid	I wan(t) (t)a play football like you.
cgv	we can go outside and play later on okay.
kid	okay.
cgv	what's wrong.
kid	I want my shoes off.
cgv	how come.
kid	they are too hard.
cgv	are they hurting your feet.
kid	uhhuh when I take them off they won't hurt any more.
cgv	they won't.
kid	uhuh.
cgv	how come.
kid	huh.
cgv	how come your shoes won't hurt after you take them off.
kid	they are hurting my feet you help me take my shoes off so they don't hurt my feet you help me okay.
cgv	okay let's get those shoes off wow.
kid	what.
cgv	look at all the sand in your shoes no wonder your feet hurt.
kid	don't get it on the floor.
cgv	I won't.
kid	you get it on the floor Ann is uh be angry.
cgv	she will.
kid	uhhuh I will be angry also.
cgv	why.
cgv	if I spill it you can sweep it up.
kid	hunhunh I can't you can you have ta sweep the floor when you make a mess.
cgv	I do.
kid	uhhuh.
cgv	do you sweep the floor when you make a mess.
kid	uhhuh.
cgv	are you sure.
kid	uhhuh when I spill my milk I wipe it with with a rag.
cgv	you use a rag to clean up things that you spill.
kid	yeah milk gets sticky you don't wipe it with a rag.
cgv	oh did Mommy tell you that.
kid	uhhuh awoh.
cgv	what's wrong.
kid	a peanut falled@n under the table.
cgv	that's okay I'll get it later on do you want some more peanuts.
kid	no we gon (t)a go at the football game now.
cgv	not right now in a little while after Mommy gets home then we'll go.
kid	my Mommy at school.
cgv	uhhuh she went to school to get some things.
kid	what things.
cgv	some tools and stuff for her pottery class.
kid	I like me Mommy's school.
cgv	you do.
kid	uhhuh I runned in circles.
cgv	when you went to school with Mommy you ran around the room in circles.
kid	uhhuh I runned and I runned.
cgv	I bet that you got really tired.
kid	I didn't.
cgv	you didn't.
kid	hunhunh I runned and runned and and Mommy said +"/..
kid	+" you fall down.
cgv	Mommy told you that you would fall down if you kept running around in circles.
kid	uhhuh.
cgv	did you fall down.
kid	no I stopped.
cgv	that was probably a good idea.
cgv	what's going on here.
kid	hi.
cgv	hi Abe.
cgv	hi Mom.
cgv	hi Dad.
cgv	did you get your stuff.
cgv	one of the stores was closed but I got this.
cgv	oh that's nice for engraving.
cgv	uhhuh.
kid	Mom we make some popcorn and we go at the football game.
cgv	Abe really wants to go Mom.
cgv	do you want to make some popcorn Abe.
kid	uhhuh.
cgv	we will in a little while.
cgv	do you want to watch tv now.
kid	uhhuh what's on.
cgv	let's turn it on and see why don't you turn it on.
kid	I will you turn it this way.
cgv	uhhuh don't turn it all the way or it'll be too loud.
kid	you find a number four.
cgv	huh.
kid	you find a number four.
cgv	oh uhhuh a number four shows up on the tv +....
kid	it's loud.
cgv	uhhuh why don't you turn it down.
kid	I don't wan(t) (t)a turn it off I will just turn it little bit down.
cgv	okay turn it down a bit.
kid	here.
cgv	that's good.
cgv	what did you do while I was gone Abe.
kid	my Daddy and I played on the monkey bars.
cgv	did you do some new tricks.
kid	uhhuh I hanged by one leg.
cgv	you did.
kid	uhhuh.
cgv	he really did it scared me shitless.
kid	I weared my jacket.
cgv	which one.
kid	that one.
cgv	the blue sweatshirt.
kid	uhhuh.
cgv	was it warm.
kid	uhhuh the slide was cold.
cgv	the slide was.
kid	I showed my Daddy some tricks.
cgv	do you want to show me some new tricks.
kid	uhhuh.
cgv	right now or later.
kid	right now I wan(t) (t)a go outside right now and show some tricks.
cgv	okay when we come back inside we'll make popcorn to take to the football game.
kid	I don't wan(t) (t)a make popcorn.
cgv	you don't.
kid	hunhunh I wan(t) (t)a get something uh I wan(t) (t)a get something we go at the football game.
cgv	you might.
kid	I want some candy.
cgv	I don't know if they have candy at football games.
kid	when we go at the football game I get some candy okay.
cgv	we'll see do you want to go outside now.
kid	no I wan(t) (t)a watch tv instead.
cgv	are you sure.
kid	uhhuh.
cgv	what are +....
