participant	content
kid	I can't put this back on him.
cgv	okay let me see.
kid	is that what you're gon (t)a do.
cgv	what.
kid	was that what you were gon (t)a do.
cgv	yeah what do you think about it.
kid	fine (ex)cept you have to squeeze that together and tape it.
cgv	I know.
kid	tape it so hard you don't know how much tape you need to tape you need much.
cgv	how much.
kid	a hundred pieces.
cgv	oh I think that might be overdoing it a bit.
kid	what are you doing Dad.
cgv	I thought you didn't want this sword anymore so I'm taking it apart.
kid	well aren't we gon (t)a make a different one with it.
cgv	yeah.
kid	then why did you break it.
cgv	it was already broken Abe.
kid	he doesn't got a spear he gots@n a shield so he won't get killed.
cgv	do you want to make him a spear instead of a sword.
kid	yeah (ex)cept (ex)cept let's save the sword for something.
cgv	okay.
kid	did you throw the it away.
cgv	no see.
kid	did you throw the little part away.
cgv	the what.
kid	did you throw the little part away.
kid	no.
kid	what did you what did you throw away.
cgv	part of the scotch tape.
kid	this is a really nice shield Daddy made.
cgv	I know do you like it.
kid	yeah.
cgv	this looks good.
kid	what looks good.
cgv	this.
kid	what are you trying to cut off of your pen.
cgv	I'm making a spear.
kid	okay for my guy.
cgv	yep.
kid	do you like your pen much better.
cgv	better than what.
kid	do you love your pen or do you hate your pen.
cgv	neither one.
kid	make my guy stand up next to me okay.
cgv	I'll try how's this.
kid	fine thanks Mommy I'm gon (t)a do something.
cgv	what are you going to do.
kid	I thought a dinosaur was knocked down one did fall down all of the dinosaurs are the guys friend.
cgv	good I bet they cooperate with one another.
kid	yeah (ex)cept rattlesnake is the very best friend.
cgv	what do they do together.
kid	they fight with the guy they fight mean animals with the guy know what.
kid	they're not trying to escape they're hiding.
cgv	do you want a bite of this.
kid	no I don't like it I don't like carrot soup carrot soup.
kid	weird.
cgv	what do you like.
kid	I like everything you fix for me.
cgv	good here I fixed you some carrot soup.
kid	no I don't mean carrot soup I don't like it did you know what I fixed for myself.
cgv	what.
kid	I fixed you for myself.
cgv	for lunch.
kid	uhhuh I couldn't fix you you're a people I tricked you do you know why some of the dinosaurs mouths are open.
cgv	why.
kid	because they want to eat something (ex)cept the man's gon (t)a come with em he hunts so good do you want to see how far he can throw it.
cgv	uhhuh.
kid	that's how far he can throw it do you know one time they were hunting they found a hippopotamus that was this big.
cgv	what did they do.
kid	they tried to shoot it with the spear you know what.
kid	the dinosaurs helped him to get it.
cgv	do you know what they could do.
kid	what.
cgv	learn how to plant their own gardens.
kid	well they didn't plant it anymore they didn't know how.
cgv	aren't they smart dinosaurs.
kid	yeah all of em are smart dinosaurs (ex)cept they like to eat meat so they can't plant a garden they like to eat meat because because it's good to em.
cgv	do you want to tell Daddy all the rules about fires.
cgv	tell me.
kid	you think em out yourself okay.
kid	Dad you think em out yourself.
cgv	huh.
kid	I told Daddy to think em out himself did you know em now.
cgv	uhhuh.
kid	then tell him okay.
cgv	I'll tell him later.
cgv	Abe watch this penny do you see it anywhere.
cgv	if you see it you can have it do you see it.
kid	no don't do it so quick.
cgv	it's disappeared is it in your nose.
cgv	yep how did it get in your nose.
kid	can I have it.
cgv	sure.
kid	Mommy look.
cgv	wow it's balanced on the table did you do that.
kid	yeah what's wrong Daddy.
kid	why are you so sad.
cgv	I'm not sad I'm just thinking.
kid	look my penny's not falling off watch wasn't that magic.
kid	I hit this and it didn't fall off.
cgv	pretty good.
kid	see.
kid	it's stuck wasn't that weird.
cgv	uhhuh.
kid	what's this.
cgv	part of your sandwich.
kid	what why do you think his sword is pointing that way.
cgv	probably because he wants to be ready.
kid	what if that way he can't get any animals.
cgv	I'll change it how (a)bout this.
kid	okay then he can't get any animals either.
cgv	well maybe he won't need to.
kid	sometimes when people say charge ["] people who have spears hit people in the nose who say +"/..
kid	+" charge.
cgv	why do they do that.
kid	because hey I'm not sure if this guy can stand up can you fix him.
cgv	okay.
cgv	would you like jello salad on Thanksgiving.
kid	I hate jello salad.
cgv	you just told me you like anything I fix you to eat.
kid	well I don't like anything besides soup or jello salad.
