participant	content
kid	because I didn't want him to bite me.
cgv	what else did you see.
kid	pigs they were sleeping.
cgv	how long did you stay at the fair.
kid	I don't know how long (ex)cept I didn't just see the ape and horses I saw plastic horses you could ride on.
cgv	plastic horses.
kid	you could ride on.
cgv	oh.
kid	remember that ball we got tomorrow.
cgv	what.
kid	(re)member that ball we got when you played softball tomorrow.
cgv	you mean yesterday.
kid	yeah yesterday tomorrow.
cgv	no just yesterday how come you and Mommy were so tired today.
kid	because we got tired at the fair.
cgv	tell Daddy about the bees.
kid	there was a beehive and and the bee and the bee house (ex)cept the bee house was covered and you could see the bee house because because it wasn't covered from from a cover (ex)cept (ex)cept a bee house was inside (ex)cept (ex)cept the bees in the bee+house were the bees and the bee+house were inside inside some some glass and some wood (ex)cept they weren't smashed because the glass and the wood were inside and they put it together.
cgv	you could see the bees (be)cause they were inside some glass.
kid	yeah you could have sawed too (be)cause there weren't any covers.
cgv	I could have seen em.
kid	yeah.
cgv	how come I didn't see em.
kid	(be)cause you had to go to school.
cgv	uhhuh.
kid	look how red my lips are getting.
cgv	they're really getting red alright.
kid	can you read this now.
cgv	where did you get this dinosaur book.
kid	where the other where the rest of the books were.
cgv	at the fair.
kid	uhhuh.
cgv	which part do you want me to read.
kid	I'll show ya where the fire that wasn't real was.
cgv	where the what.
kid	where the fire was here.
cgv	how come you don't think that was real.
kid	it's in the pages.
cgv	oh it's just a picture.
kid	yeah do you wan(t) (t)a read it.
kid	I showed you where the fire was that's what I want you to do read it.
cgv	tell Daddy who was here when we got home from the fair.
kid	that workman (ex)cept he was nice he was fixing our house he was fixing our house he was in the front room.
cgv	do you want me to read you this part now.
kid	yeah no I don't mean that part I mean the part that was on fire.
cgv	this part.
kid	yeah.
cgv	how come the animals are running away from the fire.
kid	because they don't want to get dead whoops Mom could I have this stick.
cgv	yeah.
kid	Daddy.
cgv	uhhuh.
kid	you should have killed a tyrannosaurus Rex if you were alive that time I saw a caveman when we got my dinasaurs dinosaurs] I saw a caveman and he could kill tyrannosaurus Rex.
cgv	the caveman could.
kid	yeah so so if you were alive and I was alive that time we should have killed tyrannosaurus Rex.
cgv	do you think we could have.
kid	yeah we would have sticked him into with our spears and and then he would have died.
cgv	oh those would have to be pretty big spears.
kid	yeah really big.
