participant	content
kid	thank you I drinked my milk all gone.
cgv	would you like some more.
kid	no thank you I want some some cranberry cranberry cranberry mushrooms yum yum yum yum yum yum yum yum yum yum.
cgv	when did you eat cranberry mushrooms.
kid	huh.
cgv	when did you eat cranberry mushrooms.
kid	Thursday for dinner.
cgv	you had them for dinner on Thursday.
kid	yeah I will use this pinch your nose.
cgv	my nose.
kid	yeah.
cgv	no you won't I'm gon (t)a get your nose instead do you know why I'm going to get you.
kid	uhhuh.
cgv	because you're a bad boy.
kid	no because I'm a mean boy I'm gon (t)a get you (be)cause you are a mean mommy you understand that you understand that you understand that.
cgv	you're not going to get me I'm going to get you do you understand that.
kid	no you get me a piece of paper.
cgv	sure.
kid	now it's not on we better +....
cgv	what.
cgv	put your clay on this paper.
kid	it's on it's uh be on.
cgv	what.
cgv	the news is on Abe I'm going to watch the news.
kid	I wan(t) (t)a watch I wan(t) (t)a watch something else.
cgv	as soon as the news is over you can watch a show about a zebra okay.
kid	okay.
cgv	is Mommy making a pot like you.
kid	no her maked somethings and I maked some things.
cgv	oh are you done.
kid	no why you said +"/..
kid	+" I'm I'm done.
cgv	I just thought that you might be done with your clay.
kid	why.
cgv	I was just curious.
kid	I don't want this news.
cgv	well I want to watch it okay.
kid	how long the news is over.
cgv	it'll be over in just a little while the zebra show comes on right after the news.
kid	how long we watching uh how after the news.
cgv	the news'll be over in a few more minutes.
kid	that guy looks like the ice cream man.
cgv	why.
cgv	because he has a little hat on his head.
kid	yeah I like him.
cgv	did you have a good time at the movies today.
kid	yeah Mommy that movie was over right.
cgv	uhhuh we left after it was over.
kid	next time we go at the movies I get a lot candy.
cgv	really.
kid	uhhuh I want to go there one time ago.
cgv	you want to go to the movies again.
kid	uhhuh don't hurt me.
cgv	what.
kid	you hurt me.
cgv	how did I hurt you.
kid	you hurt me with that brush.
cgv	I was just playing I don't think that it hurt you.
kid	it did hurt me then it doesn't hurt me now it doesn't hurt you now too.
cgv	I'm sorry I didn't think that it would hurt you.
kid	what's that in there.
kid	why did you make that.
kid	there how about that.
kid	I made a circle.
cgv	yeah see if you can make another circle.
kid	I can't I can't you make another one for me I can't get this thing out I try with the fork.
cgv	go ahead.
kid	see.
cgv	what are you making Abe.
kid	I'm not making anything.
cgv	how come.
kid	because no recipe calls for anything.
cgv	what.
kid	I can't get this up you help me okay.
cgv	okay.
kid	what are you doing.
cgv	I'm making a lot of circles.
kid	why not.
kid	why you making a lot of circles.
cgv	because I want to make something.
kid	put them in my circles.
cgv	what are you going to make with your circles.
kid	nothing I wan(t) (t)a go someplace.
cgv	we're going to Texas pretty soon.
kid	how long we go at Texas.
cgv	we're going in December that's about a month and a half from now.
