participant	content
kid	I'm gon (t)a sit right here until the show comes on.
cgv	why don't you turn the tv on.
kid	okay hey hey is this it.
cgv	it's on nine Abe.
kid	that's nine boy you know what.
kid	I almost landed in the cushions.
cgv	what.
kid	I almost landed in those I will land in those this time.
cgv	be careful.
cgv	what do you want to eat.
kid	I want caramel corn.
cgv	do you want an Orange_Julius.
kid	yeah does that mean Zorro's on.
cgv	that.
kid	uhhuh.
cgv	that just says that a movie's on.
kid	what movie.
cgv	watch and see.
kid	Zorro is it on.
cgv	uhhuh.
kid	good I like Zorro.
cgv	how come.
kid	because.
cgv	what do you like about him.
kid	I like everything about him.
cgv	oh why.
kid	because he's nice to nice people.
cgv	oh.
kid	(ex)cept know what.
kid	Zorro would fight mean animals.
cgv	he would what.
kid	Zorro would fight mean animals.
cgv	he would.
kid	yep.
cgv	what's happening on there.
kid	they're talking hey Mommy are you making caramel corn.
cgv	no popcorn.
kid	good I love popcorn.
cgv	what happened so far.
kid	huh.
cgv	what have I missed.
kid	nothing there's Zorro Mommy is that mine.
kid	is this mine.
cgv	yeah don't spill it.
kid	was that Zorro.
kid	was that Zorro.
cgv	I think so.
kid	did you see a cape.
cgv	yep.
kid	oh here's Zorro he gots@n a cape what did he say.
kid	what name is he.
cgv	Don Diago.
kid	is that mine.
kid	is that mine.
cgv	uhhuh.
cgv	what's happening.
kid	what you see.
cgv	huh.
kid	what you see.
cgv	oh what I see is what's happening.
kid	yeah.
