participant	content
kid	I didn't break it.
cgv	you almost did.
kid	watch this trick it's really scary.
cgv	wow where did you learn to do that.
kid	nowhere you just put these on and then you do the helicopter trick.
cgv	what do you put on.
kid	this the binoculars and then when you do it you land like this.
cgv	how do the binoculars help you.
kid	they don't.
cgv	why do you wear em if they don't help.
kid	my whole body helps.
cgv	oh.
kid	I want some hot chocolate.
cgv	we don't have any Abe do you want some milk instead.
kid	if ever I get cold I will have hot chocolate for breakfast if we have any or if Mommy gets any.
cgv	we'll have to remind Mommy to get some.
kid	yeah do you want to wrestle Daddy.
cgv	do I.
kid	yeah.
cgv	how are we going to wrestle.
cgv	huh.
kid	wrestle with our hands.
cgv	our hands.
kid	yeah like Army_Joe.
cgv	like G_I_Joe.
kid	yeah.
cgv	where did you see G_I_Joe.
kid	on a program.
cgv	on tv.
kid	yeah and he kicks.
cgv	he kicks too.
kid	yeah but he kicks on right here.
cgv	what's that.
kid	that's part of your foot.
cgv	the bottom part of your foot.
kid	yeah and it has a giant bird too.
cgv	what does.
kid	G_I_Joe.
cgv	the toy kit does.
kid	yeah I saw something something for Batman.
cgv	what's it look like.
kid	it's it's a funny kind of helicopeter helicopter] (ex)cept it has wings and it can't fly it has something to go round and round and round come on.
cgv	why do people karate@n.
kid	no no just G_I_Joe.
cgv	how come he karates@n.
kid	he's not real he's just a toy.
cgv	oh let's try this.
kid	no I wan(t) (t)a karate@n I wan(t) (t)a see the flowers I wan(t) (t)a see the flowers.
cgv	what color are they.
kid	blue.
cgv	huh.
kid	blue I karated@n you.
cgv	you sure did now I'm gon (t)a karate you oh look what I just saw.
kid	what.
cgv	a picture who's that.
kid	he's Momma.
cgv	he is.
kid	yeah.
cgv	then who's this.
kid	that's my Momma where are you going.
cgv	just a second.
kid	I karated@n you I karated@n you.
cgv	that hurts Abe.
kid	I'll karate@n you soft.
cgv	(o)kay then I'll drop you on your head.
kid	you're crazy.
cgv	hey we need to plan our camping trip.
kid	yeah we should take my camping stuff.
cgv	yeah what would happen if we went camping and didn't take any camping stuff.
kid	then then we won't have anything to wash and drink out of.
cgv	oh what would happen if we didn't take our tent.
kid	then we would have nothing to sleep in.
cgv	oh what if we went camping and didn't take our car.
kid	then we would have to walk.
cgv	yeah.
kid	we would have to walk home too.
cgv	yeah what would happen if we went and forgot to take any food.
kid	then we wouldn't have anything to eat.
cgv	what.
kid	then we won't have anything to eat what if we just went to a pond and didn't eat there.
cgv	what.
kid	what if we went to a pond and camped there and didn't catch any fish.
cgv	then we'd be hungry right.
kid	yeah.
