participant	content
cgv.	
kid	I didn't hear you.
cgv	you catch cows with it.
kid	no I said I couldn't hear you Momma.
cgv	oh.
cgv	oh you use that to catch cows right.
kid	right.
cgv	Abe three more days not two not one but three more days until someone comes who do you think it is.
kid	Santa Claus then we can open up our presents.
cgv	right.
cgv	what do you think you're getting.
kid	I don't know I'm gon (t)a be a good boy.
cgv	you are.
cgv	are you going to have a lot of presents to open up.
kid	I grumble I'm the only one that grumbles I I'm bad only when I grumbles.
cgv	does Santa bring grumbly boys presents.
kid	&m he di:d.
cgv	what are you doing Abe.
cgv	do you want to draw a picture with your oil pastels.
kid	yeah I'm drawing with my oil pastels.
cgv	you are drawing with your pastels.
kid	no I am.
cgv	why don't you come out here and draw.
kid	huh.
cgv	come draw out here so that I can watch you.
kid	you can come out here.
cgv	why don't you come in here instead.
kid	I wan(t) (t)a bring this in here too okay.
cgv	sure.
kid	mm.
cgv	what did you say.
kid	nothing I was talking by myself.
cgv	who taught you to draw like that.
kid	just me.
cgv	oh.
kid	I want it be a zoo with lot of animals.
cgv	what kind of animals are you going to have.
kid	elephants this is uh be uh this is a hippo and this is a elephant this is a big zoo.
cgv	it sure is you can't hold twenty five crayons in your hand at the same time.
kid	yep I know how to do that.
cgv	I guess you do.
kid	know who this is gon (t)a be for.
cgv	who.
kid	mine this picture is gon (t)a be for mine.
cgv	for you.
kid	this one here is Gramma's and this one is mine.
cgv	how nice.
kid	put my crayons up put my crayons up.
cgv	are you done.
kid	yeah look what I drawed it's a zoo hang it up.
cgv	do you want me to hang it up.
kid	yeah no don't don't hang it up hang it on our wall.
cgv	at home.
kid	Minnesota.
cgv	okay.
kid	look Rufus.
cgv	what did Rufus say when you showed him your picture.
kid	yea Abe yea Abe her said +"/..
kid	+" yea Abe.
cgv	how did she tell you good morning this morning.
kid	ruff@o ruff@o her said that.
cgv	uhhuh.
kid	hey.
kid	the lights are not on maybe they're burned out.
cgv	no they're okay it's not nighttime yet.
cgv	Abe come (h)ere do you want to go shopping with Mom and Dad.
kid	no I wan(t) (t)a do this first.
cgv	what.
kid	this.
cgv	the crocodile.
kid	yeah the crocodile why crocodiles look like that.
cgv	why.
cgv	well mainly because they uh mainly because through the course of evolution they've come to look like that just a second it's ripping.
kid	why it's ripping.
cgv	because it's weak paper.
kid	I wan(t) (t)a see what it looks like when it rips.
cgv	if it rips we won't be able to use it do you want to put it on there.
kid	yeah me.
cgv	what do you think would happen if you saw a crocodile.
kid	I'd bite a crocodile.
cgv	you'd bite him.
kid	yeah when I would turn into a tiger.
cgv	when you turned into a tiger you'd bite him.
kid	yeah.
cgv	oh.
kid	is it cold outside.
cgv	it's pretty nippy I bet.
kid	can I go out with a jacket on.
cgv	I think so.
kid	is it cold out with a jacket on.
cgv	not really.
kid	can I go out.
cgv	in just a few minutes then we'll go okay.
kid	where we're going at.
cgv	to the store.
kid	then we're going to home.
cgv	then we're coming back here.
kid	no then we're going home that part is brokened@n.
cgv	what.
kid	this is brokened@n.
cgv	bring it here and I'll fix it.
kid	is it cold out with uh with not a jacket.
kid	is it cold out with a jacket off.
cgv	it's nippy so you'll have to wear your jacket.
kid	when Grandma comes home and Grandpa and Karen comes home then I can stay with them.
cgv	are you ready to go.
cgv	why not.
kid	I'm playing.
cgv	come here.
kid	what.
cgv	we're going come on.
