participant	content
cgv	okay then don't say that you don't like them wait until you taste them.
kid	we didn't taste we tasted them at school they didn't feel good.
cgv	you tasted them at school.
kid	and they didn't feel good.
cgv	where didn't they feel good.
kid	I don't know.
cgv	on your tongue.
kid	uhhuh.
cgv	or your mouth.
kid	uhuh.
cgv	what else are we going to eat.
kid	I don't know.
cgv	dressing.
kid	dressing what's dressing.
cgv	it's stuff that's put inside the turkey it's made out of bread do you think you'll like it.
kid	I think I will.
cgv	how about pickles.
kid	pickles.
kid	what's pickles.
cgv	remember.
cgv	we made pickles.
kid	I don't like pickles.
cgv	have you ever tasted pickles.
kid	hunhunh.
cgv	how can you that that you don't like them then.
kid	because I don't like them I want some oranges when we eat dinner know I'm a artist.
cgv	I really think you are an artist.
kid	I am.
cgv	are you done with that picture.
kid	no I'm still doing this one.
cgv	okay you sure have been working on it for a long time.
kid	are these uh are juicy ones this juicy paint it's juicy right.
cgv	uhhuh.
kid	this is juicy right.
cgv	uhhuh it's watery.
kid	why you can't fingerpaint with these.
cgv	oh you can but we ran out of fingerpainting paper so you can use the paintbrush instead.
kid	now it's finished now it's finished Mom.
cgv	good would you like to make another one.
kid	no no.
cgv	are you all through.
kid	yeah all through are this this goes on the green one.
cgv	yeah.
kid	this goes on the green one no this goes on the red one.
kid	I got it on my shirt.
cgv	awoh we better go take your shirt off and put it in the water to soak do you think that'll work.
kid	uhhuh then wear it again okay.
cgv	after I wash it.
kid	you hot when you wear long sleeves.
cgv	not when it's cold outside.
kid	can I wear another shirt.
cgv	yeah you have to.
kid	why.
cgv	because I don't want you to get too cold.
kid	how long Thanksgiving and Christmas be over.
cgv	Thanksgiving is on Thursday and Christmas is December twenty fifth so Thanksgiving and Christmas will both be over December twenty sixth.
kid	why.
cgv	because.
kid	can we watch it again.
cgv	what.
cgv	Charlie Brown's on at seven.
kid	I have ta turn the seven on where's this is the seven okay.
cgv	uhhuh.
kid	it's not any good at seven.
cgv	Abe don't touch this cloth when your hands are dirty.
kid	do my hands look like this dirty.
cgv	yes they look very dirty.
kid	why I painted on them.
cgv	why did you.
kid	because I thought my hands are paper.
cgv	you thought they were paper.
kid	yeah wash my hands why you doing this one.
kid	why you washing this one.
cgv	it's faster.
kid	huh.
cgv	it's a faster way to use the wash cloth.
kid	why.
cgv	just because.
cgv	what are you doing Abe.
kid	I'm getting my shirt on.
cgv	oh.
kid	why Daddy have little pimples.
cgv	those are nipples Abe it's an n@l word.
kid	where's my burger hat.
cgv	your king burger hat.
kid	yeah my king burger hat.
cgv	I think that it's over in the corner.
kid	Daddy sick.
cgv	uhhuh he has a upset tummy.
kid	when people are sick they are tired.
cgv	uhhuh your body needs a lot of rest when you're sick so sick people sleep a lot.
cgv	Ann you can go to the co_op now if you want and I'll finish the tape when you get home.
kid	and get strawberries I mean blueberries.
cgv	Abe strawberries and blueberries are out of season we can only get them during the Summer.
kid	huh.
cgv	we can only get strawberries and blueberries during the Summer.
kid	this can't get up this can't stand up either.
cgv	do you want to go to the store with me Abe.
kid	yeah.
cgv	go get your jacket on.
kid	I I don't wan(t) (t)a go.
cgv	okay.
kid	why you going.
cgv	I have to get some cranberries.
cgv	what are you doing Abe.
kid	I'm hammering this.
cgv	oh.
kid	I'm hammering this too why you dressed like that.
kid	you wear a jacket.
cgv	what.
kid	you wear a jacket that don't had a hood on it I wan(t) (t)a wear a jacket like that.
cgv	are you going to come with me or stay home.
kid	after this I will after these lot of things.
cgv	no I have to go now because I want to get home in time to watch Charlie Brown.
cgv	don't you want to go now Abe so that you'll be home in time to watch Charlie Brown.
kid	pretty soon I will.
cgv	well I'm going.
kid	I'm gon (t)a hold on to you.
cgv	how am I going to go if you're hanging on to me without your jacket.
cgv	huh.
kid	I wan(t) (t)a hang on to you just a second.
cgv	no I wan(t) (t)a be home to watch Charlie Brown.
kid	where's my book I got.
cgv	your new one.
kid	yeah my new one where is it.
cgv	I don't know where'd you put it.
kid	I don't know.
cgv	Abe.
kid	huh.
cgv	are you coming with me or not.
kid	I will pretty soon.
cgv	well I'm leaving now.
kid	how long you get home.
cgv	about twenty minutes.
kid	don't get lot of stuff.
cgv	I'm not I'm gon (t)a get honey and cranberries.
kid	that all.
cgv	yeah.
kid	I wan(t) (t)a go why you not wearing a hood with jacket.
kid	why you not wearing a jacket with a hood on it.
cgv	you can take your hood off if you want.
kid	will you carry me.
cgv	I can't carry you you're a big boy.
kid	I'm too heavy.
cgv	you sure are.
kid	pretty soon I can carry you.
cgv	when you get bigger you can carry me all you want I'd really enjoy that for a change.
kid	you make my clothes bigger when I grow up.
cgv	yeah I'll have to let's go goodbye Dad.
cgv	bye.
kid	bye.
kid	you do this you get the stem off of this one.
cgv	sure here you go mm: that sounds like a good apple tell Daddy about the sparkles.
kid	huh.
cgv	tell Daddy about the sparkles we saw at the store.
kid	I didn't know about that.
cgv	you don't.
kid	huhuh.
cgv	would you like some walnuts.
kid	yeah this is a big one these are both big is Charlie Brown on now when we got home.
cgv	pretty soon we got our shopping done so fast we have a little time to spare.
kid	Daddy you want your apple.
cgv	not right now thank you.
kid	hey Daddy this got a bite in it.
cgv	I did that I wanted to see how it tasted.
kid	huh.
cgv	I did it.
kid	why.
cgv	I wanted a taste.
kid	why you did that.
cgv	because I wanted to find out what the apple tasted like.
kid	I need to go tee+tee I need somebody watch me I need somebody to come with me.
cgv	how come.
kid	because.
cgv	why.
kid	because.
cgv	how do you feel when someone watches you.
kid	I don't know I think I feel any not any good.
cgv	you don't feel good.
kid	hunhunh.
cgv	do you feel safe.
kid	no.
cgv	do you feel secure.
kid	I feel safe when someone's watching you watching me.
cgv	oh who watched you today when you woke up from your nap.
kid	I don't know who did it.
cgv	Greggy.
kid	yeah Greggy did what Greggy did to me.
cgv	he watched you poo+poo remember.
cgv	you asked him and what did he say.
kid	he didn't say anything.
cgv	he didn't.
kid	hunhunh know what he did.
cgv	what.
kid	I don't know that was silly question you didn't know what he did.
cgv	hey.
cgv	don't throw your walnuts on the floor they're expensive.
kid	what kind this is.
cgv	it's a walnut too it's just really fat.
kid	owie.
cgv	what happened.
kid	I eat this one.
cgv	you bit your cheek.
kid	uhhuh.
cgv	are you hungry.
kid	yeah can we have one of our cookies.
cgv	after you eat your apple.
kid	we eat the white thing.
cgv	uhhuh that's the fruit.
kid	eat this part.
cgv	uhhuh.
kid	eat this part now.
cgv	you eat it.
kid	I don't want it.
cgv	that's the best part it's crisp.
kid	what's crisp.
cgv	listen to this.
kid	that's crisp can you get up.
kid	can you get up.
cgv	no you're too heavy you're as big as a whale.
kid	uhuh.
cgv	as a elephant.
kid	uhuh.
cgv	as a dog.
kid	uhuh.
cgv	do you like that apple Abe.
kid	you eat your one.
cgv	I will later.
kid	I eat the white part when I'm through eating this.
cgv	good the fruit is really good turn the tv on it's time for Charlie Brown and Snoopy.
kid	I will turn it on I wan(t) (t)a see Snoopy remember in my book.
kid	he had soup.
cgv	was he eating soup.
kid	yeah he put his nose in.
cgv	that was pretty silly wasn't it.
kid	uhhuh why why Charlie Brown come get him.
cgv	because Peppermint Patty got tired of Snoopy he made her do too much work.
kid	did he bite Charlie Brown.
cgv	no Charlie Brown put a leash on him but Snoopy didn't like that so he took the leash off and ran back to Peppermint Patty's house.
kid	why how you get leashes off.
cgv	you unbuckle it it's just like a belt.
kid	remember Greg at school.
cgv	yeah what did he do.
kid	I don't know he didn't do anything.
cgv	Abe look on the tv what's that.
kid	I don't know what that is it's a turtle.
cgv	right is that guy a horse.
kid	huh.
cgv	do you think that that guy's a horse.
cgv	that's what the announcer said.
kid	he didn't said +"/..
kid	+" you're a horse.
kid	he said +"/..
kid	+" you're like a horse.
kid	right Mom.
cgv	right.
cgv	Jesus Christ.
kid	Charlie Brown's on.
cgv	yeah are you glad that you get to watch Charlie Brown.
kid	yeah how long I go at sleep.
cgv	not now you can watch this and when it's over you can go to sleep.
kid	not when a commercial comes on.
cgv	no you can stay up until this show's over okay.
kid	okay.
