participant	content
kid	I wan(t) (t)a see a fish you got I wan(t) (t)a see a fish you got I want a peanut butter sandwich I want a peanut butter sandwich Mom please please Mommy please.
cgv	okay just a second and I'll get you whatever you want.
kid	I want a peanut butter sandwich.
cgv	okay hold on for just a second let me finish putting the groceries away.
kid	I dropped it again.
cgv	what dropped.
kid	that dropped.
cgv	oh I think that you did that on purpose you did didn't you.
kid	no I didn't I didn't Mom what are you doing.
kid	Mom what are you doing.
cgv	I'm putting the celery away.
kid	my Daddy got me a box.
cgv	oh did you play in it.
kid	uhhuh.
cgv	thanks for picking up some of the junk off of the floor.
kid	I sweepted@n and my Daddy holded the dust pan and my Daddy sweepted@n and I holded@n the dustpan.
cgv	you cooperated.
kid	uhhuh.
cgv	how nice.
kid	you get me two parts one on the top and one on the bottom.
cgv	uhhuh and one middle full of peanut butter.
kid	and jelly.
cgv	okay.
kid	that jelly put it in when you put it there.
cgv	I'll put it on top of the peanut butter.
kid	cut it.
cgv	eat that and then we'll go.
kid	we going at.
cgv	we have to take our turntable back.
kid	why we have ta do that.
cgv	because it doesn't work right.
kid	what you doing.
cgv	I'm making apple+sauce for Daddy's birthday cake.
kid	that we made at school you know.
cgv	you made apple+sauce at school.
kid	uhhuh.
cgv	did you eat some.
kid	uhhuh and Sarah did also what's Daddy doing.
cgv	it looks like he's getting into the tool box.
kid	why he doing that.
cgv	he probably needs some tools.
kid	why.
cgv	to fix something.
kid	oh milkie you get me some milkie.
cgv	just a moment please.
kid	Mommy Mommy +....
cgv	hmm.
kid	mommies have boobies and daddies just have pimples.
cgv	are you sure.
kid	uhhuh I'm a daddy and I got pimples you are a mommy and you got boobies.
cgv	you've got everything figured out don't you Abe.
kid	what.
cgv	I just said that you have everything figured out.
kid	why you said +"/..
kid	+" I have everything figured out.
cgv	because you're such a smartie.
kid	it's too big for it.
cgv	what.
kid	it's too big for it.
cgv	yeah but I couldn't find the small one.
kid	why.
cgv	it's hidden somewhere are you done eating.
kid	I dropped one little pieces.
cgv	that's okay one piece of crust isn't very important.
kid	you didn't believe me when I dropped little bitty piece of bread crust.
cgv	no do you want another sandwich.
kid	uhhuh peanut butter and jelly sandwich.
cgv	okay here's the grape jelly.
kid	why that's grape jelly.
cgv	because Grandma got lot of grapes and made jelly out of them.
kid	oh I like her and Karen's a good friend.
cgv	Karen is.
kid	uhhuh Karen is when we go at Texas I give Karen a big kiss.
cgv	oh I bet that she would really like that are you about ready to go.
kid	I wan(t) (t)a eat my sandwich first.
cgv	okay I saw a garage sale on the way to the store would you like to go to that.
kid	you seed a garage sale on the way there.
cgv	uhhuh we can go if you want to.
kid	I get something we go there.
cgv	we'll have to wait and see.
kid	why we have ta wait and see.
cgv	they might not have anything that you'd want.
kid	I want something I get something and you get something and and my Daddy get something for him and then we be happy.
cgv	that's a good idea but we'll have ta wait and see what they have at the garage sale.
kid	let's go let's go right now.
cgv	just a second let me use the bath+room do you have to tee+tee.
kid	no mommies sit down when they tee+tee and daddies have ta stand up.
cgv	I have to sit down when I tee+tee.
kid	uhhuh.
cgv	couldn't I stand up if I wanted to.
kid	no you are a mommy and mommies sit down daddies stand up and you are not a daddy you are a mommy.
cgv	tee+tee.
kid	I will wait outside for you you tee+tee and then you come get me okay.
cgv	wait in here instead okay.
cgv	I'll only be a second.
cgv	where's Mommy.
kid	her's in the bath+room teeteeing.
cgv	oh what are you doing.
kid	I'm waiting for her her said +"/..
kid	+" wait here.
cgv	and you're just going to sit here.
kid	uhhuh we going at a garage sale and get me something.
cgv	oh really.
kid	uhhuh.
cgv	are you +....
