participant	content
kid	how come.
kid	we already made the ramp.
cgv	I thought you wanted to make a complete ramp like a bridge.
kid	no I want it to jump.
cgv	do you want to make it a little bigger.
kid	yeah I'm not gon (t)a use these ones.
cgv	you're not.
kid	no because they don't work right.
cgv	oh.
kid	hey how (a)bout the red car.
cgv	what red car.
kid	the red car you were gon (t)a fix.
cgv	I haven't fixed it yet.
kid	where is it.
cgv	I put it up because I have to get some glue to fix it.
kid	then then the wheel that's broken won't go anymore.
cgv	how come.
kid	because then it will be glued.
cgv	oh you don't want it to be glued.
kid	no.
cgv	well I'm going to have to think of another way to fix it how did it break.
kid	when you weren't in the car.
cgv	it happened in the car.
kid	yeah I didn't see it.
cgv	you didn't see the car.
kid	I didn't see what was the matter with it how come you made that.
cgv	I'm making a big ramp okay.
kid	yeah (ex)cept you can't put the big house in.
cgv	you're right it won't work.
kid	Daddy where do rhinoceroses live.
cgv	in Africa right.
kid	I think they do.
cgv	me too is this big.
kid	yeah big maybe the car will crash hey Daddy do it the way you did it when we were in the car.
cgv	do what.
kid	fix the car the way you did it when we were in the car.
cgv	I can't Abe part of the metal broke can't you use those cars.
kid	no because I don't like em to go like that.
cgv	how about this one.
kid	yeah this is a good one then we don't need this right.
cgv	right.
kid	know what.
kid	when it started to land it flipped.
cgv	wow.
kid	it broke now are you going to fix it.
cgv	what happened.
kid	I started to go and it broke I can't fix it can you fix it.
cgv	okay that ramp wasn't too sturdy we'll have to use some supports.
kid	what if the supports are made out of wood.
cgv	they will be.
kid	so it can fall down.
cgv	we'll have to make it as sturdy as we can.
kid	this might crash into those I don't want it that high.
cgv	okay.
kid	you could put these boards like that.
cgv	okay if it breaks after I fix it I won't fix it anymore okay.
kid	okay (ex)cept it was a accident.
cgv	oh I know.
kid	are you going to make it high.
cgv	do you want it high.
kid	yeah (ex)cept it might crash into those.
cgv	huh.
kid	it might crash into these.
cgv	I'll fix those.
kid	please if it breaks again can you fix it.
cgv	it shouldn't break this time just be careful.
kid	I was.
cgv	I know but be careful this time too.
kid	okay I will.
cgv	how come you think this is fun.
kid	because what if what if it goes really high.
kid	that would be fun hey we need supports on that.
cgv	you're right.
kid	what if that breaks.
cgv	just a second.
kid.	
cgv	what.
kid	I'm just talking to myself.
cgv	what are you saying.
kid	I'm just pretending you're gon (t)a make the biggest one of all.
cgv	I'm trying.
kid	and it won't break.
cgv	I hope not but it might.
kid	what if it breaks.
cgv	I don't think it will.
kid	is it through.
cgv	it's through.
kid	yea good grief.
cgv	what.
kid	it landed on it's wheels.
cgv	really.
kid	yeah watch it went like this uhuh can you show me how to fix this.
cgv	it's okay.
kid	what if it falls down again.
cgv	then it'll just fall down.
kid	hey Daddy know what.
cgv	what.
kid	it's got a shorter wheel now.
cgv	a what.
kid	shorter wheel the front wheel is bumped up.
cgv	is it broken.
kid	I hope it's not see if you can fix it.
cgv	let me see.
kid	I think I can fix it.
cgv	you think so.
kid	I think I fixed it already.
cgv	good deal.
