participant	content
kid	I'm gon (t)a put em outside now okay.
cgv	okay.
kid	let's do it some more when the sun comes up okay.
cgv	we'll see.
kid	how (a)bout we could do it some more now.
kid	then we could quit okay.
kid	okay.
kid	how (a)bout we could do it some more.
kid	zero (o)kay.
kid	blow this one up again you blow this up for me okay.
