participant	content
cgv	huh.
kid	how Terry get this a present for you.
cgv	the watercolors.
kid	uhhuh.
cgv	she thought that you would like them.
kid	Mom this is for Terry Mom see.
cgv	uhhuh just a second.
kid	this is for Terry I make tiny footprints see Mom.
cgv	what did you make.
kid	a clock.
cgv	a clock.
kid	uhhuh.
cgv	right that is a nice clock Abe Dad look Abe made a clock.
cgv	that's a nice clock Abe what time is it.
kid	eight o'clock.
cgv	eight o'clock time to get up.
kid	I need some more Mom Mom this is getting brown Mom this is getting brown.
cgv	that's okay.
kid	Mom hang this on the wall Mom hang this on the wall for Terry comes.
cgv	I thought we would mail it to her.
kid	no Mom don't Mom.
cgv	okay do you want to paint another one.
kid	for Grandpa and Ninny@f and Bumpa@f I make one footprint Mom.
cgv	one footprint.
kid	uhhuh Mom it not works Mom it not works.
cgv	huh.
kid	Mom now it works.
cgv	good.
kid	Mommy I wan(t) (t)a send it for Terry and Ninny@f and Bumpa@f and Sue.
cgv	how about Tippy and Steve and Joe.
kid	and Tippy Mom and Tippy Mom.
cgv	Tippy too.
kid	uhhuh.
cgv	oh you feel like painting another one.
kid	no.
cgv	are you getting tired.
kid	no I paint for a for a for a cookie okay Mom.
cgv	do you want me to put them away.
kid	no fix this Mom Mom fix this Mom.
cgv	what is it.
kid	mine my colors.
cgv	okay.
kid	Mom why you do that.
cgv	so you can see what colors are there I have to wipe the excess stuff off.
cgv	I'll see you later I'm off to the dentist bye Mom.
cgv	dye Dad.
cgv	bye Abe.
kid	bye Daddy hope you have a good time at camping.
cgv	what.
kid	hope you have a good time at at at the dentist.
cgv	thanks I hope I do too Abe byebye.
kid	I'm not going you are going.
cgv	I'll see you later bye.
kid	bye Daddy.
cgv	bye Dad Abe I have to make a dentist's appointment so that you can get your teeth checked out.
kid	Mom make it now.
cgv	now.
kid	uhhuh.
cgv	one of these days.
kid	not one of these days make it now Mom make it now Mom.
cgv	okay when Daddy gets home I'll call the dentist and see if you can get in.
kid	Mom you go at the my daddy's dentist.
kid	huh.
kid	Mom you go at my daddy's dentist.
cgv	actually he's my dentist.
kid	huh.
cgv	I went to him first.
kid	huh.
cgv	Daddy and I have the same dentist.
kid	Mommy you making.
cgv	I'm making some bread.
kid	Mom why Mom.
kid	why Mommy.
cgv	because we're out of bread.
kid	banana bread.
cgv	no regular bread.
kid	for cut.
cgv	huh.
kid	for cut.
kid	I smell flour Mom.
cgv	you do smell it.
kid	uhhuh I feel it Mom I open this up Mom Mom you opened that up Mom.
cgv	okay I will.
kid	Mom you smell my flour.
cgv	uhhuh I smell it.
kid	I wan(t) (t)a stir it right now.
cgv	just a second and you can stir it.
kid	Mom I have ta move the flour Mom.
cgv	just a second Abe I'll move it.
kid	now it's my turn.
kid	now it's my turn Mom.
cgv	uhhuh.
kid	why this hot Mom.
cgv	because I made you hot chocolate.
kid	why this is cold Mom.
cgv	because I haven't used it yet.
kid	huh.
kid	Mom mine turn.
kid	mine turn Mom.
cgv	okay go ahead and punch it.
kid	Mom I eat this I eat this Mom.
cgv	no Abe that has yeast in it you should wait before you eat it.
kid	Mom I like yeast.
cgv	you still have to wait before you eat it I'll tell you when you can it.
kid	Mommy I want to put this down here down here.
cgv	no put it in the sink.
kid	Mommy I wan(t) (t)a wash my hands I wan(t) (t)a wash my hands Mommy I wan(t) (t)a wash my hands.
cgv	oh you want me to wash them.
kid	no me wash them.
cgv	okay.
