participant	content
cgv	Daddy's already up Abe I'm too lazy.
kid	why you're too lazy.
kid	one love you I could get all of the milk.
cgv	here it is on the table.
cgv	you're gon (t)a drink it all up what a milk monster.
kid	I'm a cookie monster and a milk monster and a yogurt monster and a pancake monster and and a cereal monster.
cgv	you're a lot of monsters aren't you.
cgv	sounds like you were really thirsty.
kid	why tonight we're not gon (t)a babysit anyone.
cgv	(be)cause it's our evening off we get to play by ourself ourselves] [*].
kid	shit shit.
cgv	how come.
kid	because I wan(t) (t)a we wan(t) (t)a I think Daddy wants to babysit some people.
cgv	oh are you lonely for the kids.
kid	yeah I'm lonely for the kids.
cgv	Greggy'll come over tomorrow night to play.
kid	when Lenny goes home.
cgv	no Lenny'll come over Sunday night.
kid	how long uh and then Greggy will come home at Saturday night.
cgv	uhhuh.
kid	can we play chess.
cgv	if you come over here and help pick up your school stuff.
kid	after I get my chess_men@c I will.
cgv	I'll help you come on.
kid	didn't play with our merry+(go)+round.
cgv	the merry+go+round.
kid	yeah one didn't play with it this boy has to take a bath he's already clean so he can get out he has to take a bath too (be)cause he's dirty now he's taking a bath now he's cleaned and this girl's dirty so her can take a bath and this girl's dirty too so her has to take a bath her's already clean so the girls and the boys the girls and the boys are on their way to school first the boys will run right here they got on the monkey+bars and their swings and look at they swing look at they swing why hey.
kid	hey.
kid	where's the chess.
kid	where's the chess at.
cgv	hey yourself.
cgv	you haven't helped pick up the toys yet put all the little people in the school+house.
kid	the people in the school+house this this where this one go.
cgv	which one.
kid	this one.
cgv	all those go in the school house.
kid	the teacher don't make them hit themselves they are being naughty stop fighting you naughty kids Mom Mom I love you.
cgv	Abe I love you.
kid	Mom I love you too I love you all of the time.
cgv	I love you all the time too even though some times I get a little irritated.
kid	sometimes I get irritated too.
cgv	I know some days we all have bad days.
kid	Daddy doesn't Daddy doesn't no he doesn't.
cgv	you don't think so.
kid	yeah I don't think so Daddy doesn't what you have.
cgv	I have some of those pictures I was going to look at again.
kid	where.
kid	what pictures.
cgv	the ones that came in the mail yesterday see.
kid	oh Terry made that I wan(t) (t)a look at those pictures.
cgv	I think Abe should come pick up his toys over here before he does anything else.
cgv	you heard what Mom said go pick up your toys.
kid	I think I uh where this should go.
cgv	right here.
kid	why.
kid	why.
cgv	put all the people in here.
kid	I think this is a good place to keep it right here it will.
cgv	there that didn't take long did it.
kid	can we play chess now.
kid	we need the chess+board.
kid	we need the chess+board.
kid	<you are you are> when you uh you played chess all day long with me.
kid	this time you're gon (t)a get the whites and I get the blacks okay.
cgv	as usual the last three times we played I've gotten the whites and you got the blacks.
kid	okay okay yesterday you did find the ones that go on these sides.
cgv	no we still haven't cleared up the house we still have to find the missing players.
kid	okay hey your only ones are uh are lots of your men missing.
cgv	I still have a few that are missing will you help me find em tomorrow.
kid	yeah no your men are not missing I got one and I got two.
cgv	those are castles they go in the corner.
kid	is this a corner.
cgv	uhhuh.
kid	is this uh what is this.
cgv	the king and queen go right in the middle.
kid	is this a king.
cgv	uhhuh.
