participant	content
kid	and you too.
cgv	okay maybe me too maybe me too.
kid	own hair.
cgv	why.
kid	own hair.
cgv	I don't know.
kid	that's silly look at the other side.
cgv	let's see yep.
kid	can you get me my toast.
kid	again.
cgv	you want some more toast.
kid	uhhuh.
cgv	I think I'll have some more too.
kid	Daddy look at this ferris wheel good good.
kid	no.
cgv	what do you want on your toast.
kid	the same thing I had on the first toast.
cgv	okay.
kid	(ex)cept this time cut it into four pieces.
cgv	I haven't heard anybody ask for anything.
kid	please is that better.
cgv	that's better.
kid	Daddy can I tell you something.
cgv	yeah.
kid	Daddy did you throw that yellow sled away.
cgv	what sled.
kid	it was paper and it was long and it had a line.
cgv	I don't remember it.
kid	well it was a paper one that I made.
cgv	oh I don't think I threw it away.
kid	well I never saw it again maybe Mommy throwed it away.
cgv	maybe when did you make it.
kid	a day when you weren't home.
cgv	how long has it been since you made it.
kid	about three days I think.
cgv	really.
kid	uhhuh why did you pop that toast up Dad.
kid	I don't want any more milk.
cgv	oh.
kid	why did you put this wheel like this.
cgv	I was just trying to be tricky.
kid	okay I'm not tricky Daddy can I get something.
cgv	what.
kid	can I get two things.
cgv	what two things.
kid	the top and the little wheel that was blue it is blue it was and it is still.
cgv	that's right blue wheels are for turkeys.
kid	did a joker scientist tell you that.
cgv	what.
kid	what you just said.
cgv	no I made it up.
kid	then it must be not true.
cgv	why.
kid	because you said you made it up I know when you make something up it's not true.
cgv	how do you know.
kid	(be)cause maked@n up stuff is not true it's just pretend Daddy.
cgv	uhhuh.
kid	didn't you put too much peanut butter on.
cgv	I don't think so did I.
kid	uhhuh.
cgv	I'm sorry you better eat the rest of your sandwich.
kid	why did you say sandwich.
cgv	you better eat the rest of your toast.
kid	why did you say that for.
kid	Daddy do you want to see a little trick.
cgv	uhhuh that looks good.
kid	what looks good.
cgv	that trick you just did.
kid	what what did I just do.
cgv	that trick with that top.
kid	Daddy.
cgv	uhhuh.
kid	look at this it's with two that's one of my angel's tricks.
cgv	really.
kid	a angel taught me.
cgv	what was the angel's name.
kid	house do you know who the angel was.
cgv	who.
kid	our house.
cgv	that's pretty silly.
kid	Daddy how cold is it outside.
cgv	it doesn't look very cold at all.
kid	for a winter jacket.
cgv	maybe.
kid	here comes the biggest now I have to get it to you it got to you.
cgv	did it.
kid	yeah.
cgv	what do you think would have happened this morning if we wouldn't have gotten up until nighttime.
kid	we wouldn't get to eat breakfast we would have to eat at nighttime.
cgv	that's right.
kid	we would have to eat until day I got it to you I got it to you I didn't get it to you that time before you close the door the milk too.
cgv	do you want to watch tv.
kid	yeah God watches tv too.
cgv	huh.
kid	gods watch tv too they sure do I smacked my head I smacked my head I smacked my head that sure hurts.
cgv	what.
kid	I said that sure hurts when are we gon (t)a mail this to Ninny.
kid	her bill.
cgv	we'll mail it pretty soon who are these for.
kid	those are for my cousins and aunts and grannies.
cgv	oh the Super Friends are on.
kid	oh and then what else.
cgv	a basketball game I think.
