participant	content
cgv	you can't get down.
kid	uhuh.
cgv	here now you can get down.
kid	I got down Mom I got down from this Mom you do this in a airplane.
cgv	you're not going to paint any more.
kid	uhuh I can't get it bluer.
cgv	are you tired of painting.
kid	uhhuh Mommy I can't do this.
cgv	do what.
kid	do this thing.
cgv	I think that lady's too tall to fit in there Abe you need to find little people to go in there.
kid	I can't find them.
cgv	I don't think you've even looked yet.
kid	where the bus.
kid	you better go in there Mommy where I find my bus.
cgv	I think it's in the closet.
kid	uhuh Mommy I got it Mom.
cgv	good I'm glad you found it.
kid	a bus driver a bus driver a bus driver a bus driver let's go let's go it's time to get in there big bus it's time to get in there big bus awoh there Mom I can't find a little kid.
cgv	you don't see him anywhere.
kid	uhuh let's see in this box Mom where is my whistle found in here.
cgv	huh.
kid	Mom where is my whistle found in here.
kid	Mom I found my harmonica.
cgv	you did.
kid	uhhuh I found my purse Mom.
cgv	where was it.
kid	my purse.
cgv	I know but where was it.
kid	right in this box Mom I can't find my camera and my film.
cgv	where is your camera.
kid	right here.
cgv	where's your film though.
kid	I can't find it let's see in this box come on no Mommy where I can't find it Mommy I can't find it it's lost.
cgv	did you look in the closet.
kid	I will Mommy what's this.
kid	Mommy I found my swimming pool thing.
cgv	what did you find.
kid	my swimming pool thing.
cgv	oh we didn't get to use that very much did we.
kid	no Mommy I wan(t) (t)a wear this outside it's not raining.
cgv	it is raining still.
kid	I can wear my jacket.
cgv	it kept you pretty dry didn't it.
kid	I want I want the wind go away and I wear this outside.
cgv	okay are you going to be a construction man.
kid	uhhuh I'm a fireman Mom.
cgv	a fireman.
kid	uhhuh <I found my fire hat down> [x 4].
kid	and down down and down one two four five six Momma.
kid	I wanna get my my daddy's chair.
cgv	you wanna do what.
kid	get my daddy's chair my daddy's chair my daddy's chair.
kid	Mommy I'm a beaver.
cgv	oh you're going to build another beaver dam.
kid	uhhuh Mom where my cowboy hat.
kid	I found it Daddy I wan(t) (t)a go walk in the park Daddy I wan(t) (t)a go walk in the park.
cgv	Abe we're going in just a little while.
kid	Mom I see a map I see a map Mom.
cgv	huh.
kid	I see a map.
cgv	a map.
kid	uhhuh right there.
cgv	what's it a map of.
cgv	Texas.
kid	Mom look at this one I found another map.
cgv	I bet it's another map of Texas what do you think.
kid	a map of Texas Mom we goed@n see that kind of snake Mom we goed@n see that kind of snake.
cgv	uhhuh we saw a snake like that at the Chicago Zoo.
kid	uhhuh I found another map this is Texas also Mom this is Texas also Mom.
cgv	oh that's a book about the snakes found in Texas Abe.
kid	I found another snake Mom this don't had a map Mom this don't had a map Mom Mom this don't had a map Mom Mom this don't had a map this don't had a map Mom.
cgv	let me see.
kid	this this thing.
cgv	you're right Abe.
kid	why it don't had a map Mom.
cgv	because look on the next page.
kid	Mom I found another map.
cgv	of Texas.
kid	uhhuh Mom I found two red tomatoes.
cgv	let's see.
kid	right here red berries.
cgv	uhhuh they do look like tomatoes.
kid	Mom I found another Texas I found more Texas Mom.
cgv	hhmm.
kid	I found more Texas Mom.
cgv	good Abe.
