participant	content
kid	no you're starting to get a little loony so tell me what I want.
cgv	no you tell me what I want.
kid	no I don't know you tell yourself what you want I want a chocolate milkshake with chocolate on.
cgv	I think we can get you one later.
kid	no I want to go to Tom Thumb and get a ice cream sandwich I want to do that when Mommy comes home okay.
cgv	we'll talk to Mommy and decide okay.
kid	okay this door's stuck it's not closed very good.
cgv	I think it should be open it's pretty hot in here.
kid	I think it's warm it's a little bit cold.
cgv	no it's not.
kid	then I'm gon (t)a shut it.
cgv	open the door please.
kid	how come.
cgv	because it's hot.
kid	how come you need to get a little suntan.
cgv	open the door it's really hot.
kid	I will bring you something.
cgv	thanks Abe you know how you can help me.
kid	what.
cgv	pick up all your stuff.
kid	(ex)cept I'm hungry.
cgv	I'll get you something to eat as soon as we're done sweeping.
kid	what else should I put away.
kid	what else should I put away.
cgv	whatever you don't want to be thrown away.
kid	huh.
cgv	whatever you don't want to be thrown away.
kid	I think my shovel is gon (t)a get broken again.
cgv	I hope not.
kid	how come.
cgv	because then you couldn't shovel.
kid	I don't want this to be thrown away.
cgv	put it up then.
kid	don't throw my car away don't throw my car away just throw the dust away.
cgv	okay.
kid	don't throw that egg carton away I'm getting hungry and hungrier what's this.
kid	what's this thing.
cgv	that's the microphone.
kid	how come you talk on this.
cgv	so that if I want to remember what we said I can listen to it okay.
cgv	because sometimes I forget.
kid	I forget sometimes too I wan(t) (t)a use the microphone too.
cgv	huh.
kid	I want to use your microphone too.
cgv	okay say whatever you want to say that you don't want to forget.
kid	Daddy do you want me to keep this for you.
cgv	I'll keep it because it's not really mine.
kid	how come you're gon (t)a keep it because it's not yours.
cgv	because I don't want it to get lost.
kid	are you gon (t)a fix me something to eat.
cgv	tell me what you want.
kid	I'm not sure yet.
cgv	milk.
kid	maybe chocolate milk.
cgv	drink this milk and then I'll get you some chocolate milk.
kid	don't throw my truck paint away.
cgv	I won't I like that it's got your name on it too.
kid	how come you see my name.
cgv	because it's right there what do you want to eat.
kid	I guess a sandwich with honey.
cgv	peanut butter and honey.
kid	no just honey.
cgv	okay.
kid	is this one you were going to throw away.
cgv	no I think we should keep that don't you.
kid	yeah so I could make a rug with this a big rug a really big rug (ex)cept a little rug this is how I'm gon (t)a make it I've got much than you do.
cgv	what.
kid	I got much milk than you do.
cgv	yeah I already drank mine who's gon (t)a be here in two weeks.
kid	Grandma and Karen and Grandpa.
cgv	who's older.
kid	than me.
cgv	yeah.
kid	Karen.
cgv	uhhuh who's older than Karen.
kid	you.
cgv	yeah.
kid	who's older than me.
cgv	than you.
kid	uhhuh.
cgv	I'm older than you.
kid	who's smaller than me.
cgv	who.
kid	Lovey.
cgv	who's older than me.
kid	I don't know.
cgv	who's older.
cgv	me or Grandma.
kid	Grandma and you.
cgv	we're both the same age.
kid	uhhuh.
cgv	who's older.
cgv	Grandpa Grandma Mommy or me.
kid	Grandpa.
cgv	why.
kid	I think you're like Grandpa when Karen comes here we will have a big kid and a three year old kid two kids.
cgv	how can you tell Karen's older than you.
kid	because she ate a lot of food know who's older than you and Grandpa and Grandma and Karen and me.
cgv	who.
kid	a giant.
cgv	if there was a baby giant would he be older than me.
kid	nope.
cgv	how come.
kid	because he's just this tiny.
cgv	oh what is he was as big as this house but he was just born yesterday and he was only one day old would he be older than us then.
kid	yeah.
cgv	how come.
kid	because he would have a knife you would throw your pocket+knife at the giant.
cgv	okay is that a good sandwich.
kid	yep (ex)cept who will be older than us and Karen and the lights and even Mickey Mouse.
cgv	I don't know who would be older than all that.
kid	something this big and it's gon (t)a be a meat+eater and it's gon (t)a have sharp teeth.
cgv	like a hawk.
kid	no it will have much more teeth than a hawk when you see a big big spider what will you say.
kid	if the big spider comes in here what will you say.
cgv	I'll say run run.
