participant	content
kid	Al's.
cgv	Al's does.
kid	uhhuh.
cgv	on my birthday.
kid	uhhuh.
cgv	that sure would be nice.
cgv	come here Abe I wan(t) (t)a tell you something.
kid	secret.
cgv	uhhuh it's a secret.
kid	I wan(t) (t)a go.
cgv	where.
kid	I wan(t) (t)a go outside and play with that panda bear.
cgv	okay let's go.
kid	Mom get me a kiss.
cgv	okay come here and I'll give you one.
kid	thank you uh.
kid	Daddy they killed me.
cgv	who did.
kid	Lisa did.
cgv	Lisa did.
kid	uhhuh.
cgv	that wasn't very nice.
kid	Lisa that's not nice.
kid	that was naughty.
cgv	did you tell her that it wasn't very nice.
kid	uhhuh that's not very nice Lisa.
cgv	what did Lisa say when you told her.
kid	huh.
cgv	what did Lisa say when you told her.
kid	I don't want to I wan(t) (t)a +....
