participant	content
kid	I asked my Mommy if I could have my boat.
cgv	yeah.
cgv	so what are you going to do.
kid	I'm gon (t)a take my boat out and play with it in the garden.
cgv	what did you do with all your stuff.
kid	I played and played in our garden and I played in the sandbox after I got tired playing in the in the garden.
cgv	oh.
kid	take this off I'm feeling hot.
cgv	Abe come in here and take a bath.
kid	I wan(t) (t)a watch tv first.
cgv	what.
kid	I wan(t) (t)a see what happens.
cgv	come on.
kid	Mommy I don't wan(t) (t)a wash my hair.
cgv	come on Abe tomorrow we're going to plant seeds it's about time.
kid	it's about time to do that now.
cgv	yeah.
kid	are we going to do it now.
cgv	no tomorrow morning.
kid	this is tomorrow.
cgv	no this is tonight.
kid	this is tomorrow.
cgv	no tomorrow is when the sun comes up.
kid	last day you said this would be tomorrow so so so it's tomorrow now.
cgv	oh Abe tomorrow is always the next day when tomorrow gets here it'll be today see.
cgv	the names change gee I just don't know how to explain it get your boat and come on.
kid	Mommy I wan(t) (t)a bring my knife too.
cgv	okay.
