participant	content
cgv	how (a)bout in your lunchbox.
kid	how come in my lunch box.
kid	how come in my lunch box.
cgv	(be)cause workmen take their lunchboxes to work with em.
kid	and do they put their work stuff in them.
cgv	sometimes.
kid	Mommy where's my log.
kid	where is it.
kid	where is some wood I could hammer this this in.
kid	where is some wood I could hammer this this in.
kid	I found this in your purse is my waffle ready.
cgv	uhhuh.
kid	Mommy.
cgv	uhhuh.
kid	can can this dig.
cgv	what is it.
kid	this shovel.
cgv	yeah I bet it can dig real easy in sand.
kid	and how could it dig real easy in the sand.
cgv	how can it.
kid	yeah.
cgv	(be)cause the sand is really soft.
kid	I'm putting em in the lunch box I'm putting em in the lunch box Mom.
cgv	good did you want honey.
kid	I I wanted syrup did you cut it up.
cgv	uhhuh.
kid	I thought you did Mommy.
cgv	uhhuh.
kid	can you scoot this chair over.
cgv	sure.
cgv	we have a baseball game.
kid	today.
cgv	no on Thursday we have a meeting tonight.
kid	and who's gon (t)a babysit for me.
cgv	I think we're gon (t)a take you.
kid	how come you think you're you're gon (t)a take me.
cgv	Abe what would have happened if Mommy would have just filled your glass to here.
cgv	see.
cgv	to here what would have happened then.
kid	then I would get thirsty.
cgv	how come.
kid	(be)cause I won't have enough to drink.
cgv	what would you say then.
kid	I would say +"/..
kid	+" Mommy get me some milk I'm thirsty.
cgv	oh.
kid	Mom I wanted a crispy waffle.
cgv	yours is crispy.
kid	hi I'm eating supper I couldn't play with you when when you were out (ex)cept I was at a park with Chris that's how come I couldn't come out that's how come I couldn't come out oh you know that one with a red one and just one one yellow one.
kid	can we go there tonight.
cgv	one red and one yellow what.
kid	everything can we go to that one.
cgv	what.
cgv	one red what.
kid	can we go to that one that had a red one and and a white one.
cgv	a red what.
kid	a red horsiz horses] [?].
cgv	oh.
kid	can we go to that one.
cgv	not tonight.
kid	I'm not gon (t)a go play with Leslie.
cgv	how come.
kid	I'm gon (t)a go ask Chris if he could come out.
cgv	if Chris can't come out Leslie would be fun to play with.
kid	but I'm not gon (t)a play with Leslie after supper probably I will go to that big big sand+pile.
cgv	oh can Leslie go to the big sand+pile.
kid	if she asks her Mom.
cgv	pretty soon we'll have a sandbox right down here.
kid	and then we could go get that shovel.
cgv	Abe look your butterfly hatched.
kid	look Mommy look what Daddy saw my butterfly.
cgv	wow how pretty.
kid	Mommy I haven't touched butterflies.
cgv	you never have.
kid	no can I tough this one.
cgv	not now he'd die if you touched him now.
