participant	content
kid	uhhuh why does sometimes Andy doesn't look like Andy.
cgv	well sometimes he gets his hair cut very short and then he looks different and it takes us a while to get used to him with short hair so he looks different.
kid	why does Andy go to the barber.
cgv	to get his hair cut.
kid	why I don't go to the barber.
cgv	because I cut your hair and I'm a lot better than any barber.
kid	I want something and so a turtle got out and find a new shell for him because he wanted fire on his dirt on his on his rain on his rain shell because um a guy got on it.
cgv	he already found a new shell.
kid	yeah.
cgv	that was really fast.
kid	huh.
cgv	that was really fast.
kid	and then he comed@n back then then the water got his new shell off the it started started raining so hard then it banged on it and then a turtle heard a gun shoot bang.
kid	bang.
kid	bang.
kid	bang.
kid	bang.
kid	and he goed@n right on the chair then a he he told this shoe +"/..
kid	+" what you doing to my shell.
kid	+" you wanted fire on it so I put a fire on it.
kid	said the said the turtle okay kook.
kid	the cowboy said +"/..
kid	+" okay kook.
cgv	well why did the cowboy say +"/..
cgv	+" okay Kook.
kid	because he wanted a fire on his on his on that on the turtle's shell because he got a new one and the cowboy said <okay kook take it away> ["] next time Greggy come here I'm gon (t)a get this gun to Greggy.
cgv	I think he'd really be happy if you did that.
kid	then he kill then he then the turtle got that uh the new shell off because he got then this cowboy break the new one break the new one bang.
kid	then the cowboy falled@n down and he hurt his finger and he told a nurse +"/..
kid	+" fix it.
cgv	was he okay.
kid	yeah.
cgv	I guess I'll do the dishes.
kid	why you doing the dishes and I'm not getting anything.
cgv	you're not going to do the dishes.
kid	huh.
cgv	you're not going to do the dishes.
kid	me.
kid	I'm too little.
cgv	who said you were too little.
kid	I'm too big I'm too little I'm too sort o(f) bigger.
cgv	you're too short.
kid	yeah too short big what are you doing.
cgv	putting this jar away.
kid	what for.
cgv	because it's in the way.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
kid	why.
cgv	why what.
kid	what this say.
cgv	I wrote Abe on there.
kid	and who wrote this name on that.
kid	five Renee.
cgv	no I wrote Abe and fox because you said that was a fox right.
kid	right what's what's that what's that.
kid	who wrote this bigger name on that.
cgv	I wrote Abe and I also wrote chicken because you said that was a chicken.
kid	and and and how (a)bout another another name because that's a butterfly.
cgv	no you told me that was a chicken when you made it.
kid	that was a butterfly I made it and that's a chicken and that's a butterfly you have ta.
cgv	I have to change the name.
kid	huh.
kid	yeah change no no that's a chicken how (a)bout a butterfly on this page.
kid	okay okay okay okay.
cgv	what are you going to do Abe.
kid	I'm gon (t)a cut the paper.
cgv	you're going to cut some paper.
kid	yeah.
cgv	be careful.
cgv	hey.
cgv	do you wan(t) (t)a come over here at the table.
kid	what for.
cgv	so you can be a little more comfortable do you want to eat your beans.
kid	no.
cgv	okay.
cgv	you like those scissors don't you.
kid	this yours.
kid	is this yours.
kid	is this yours.
kid	is this your scissors.
cgv	no they're yours but we want to keep them in the drawer so they don't get lost.
kid	I'm keeping them in the drawer.
