participant	content
cgv	later on he comes on at six thirty.
kid	Wild Kingdom Mom.
cgv	what's on Wild Kingdom.
kid	I don't know.
cgv	wild animals.
kid	hippos and giraffes and lions and hippos and giraffes and black bears and black bears right Mom.
cgv	right Abe.
kid	I wan(t) (t)a hit little balls like him.
cgv	he's playing golf.
kid	see all.
cgv	those little golf balls.
kid	I like to play golf ball Mom.
