participant	content
cgv	to see if we can find that picture is this it.
kid	no.
cgv	this.
kid	(ex)cept (ex)cept it has a lot of ones in (ex)cept this is the right one (ex)cept (ex)cept it has a lot of ones in it.
cgv	a lot of what ones.
kid	a lot of these ones see it is big it's already hatched out of the egg.
cgv	here it is.
kid	well it has lot of you could see all of em.
cgv	is it a skeleton.
kid	no.
cgv	I've looked through every page and I couldn't find it.
kid	Momma.
cgv	what.
kid	last time I saw it.
cgv	maybe the page got ripped out.
kid	hey how would you like to go find bones from that guy.
cgv	is that him.
kid	no the one you found that one's bones how would you like to go find em from that guy.
cgv	he really looks rough does(n)'t he.
kid	yeah can he win.
kid	can he win.
cgv	sometimes he does is this it.
kid	no (ex)cept it's bigger that one was bigger.
cgv	I think it might have been in a different book.
kid	I don't think so.
cgv	Abe.
kid	yeah.
cgv	rem(em)ber when we went camping with Lou and Elliot.
kid	and Carrima too.
cgv	yeah what would have happened if we would have seen a bear.
kid	we could have been killed.
cgv	yeah but what else could have happened.
kid	we would have to run we would run and run and run and run and the bear would get tired and we would get in our car and drive away and the bear would have to eat berries (in)stead of us.
cgv	is that what would have happened.
kid	yeah (be)cause we are really fast runners.
cgv	what if the bear would have been a really fast runner too.
kid	then we would have to run really fast I'm so so glad that we didn't see a bear (be)cause then he would have scared us right.
cgv	right.
cgv	I have to go out and hang up clothes.
kid	Mom.
cgv	huh.
kid	are we going to look for dinosaurs at the museum.
cgv	yeah I have to hang out clothes first.
kid	can we take this too.
cgv	to the museum.
kid	yeah.
cgv	or for you to look at in the car.
kid	for me to look at in the car.
cgv	okay.
kid	can I go with you.
cgv	to hang out clothes.
kid	yeah.
cgv	do you want to go now or do you want me to wait until you're through with this.
kid	I want you to wait to when I'm through with this.
cgv	okay.
kid	Dad.
cgv	just a second.
kid	these are all mine (ex)cept I have to go get the rest.
cgv	where were they.
kid	they're outside I'm gon (t)a go get the the rest now.
