time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
69	0.529812942826	0.420084025208	0.0	0.0		kid>cgv	time195-time204-cond1
70	0.187317162316	0.198029508595	0.0	0.0	0.637038436459	cgv>kid	time195-time204-cond1
71	0.0	0.0	0.0	0.0	0.659695952618	kid>cgv	time195-time204-cond1
72	0.0	0.0	0.0	0.0	0.341351846499	cgv>kid	time195-time204-cond1
73	0.0	0.316227766017	0.0	0.0	0.511416929075	kid>cgv	time195-time204-cond1
74	0.0	0.0	0.0	0.0	0.50016125274	cgv>kid	time195-time204-cond1
75	0.0	0.0	0.0	0.0	0.350282127624	kid>cgv	time195-time204-cond1
76	0.136082763488	0.136082763488	0.0	0.0	0.512932182892	cgv>kid	time195-time204-cond1
77	0.0	0.0	0.0	0.0	0.231042059511	kid>cgv	time195-time204-cond1
78	0.242535625036	0.121267812518	0.210818510678	0.190692517849	0.383724020886	cgv>kid	time195-time204-cond1
79	0.0	0.0785674201318	0.0	0.0	0.607416796016	kid>cgv	time195-time204-cond1
80	0.0971285862357	0.306858205966	0.0	0.0	0.654184220782	cgv>kid	time195-time204-cond1
81	0.112154430818	0.212597601381	0.0	0.0	0.527620776115	kid>cgv	time195-time204-cond1
82	0.0	0.32025630761	0.0	0.0	0.875094453012	cgv>kid	time195-time204-cond1
83	0.426401432711	0.392232270276	0.0	0.0		kid>cgv	time195-time204-cond1
84	0.0	0.408248290464	0.0	0.0		cgv>kid	time195-time204-cond1
85	0.0	0.471404520791	0.0	0.0	0.61769812389	kid>cgv	time195-time204-cond1
86	0.0	0.0	0.0	0.0	0.382972684572	cgv>kid	time195-time204-cond1
87	0.0	0.0	0.0	0.0		kid>cgv	time195-time204-cond1
88	0.0536056267419	0.0507673082567	0.0	0.0		cgv>kid	time195-time204-cond1
0	0.1788854382	0.279751442472	0.0	0.0	0.49873549718	cgv>kid	time191-time201-cond1
1	0.0	0.0	0.0	0.0	0.421802407708	kid>cgv	time191-time201-cond1
2	0.0	0.0	0.0	0.0	0.418259097686	cgv>kid	time191-time201-cond1
3	0.0	0.0	0.0	0.0	0.41637276493	kid>cgv	time191-time201-cond1
4	0.0	0.25	0.0	0.0	0.500639182769	cgv>kid	time191-time201-cond1
5	0.0	0.0	0.0	0.0	0.601071189881	kid>cgv	time191-time201-cond1
6	0.0	0.0	0.0	0.0	0.486088383018	cgv>kid	time191-time201-cond1
7	0.0	0.0	0.0	0.0	0.599083663333	kid>cgv	time191-time201-cond1
8	0.229415733871	0.25515518154	0.0	0.0	0.529666723773	cgv>kid	time191-time201-cond1
9	0.0	0.0	0.0	0.0	0.534672785444	kid>cgv	time191-time201-cond1
10	0.0	0.0	0.0	0.0	0.578018879361	cgv>kid	time191-time201-cond1
11	0.0	0.0	0.0	0.0	0.578018879361	kid>cgv	time191-time201-cond1
12	0.0	0.0	0.0	0.0	0.562258768387	cgv>kid	time191-time201-cond1
13	0.0	0.0	0.0	0.0	0.549007574808	kid>cgv	time191-time201-cond1
14	0.0	0.0	0.0	0.0	0.278422439954	cgv>kid	time191-time201-cond1
15	0.4472135955	0.4472135955	0.0	0.0	0.35002105686	kid>cgv	time191-time201-cond1
16	0.0	0.0	0.0	0.0	0.313335996271	cgv>kid	time191-time201-cond1
17	0.12598815767	0.12598815767	0.0	0.0	0.341870809297	kid>cgv	time191-time201-cond1
18	0.0	0.136082763488	0.0	0.0	0.222660358861	cgv>kid	time191-time201-cond1
19	0.0	0.19245008973	0.0	0.0	0.227503042038	kid>cgv	time191-time201-cond1
20	0.213200716356	0.213200716356	0.0	0.0	0.551012140929	cgv>kid	time191-time201-cond1
21	0.0	0.0	0.0	0.0	0.651652810521	kid>cgv	time191-time201-cond1
22	0.0	0.0	0.0	0.0	0.54710983632	cgv>kid	time191-time201-cond1
23	0.1490711985	0.174077655956	0.0	0.0	0.571142351622	kid>cgv	time191-time201-cond1
24	0.0629940788349	0.0674199862463	0.0603022689156	0.0603022689156	0.775675010212	cgv>kid	time191-time201-cond1
25	0.0924500327042	0.209060502502	0.0742781352708	0.0742781352708	0.748991669685	kid>cgv	time191-time201-cond1
26	0.0	0.166666666667	0.0	0.0	0.460571940924	cgv>kid	time191-time201-cond1
27	0.0	0.0	0.0	0.0	0.433487740558	kid>cgv	time191-time201-cond1
28	0.0635000635001	0.0567961834247	0.0	0.0	0.714971740045	cgv>kid	time191-time201-cond1
29	0.0	0.127000127	0.0	0.0	0.526460474985	kid>cgv	time191-time201-cond1
30	0.0	0.0	0.0	0.0	0.405454056445	cgv>kid	time191-time201-cond1
31	0.0	0.0	0.0	0.0	0.329120749061	kid>cgv	time191-time201-cond1
32	0.0	0.0415945165404	0.0	0.0	0.57878126163	cgv>kid	time191-time201-cond1
33	0.233549683248	0.233549683248	0.0589255650989	0.0566138517072	0.465706075121	kid>cgv	time191-time201-cond1
34	0.0	0.235702260396	0.0	0.0	0.369587835281	cgv>kid	time191-time201-cond1
35	0.0	0.0	0.0	0.0	0.206092066419	kid>cgv	time191-time201-cond1
36	0.0	0.0	0.0	0.0	0.123658458299	cgv>kid	time191-time201-cond1
37	0.0	0.0	0.0	0.0	0.123658458299	kid>cgv	time191-time201-cond1
38	0.0	0.0	0.0	0.0	0.188994305599	cgv>kid	time191-time201-cond1
39	0.0	0.0	0.114707866935	0.114707866935	0.188994305599	kid>cgv	time191-time201-cond1
40	0.114707866935	0.218217890236	0.114707866935	0.114707866935	0.362954800213	cgv>kid	time191-time201-cond1
41	0.264906471413	0.377964473009	0.0	0.0	0.260741306747	kid>cgv	time191-time201-cond1
42	0.0	0.0	0.0	0.0	0.306402994034	cgv>kid	time191-time201-cond1
43	0.0	0.0	0.0	0.0	0.388862984288	kid>cgv	time191-time201-cond1
44	0.0	0.0	0.0	0.0	0.31910865275	cgv>kid	time191-time201-cond1
45	0.166666666667	0.1490711985	0.0	0.0	0.534522745943	kid>cgv	time191-time201-cond1
46	0.375	0.22360679775	0.0	0.0	0.51153271489	cgv>kid	time191-time201-cond1
47	0.106600358178	0.117851130198	0.0	0.0	0.428164872607	kid>cgv	time191-time201-cond1
48	0.269679944985	0.1490711985	0.0	0.0	0.293513742985	cgv>kid	time191-time201-cond1
49	0.22360679775	0.22360679775	0.0	0.0	0.459659238387	kid>cgv	time191-time201-cond1
50	0.288675134595	0.288675134595	0.0	0.0	0.358816946245	cgv>kid	time191-time201-cond1
51	0.298142397	0.280056016806	0.0	0.0	0.322178728618	kid>cgv	time191-time201-cond1
52	0.143838990446	0.261364105121	0.0	0.0	0.676568113769	cgv>kid	time191-time201-cond1
53	0.0701862406344	0.0678844233302	0.0	0.0	0.518757917671	kid>cgv	time191-time201-cond1
54	0.0	0.0	0.0	0.0	0.502058580238	cgv>kid	time191-time201-cond1
55	0.235702260396	0.353553390593	0.0	0.0	0.646385260105	kid>cgv	time191-time201-cond1
56	0.0	0.0	0.0	0.0	0.516380334386	cgv>kid	time191-time201-cond1
57	0.0	0.0	0.0	0.0	0.375205080281	kid>cgv	time191-time201-cond1
58	0.0785674201318	0.0785674201318	0.0	0.0	0.500848057847	cgv>kid	time191-time201-cond1
59	0.471404520791	0.471404520791	0.0	0.0	0.588563181932	kid>cgv	time191-time201-cond1
60	0.0	0.0	0.264906471413	0.264906471413	0.904597200547	cgv>kid	time191-time201-cond1
61	0.0	0.0	0.0	0.0	0.510531795177	kid>cgv	time191-time201-cond1
62	0.0	0.0	0.0	0.0	0.579322452059	cgv>kid	time191-time201-cond1
63	0.0	0.0	0.0	0.0	0.295913096281	kid>cgv	time191-time201-cond1
64	0.57735026919	0.57735026919	0.0	0.0	0.154114460376	cgv>kid	time191-time201-cond1
65	0.632455532034	0.632455532034	0.0	0.0	0.289105962332	kid>cgv	time191-time201-cond1
66	0.547722557505	0.547722557505	0.0	0.0	0.474560505025	cgv>kid	time191-time201-cond1
67	0.0	0.0	0.0	0.0	0.648657397028	kid>cgv	time191-time201-cond1
68	0.0	0.105409255339	0.0	0.0	0.462044091881	cgv>kid	time191-time201-cond1
69	0.0	0.0	0.0	0.0	0.304255520022	kid>cgv	time191-time201-cond1
70	0.204124145232	0.0	0.0	0.0	0.0608139619471	cgv>kid	time191-time201-cond1
71	0.0	0.213200716356	0.0	0.0	0.131201152558	kid>cgv	time191-time201-cond1
72	0.0	0.0	0.0	0.0	0.328420207768	cgv>kid	time191-time201-cond1
73	0.0	0.0	0.0	0.0	0.189665483559	kid>cgv	time191-time201-cond1
74	0.0	0.0	0.0	0.0	0.157869453689	cgv>kid	time191-time201-cond1
75	0.0	0.0	0.0	0.0	0.347825388542	kid>cgv	time191-time201-cond1
76	0.0845154254729	0.2	0.0	0.0	0.592513551101	cgv>kid	time191-time201-cond1
77	0.0629940788349	0.4472135955	0.0	0.0	0.678336758065	kid>cgv	time191-time201-cond1
78	0.0	0.117851130198	0.0	0.0	0.44633565149	cgv>kid	time191-time201-cond1
79	0.125	0.125	0.0	0.0	0.618193052734	kid>cgv	time191-time201-cond1
80	0.0	0.0	0.0	0.0	0.574073212382	cgv>kid	time191-time201-cond1
81	0.0	0.0	0.0	0.0	0.354676620444	kid>cgv	time191-time201-cond1
82	0.0	0.0	0.0	0.0	0.409251436796	cgv>kid	time191-time201-cond1
83	0.185695338177	0.0704469953676	0.0	0.0	0.585269030691	kid>cgv	time191-time201-cond1
84	0.239731650743	0.217803420935	0.0	0.0	0.646275606986	cgv>kid	time191-time201-cond1
85	0.258198889747	0.242535625036	0.0	0.0	0.600385139058	kid>cgv	time191-time201-cond1
86	0.129099444874	0.258198889747	0.0	0.0	0.711555683627	cgv>kid	time191-time201-cond1
87	0.182574185835	0.182574185835	0.0	0.0	0.406815604502	kid>cgv	time191-time201-cond1
88	0.0	0.0	0.0	0.0	0.513226875288	cgv>kid	time191-time201-cond1
0	0.0	0.0	0.0	0.0	0.639867994566	cgv>kid	time210-time197-cond1
1	0.0	0.102062072616	0.0	0.0	0.548355771842	kid>cgv	time210-time197-cond1
2	0.077151674981	0.0833333333333	0.0	0.0	0.619508448933	cgv>kid	time210-time197-cond1
3	0.0	0.0	0.0	0.0	0.647870729191	kid>cgv	time210-time197-cond1
4	0.226804605813	0.301940542439	0.0	0.0	0.692785436229	cgv>kid	time210-time197-cond1
5	0.0	0.0	0.0	0.0		kid>cgv	time210-time197-cond1
6	0.174077655956	0.0	0.0	0.0		cgv>kid	time210-time197-cond1
7	0.0	0.0	0.0	0.0	0.17954554851	kid>cgv	time210-time197-cond1
8	0.0	0.0	0.0	0.0	0.250731284794	cgv>kid	time210-time197-cond1
9	0.0	0.0	0.0	0.0	0.378933045563	kid>cgv	time210-time197-cond1
10	0.0	0.0	0.0	0.0	0.696422280565	cgv>kid	time210-time197-cond1
11	0.0	0.280975743475	0.0	0.0	0.775505826312	kid>cgv	time210-time197-cond1
12	0.122474487139	0.293294230043	0.0	0.0	0.73989163121	cgv>kid	time210-time197-cond1
13	0.0	0.0	0.0	0.0	0.514846519093	kid>cgv	time210-time197-cond1
14	0.0	0.19245008973	0.0	0.0	0.499471637778	cgv>kid	time210-time197-cond1
15	0.0	0.0	0.0	0.0	0.625743118796	kid>cgv	time210-time197-cond1
16	0.19245008973	0.19245008973	0.0	0.0	0.552518864797	cgv>kid	time210-time197-cond1
17	0.166666666667	0.166666666667	0.0	0.0	0.474049613681	kid>cgv	time210-time197-cond1
18	0.301511344578	0.301511344578	0.0	0.0	0.504895210953	cgv>kid	time210-time197-cond1
19	0.261116483934	0.190692517849	0.0	0.0	0.499711588658	kid>cgv	time210-time197-cond1
20	0.218217890236	0.3585685828	0.0	0.0	0.423348243275	cgv>kid	time210-time197-cond1
21	0.0975900072949	0.292770021885	0.0	0.0	0.501749917111	kid>cgv	time210-time197-cond1
22	0.115470053838	0.236939551104	0.0550481882563	0.0550481882563	0.564609870162	cgv>kid	time210-time197-cond1
23	0.0	0.0	0.0	0.0	0.571519307411	kid>cgv	time210-time197-cond1
24	0.0	0.0	0.0	0.0	0.52754673245	cgv>kid	time210-time197-cond1
25	0.0	0.0	0.0	0.0811107105654	0.205386183335	kid>cgv	time210-time197-cond1
26	0.0	0.0	0.0	0.0	0.429122375861	cgv>kid	time210-time197-cond1
27	0.0	0.0	0.0	0.0	0.599497229831	kid>cgv	time210-time197-cond1
28	0.0	0.0	0.0	0.0	0.315931574066	cgv>kid	time210-time197-cond1
29	0.19245008973	0.0	0.0	0.0	0.356324923243	kid>cgv	time210-time197-cond1
30	0.166666666667	0.154303349962	0.0	0.0	0.427189523256	cgv>kid	time210-time197-cond1
31	0.0	0.0	0.0	0.0	0.154137175527	kid>cgv	time210-time197-cond1
32	0.0	0.0	0.0	0.0	0.145130036247	cgv>kid	time210-time197-cond1
33	0.25	0.0	0.0	0.0	0.515068547275	kid>cgv	time210-time197-cond1
34	0.0	0.0	0.0	0.0	0.774903505014	cgv>kid	time210-time197-cond1
35	0.0	0.0	0.0	0.0	0.292624449109	kid>cgv	time210-time197-cond1
36	0.0	0.0	0.0	0.0		cgv>kid	time210-time197-cond1
37	0.0	0.0	0.0	0.0		kid>cgv	time210-time197-cond1
38	0.121267812518	0.121267812518	0.0	0.0	0.411759903611	cgv>kid	time210-time197-cond1
39	0.0	0.0	0.0	0.0		kid>cgv	time210-time197-cond1
40	0.0	0.0	0.0	0.0		cgv>kid	time210-time197-cond1
41	0.123091490979	0.353553390593	0.0	0.0	0.606078978054	kid>cgv	time210-time197-cond1
42	0.0953462589246	0.182574185835	0.0	0.0	0.50850119937	cgv>kid	time210-time197-cond1
43	0.0	0.0	0.0	0.0	0.633977392135	kid>cgv	time210-time197-cond1
44	0.375	0.375	0.0	0.0	0.607222010314	cgv>kid	time210-time197-cond1
45	0.0	0.0	0.0	0.0	0.578489124743	kid>cgv	time210-time197-cond1
46	0.277350098113	0.182574185835	0.0	0.0	0.527032360093	cgv>kid	time210-time197-cond1
47	0.0653720450461	0.19364916731	0.0	0.0	0.701749329354	kid>cgv	time210-time197-cond1
48	0.0	0.0	0.0	0.0	0.421592502655	cgv>kid	time210-time197-cond1
49	0.0	0.115470053838	0.0	0.0	0.449174289435	kid>cgv	time210-time197-cond1
50	0.0917662935482	0.145521375022	0.0	0.0	0.466091578578	cgv>kid	time210-time197-cond1
51	0.0	0.0857492925713	0.0	0.0	0.591815444791	kid>cgv	time210-time197-cond1
52	0.174077655956	0.319801074533	0.0	0.0	0.736152774094	cgv>kid	time210-time197-cond1
53	0.0	0.0	0.0	0.0	0.357339809283	kid>cgv	time210-time197-cond1
54	0.0	0.0	0.0	0.0	0.280194496003	cgv>kid	time210-time197-cond1
55	0.0	0.0	0.0	0.0	0.456315311277	kid>cgv	time210-time197-cond1
56	0.150755672289	0.134839972493	0.0	0.0	0.469356382897	cgv>kid	time210-time197-cond1
57	0.0	0.0	0.0	0.0	0.521685823024	kid>cgv	time210-time197-cond1
58	0.0	0.0	0.0	0.0	0.627299364173	cgv>kid	time210-time197-cond1
59	0.100503781526	0.369800130817	0.0912870929175	0.0912870929175	0.771568333362	kid>cgv	time210-time197-cond1
60	0.153392997769	0.153392997769	0.0	0.0	0.600934637551	cgv>kid	time210-time197-cond1
61	0.140028008403	0.140028008403	0.0	0.0	0.547810553176	kid>cgv	time210-time197-cond1
62	0.0	0.0	0.0	0.0	0.394186112803	cgv>kid	time210-time197-cond1
63	0.0	0.176776695297	0.0	0.0	0.34811347291	kid>cgv	time210-time197-cond1
64	0.133630620956	0.0668153104781	0.0	0.0	0.703768210001	cgv>kid	time210-time197-cond1
65	0.0944911182523	0.0944911182523	0.0	0.0		kid>cgv	time210-time197-cond1
66	0.0	0.0	0.0	0.0		cgv>kid	time210-time197-cond1
67	0.166666666667	0.0	0.0	0.0	0.408724433119	kid>cgv	time210-time197-cond1
68	0.0	0.0	0.0	0.0	0.444065291557	cgv>kid	time210-time197-cond1
69	0.0	0.0	0.0	0.0	0.458445114999	kid>cgv	time210-time197-cond1
70	0.0	0.0	0.0	0.0	0.270399042542	cgv>kid	time210-time197-cond1
71	0.0	0.0	0.0	0.0	0.316363125119	kid>cgv	time210-time197-cond1
72	0.0	0.0	0.0	0.0	0.19401473298	cgv>kid	time210-time197-cond1
73	0.0	0.0	0.0	0.0	0.448927099326	kid>cgv	time210-time197-cond1
74	0.0	0.0	0.0	0.0	0.723998605562	cgv>kid	time210-time197-cond1
0	0.267261241912	0.25	0.115470053838	0.115470053838	0.481986729548	cgv>kid	time210-time201-cond1
1	0.129099444874	0.129099444874	0.0	0.0	0.465688519284	kid>cgv	time210-time201-cond1
2	0.210042012604	0.210042012604	0.0	0.0	0.547860547491	cgv>kid	time210-time201-cond1
3	0.114332390095	0.114332390095	0.0	0.0	0.63875702526	kid>cgv	time210-time201-cond1
4	0.0	0.0	0.0	0.0	0.654863837666	cgv>kid	time210-time201-cond1
5	0.204124145232	0.204124145232	0.0	0.0		kid>cgv	time210-time201-cond1
6	0.0	0.0	0.0	0.0		cgv>kid	time210-time201-cond1
7	0.0	0.0	0.0	0.0	0.392558285502	kid>cgv	time210-time201-cond1
8	0.0	0.216506350946	0.0	0.0	0.383158188889	cgv>kid	time210-time201-cond1
9	0.310684883001	0.394405318873	0.0425628265379	0.0425628265379	0.525751687581	kid>cgv	time210-time201-cond1
10	0.239045721867	0.0	0.0	0.0	0.518353253104	cgv>kid	time210-time201-cond1
11	0.154303349962	0.231455024943	0.0	0.0	0.633587961664	kid>cgv	time210-time201-cond1
12	0.247536885744	0.243975018237	0.0	0.0404226041727	0.745053495284	cgv>kid	time210-time201-cond1
13	0.0	0.0	0.0	0.0	0.525903171626	kid>cgv	time210-time201-cond1
14	0.0	0.0	0.0	0.0	0.325498204951	cgv>kid	time210-time201-cond1
15	0.0	0.0	0.0	0.0	0.208310403581	kid>cgv	time210-time201-cond1
16	0.0	0.0	0.0	0.0	0.320270189416	cgv>kid	time210-time201-cond1
17	0.0	0.188982236505	0.0	0.0	0.470347660981	kid>cgv	time210-time201-cond1
18	0.0	0.0	0.0	0.0	0.123175047252	cgv>kid	time210-time201-cond1
19	0.0	0.0	0.0	0.0	0.236733430618	kid>cgv	time210-time201-cond1
20	0.435194139889	0.476731294623	0.0	0.0	0.518365915533	cgv>kid	time210-time201-cond1
21	0.233549683248	0.233549683248	0.0	0.0	0.546499691556	kid>cgv	time210-time201-cond1
22	0.0	0.0	0.0	0.0	0.399834540683	cgv>kid	time210-time201-cond1
23	0.0	0.0	0.0	0.0	0.412104460508	kid>cgv	time210-time201-cond1
24	0.0	0.0	0.0	0.0	0.606339718129	cgv>kid	time210-time201-cond1
25	0.0	0.0	0.0	0.0	0.184863398534	kid>cgv	time210-time201-cond1
26	0.0	0.288675134595	0.0	0.0	0.168844051	cgv>kid	time210-time201-cond1
27	0.0	0.144337567297	0.0	0.0	0.25784083477	kid>cgv	time210-time201-cond1
28	0.0	0.0	0.0	0.0	0.503962660776	cgv>kid	time210-time201-cond1
29	0.0	0.0	0.0	0.0	0.526197561891	kid>cgv	time210-time201-cond1
30	0.0	0.0	0.0	0.0	0.380677249362	cgv>kid	time210-time201-cond1
31	0.0	0.0	0.0	0.0	0.163521443972	kid>cgv	time210-time201-cond1
32	0.363803437554	0.363803437554	0.0	0.0	0.222508164772	cgv>kid	time210-time201-cond1
33	0.342997170285	0.342997170285	0.0	0.0	0.439506157136	kid>cgv	time210-time201-cond1
34	0.0	0.0	0.0	0.0	0.366180363898	cgv>kid	time210-time201-cond1
35	0.0	0.258198889747	0.0	0.0	0.518175294545	kid>cgv	time210-time201-cond1
36	0.0	0.1490711985	0.0	0.0	0.396827055772	cgv>kid	time210-time201-cond1
37	0.0	0.0	0.0	0.188982236505	0.289167785347	kid>cgv	time210-time201-cond1
38	0.208514414057	0.208514414057	0.0	0.0	0.341159899723	cgv>kid	time210-time201-cond1
39	0.0	0.29488391231	0.0	0.0		kid>cgv	time210-time201-cond1
40	0.0	0.154303349962	0.0	0.0		cgv>kid	time210-time201-cond1
41	0.205737799949	0.23312620206	0.0489115988045	0.0489115988045	0.396583195189	kid>cgv	time210-time201-cond1
42	0.0805822964025	0.154303349962	0.0	0.0	0.649771882994	cgv>kid	time210-time201-cond1
43	0.0	0.0	0.0	0.0	0.43781972018	kid>cgv	time210-time201-cond1
44	0.0833333333333	0.0833333333333	0.0	0.0	0.545313100506	cgv>kid	time210-time201-cond1
45	0.0	0.0	0.0	0.0	0.419855364429	kid>cgv	time210-time201-cond1
46	0.0	0.0	0.0	0.0	0.345850798651	cgv>kid	time210-time201-cond1
47	0.144337567297	0.288675134595	0.0	0.0	0.540257507522	kid>cgv	time210-time201-cond1
48	0.182574185835	0.36514837167	0.0	0.0	0.475276919805	cgv>kid	time210-time201-cond1
49	0.2683281573	0.2683281573	0.0	0.0	0.305411039113	kid>cgv	time210-time201-cond1
50	0.230940107676	0.230940107676	0.0	0.0	0.284162995241	cgv>kid	time210-time201-cond1
51	0.0	0.0	0.0	0.0	0.351083893569	kid>cgv	time210-time201-cond1
52	0.0	0.0	0.0	0.0	0.635984548328	cgv>kid	time210-time201-cond1
53	0.0	0.0	0.0	0.0	0.314048217917	kid>cgv	time210-time201-cond1
54	0.0	0.0	0.0	0.0	0.343470428268	cgv>kid	time210-time201-cond1
55	0.0	0.0	0.0	0.0	0.458033773635	kid>cgv	time210-time201-cond1
56	0.316227766017	0.282842712475	0.0	0.0	0.552178119763	cgv>kid	time210-time201-cond1
57	0.0	0.0	0.0	0.0	0.395566462598	kid>cgv	time210-time201-cond1
58	0.288675134595	0.288675134595	0.0	0.0	0.600038130034	cgv>kid	time210-time201-cond1
