time	syntax_penn_tok2	syntax_penn_lex2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
142	0.0	0.0	0.0	0.0	0.373438919951	kid>cgv	time89-cond1.txt
143	0.0	0.0	0.0	0.0	0.593854417525	cgv>kid	time89-cond1.txt
144	0.0	0.0	0.0	0.0	0.492882052791	kid>cgv	time89-cond1.txt
145	0.0	0.0	0.0	0.0	0.248158097984	cgv>kid	time89-cond1.txt
146	0.4	0.4	0.0	0.0	0.189105670967	kid>cgv	time89-cond1.txt
147	0.0	0.0	0.0	0.0	0.334111447818	cgv>kid	time89-cond1.txt
148	0.0	0.0	0.0	0.0	0.634534050718	kid>cgv	time89-cond1.txt
149	0.0	0.0	0.0	0.0	0.688623225576	cgv>kid	time89-cond1.txt
150	0.0	0.0	0.5	0.5	0.817330796841	kid>cgv	time89-cond1.txt
151	0.0	0.0	0.0	0.0	0.553982059627	cgv>kid	time89-cond1.txt
152	0.285830975238	0.277350098113	0.0615457454897	0.0615457454897	0.732788343535	kid>cgv	time89-cond1.txt
153	0.233284737408	0.29617443888	0.0	0.0	0.681447699246	cgv>kid	time89-cond1.txt
154	0.0	0.182574185835	0.0	0.0	0.418165293451	kid>cgv	time89-cond1.txt
155	0.0	0.0	0.0	0.0	0.666004591653	cgv>kid	time89-cond1.txt
156	0.12598815767	0.12598815767	0.334496804003	0.334496804003	0.893344058239	kid>cgv	time89-cond1.txt
157	0.174077655956	0.174077655956	0.0	0.0	0.701167164043	cgv>kid	time89-cond1.txt
158	0.0	0.0	0.0	0.0		kid>cgv	time89-cond1.txt
159	0.0	0.0	0.0	0.0		cgv>kid	time89-cond1.txt
160	0.0	0.0	0.0	0.0	0.277376262919	kid>cgv	time89-cond1.txt
161	0.0	0.0	0.0	0.0	0.425463107166	cgv>kid	time89-cond1.txt
162	0.26940795304	0.26940795304	0.0	0.0	0.671397730378	kid>cgv	time89-cond1.txt
163	0.0	0.0	0.0	0.0	0.465767521922	cgv>kid	time89-cond1.txt
164	0.0	0.0	0.0	0.0	0.404595944837	kid>cgv	time89-cond1.txt
165	0.0733235575107	0.068041381744	0.0	0.0	0.542150881039	cgv>kid	time89-cond1.txt
166	0.0	0.0	0.0	0.0	0.535266767884	kid>cgv	time89-cond1.txt
167	0.0	0.0	0.0	0.0	0.4802726364	cgv>kid	time89-cond1.txt
168	0.0	0.0	0.0	0.0	0.568180796258	kid>cgv	time89-cond1.txt
169	0.0	0.0	0.0	0.0	0.748045654568	cgv>kid	time89-cond1.txt
170	0.0	0.0	0.25	0.25	0.693726090953	kid>cgv	time89-cond1.txt
171	0.0	0.0	0.0	0.0	0.534836101039	cgv>kid	time89-cond1.txt
172	0.0	0.0975900072949	0.0	0.0	0.612811263926	kid>cgv	time89-cond1.txt
173	0.470588235294	0.529256124025	0.0	0.0	0.725082844802	cgv>kid	time89-cond1.txt
174	0.183339699406	0.183339699406	0.0	0.0	0.718717965557	kid>cgv	time89-cond1.txt
175	0.169030850946	0.169030850946	0.0	0.0	0.591110572096	cgv>kid	time89-cond1.txt
176	0.0	0.298142397	0.0	0.0	0.514394320814	kid>cgv	time89-cond1.txt
177	0.0	0.0	0.0	0.0	0.661542079232	cgv>kid	time89-cond1.txt
178	0.0	0.0	0.0	0.0	0.43489560928	kid>cgv	time89-cond1.txt
179	0.0	0.0	0.0	0.0	0.358226507019	cgv>kid	time89-cond1.txt
180	0.0	0.0	0.2	0.2	0.721756637149	kid>cgv	time89-cond1.txt
181	0.115470053838	0.19518001459	0.0	0.0	0.573629742515	cgv>kid	time89-cond1.txt
182	0.0	0.0	0.0	0.0	0.55470046086	kid>cgv	time89-cond1.txt
183	0.0	0.0	0.0	0.333333333333	0.652736845637	cgv>kid	time89-cond1.txt
184	0.0	0.0	0.0	0.0	0.415463471282	kid>cgv	time89-cond1.txt
185	0.0	0.0	0.0	0.0		cgv>kid	time89-cond1.txt
186	0.408248290464	0.408248290464	0.204124145232	0.204124145232		kid>cgv	time89-cond1.txt
187	0.0	0.316227766017	0.0	0.235702260396	0.744904579935	cgv>kid	time89-cond1.txt
188	0.0	0.0	0.0	0.0	0.393077346487	kid>cgv	time89-cond1.txt
189	0.0	0.0	0.0	0.0	0.458920997367	cgv>kid	time89-cond1.txt
190	0.0	0.0916698497028	0.0	0.0	0.659757319697	kid>cgv	time89-cond1.txt
191	0.0	0.0	0.0	0.0	0.434602120433	cgv>kid	time89-cond1.txt
192	0.0	0.12598815767	0.0	0.0	0.653764084705	kid>cgv	time89-cond1.txt
193	0.312771621086	0.327326835354	0.0	0.0	0.510764380159	cgv>kid	time89-cond1.txt
194	0.0	0.0	0.408248290464	0.408248290464	0.592629421365	kid>cgv	time89-cond1.txt
195	0.471404520791	0.471404520791	0.0	0.0	0.496312916231	cgv>kid	time89-cond1.txt
196	0.0	0.0	0.0	0.0	0.25532597226	kid>cgv	time89-cond1.txt
197	0.0	0.0	0.0	0.0	0.417858901656	cgv>kid	time89-cond1.txt
198	0.0	0.0	0.0	0.0	0.416001174588	kid>cgv	time89-cond1.txt
0	0.117851130198	0.117851130198	0.0	0.0	0.43466622971	kid>cgv	time40-cond1.txt
1	0.105409255339	0.0962250448649	0.0	0.0	0.614463575345	cgv>kid	time40-cond1.txt
2	0.316227766017	0.288675134595	0.0	0.0		kid>cgv	time40-cond1.txt
3	0.0	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
4	0.0	0.0	0.288675134595	0.288675134595	0.668649768903	kid>cgv	time40-cond1.txt
5	0.144337567297	0.129099444874	0.0	0.0	0.439627037699	cgv>kid	time40-cond1.txt
6	0.426401432711	0.381385035698	0.0	0.0	0.702504033864	kid>cgv	time40-cond1.txt
7	0.0	0.0	0.0	0.0	0.373374224706	cgv>kid	time40-cond1.txt
8	0.0	0.0	0.0	0.0	0.429879907438	kid>cgv	time40-cond1.txt
9	0.0	0.0	0.0	0.0	0.242419794296	cgv>kid	time40-cond1.txt
10	0.0	0.0	0.0	0.0	0.217931460231	kid>cgv	time40-cond1.txt
11	0.0	0.0	0.0	0.0	0.345195077519	cgv>kid	time40-cond1.txt
12	0.0	0.0	0.0	0.0	0.642012867147	kid>cgv	time40-cond1.txt
13	0.235702260396	0.0	0.0	0.0	0.203723980441	cgv>kid	time40-cond1.txt
14	0.0	0.0	0.218217890236	0.218217890236	0.764599107985	kid>cgv	time40-cond1.txt
15	0.377964473009	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
16	0.0	0.0	0.258198889747	0.258198889747		kid>cgv	time40-cond1.txt
17	0.0	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
18	0.0	0.0	0.0	0.0	0.74782212094	kid>cgv	time40-cond1.txt
19	0.174077655956	0.0	0.0	0.0	0.658306374555	cgv>kid	time40-cond1.txt
20	0.0	0.0	0.0	0.0		kid>cgv	time40-cond1.txt
21	0.267261241912	0.267261241912	0.0	0.0		cgv>kid	time40-cond1.txt
22	0.0	0.13576884666	0.0	0.0	0.803931106626	kid>cgv	time40-cond1.txt
23	0.119736868018	0.119736868018	0.0	0.0	0.800930529303	cgv>kid	time40-cond1.txt
24	0.0808452083454	0.0808452083454	0.0	0.0	0.841495871154	kid>cgv	time40-cond1.txt
25	0.229415733871	0.260643017571	0.054554472559	0.054554472559	0.864449001635	cgv>kid	time40-cond1.txt
26	0.0785674201318	0.157134840264	0.131590338992	0.131590338992	0.852706347635	kid>cgv	time40-cond1.txt
27	0.0	0.0	0.0	0.0	0.568913257873	cgv>kid	time40-cond1.txt
28	0.0	0.0	0.0	0.0	0.261776245964	kid>cgv	time40-cond1.txt
29	0.0	0.0	0.0	0.0	0.28973367475	cgv>kid	time40-cond1.txt
30	0.129099444874	0.246182981959	0.0	0.0	0.36292784615	kid>cgv	time40-cond1.txt
31	0.0	0.0	0.0	0.111803398875	0.743985526311	cgv>kid	time40-cond1.txt
32	0.20203050891	0.0	0.0	0.0	0.721326645364	kid>cgv	time40-cond1.txt
33	0.0	0.0	0.0	0.0	0.619013158272	cgv>kid	time40-cond1.txt
34	0.0	0.0	0.0	0.0	0.368272449577	kid>cgv	time40-cond1.txt
35	0.0	0.0	0.0	0.0	0.313842082338	cgv>kid	time40-cond1.txt
36	0.0	0.0	0.0	0.0	0.563979103252	kid>cgv	time40-cond1.txt
37	0.0	0.0	0.0	0.0	0.354651006642	cgv>kid	time40-cond1.txt
38	0.0	0.0	0.0	0.0	0.47690525548	kid>cgv	time40-cond1.txt
39	0.0	0.0	0.0	0.0	0.815304133226	cgv>kid	time40-cond1.txt
40	0.0	0.4472135955	0.0	0.0	0.463189561247	kid>cgv	time40-cond1.txt
41	0.0	0.0	0.0	0.0	0.332551489346	cgv>kid	time40-cond1.txt
42	0.129099444874	0.119522860933	0.0	0.0	0.548500236733	kid>cgv	time40-cond1.txt
43	0.213200716356	0.0	0.166666666667	0.166666666667	0.800028584142	cgv>kid	time40-cond1.txt
44	0.0	0.0	0.0	0.0	0.577397299615	kid>cgv	time40-cond1.txt
45	0.0	0.0	0.0	0.0	0.62533762105	cgv>kid	time40-cond1.txt
46	0.0	0.0	0.0	0.0	0.4219703215	kid>cgv	time40-cond1.txt
47	0.0	0.0	0.0	0.0	0.373723672289	cgv>kid	time40-cond1.txt
48	0.0912870929175	0.182574185835	0.0	0.0	0.522585527869	kid>cgv	time40-cond1.txt
49	0.0	0.0	0.0	0.0	0.514997877929	cgv>kid	time40-cond1.txt
50	0.109108945118	0.267261241912	0.436435780472	0.436435780472	0.883416783151	kid>cgv	time40-cond1.txt
51	0.123091490979	0.235702260396	0.0	0.0	0.574747067949	cgv>kid	time40-cond1.txt
52	0.255376959228	0.298142397	0.0	0.0	0.587504116639	kid>cgv	time40-cond1.txt
53	0.213200716356	0.472455591262	0.316227766017	0.316227766017	0.237625251568	cgv>kid	time40-cond1.txt
54	0.0	0.0	0.4472135955	0.4472135955	0.680941678311	kid>cgv	time40-cond1.txt
55	0.0506369683542	0.0472455591262	0.0	0.0	0.41923120586	cgv>kid	time40-cond1.txt
56	0.193746064573	0.188712839024	0.271163072273	0.383482494424	0.781341781535	kid>cgv	time40-cond1.txt
57	0.0456435464588	0.0418853908292	0.0	0.0	0.640481254204	cgv>kid	time40-cond1.txt
58	0.0	0.0	0.0	0.0	0.327630008874	kid>cgv	time40-cond1.txt
59	0.0	0.0	0.0	0.0	0.168295353975	cgv>kid	time40-cond1.txt
60	0.182574185835	0.182574185835	0.353553390593	0.353553390593	0.603371630651	kid>cgv	time40-cond1.txt
61	0.129099444874	0.12171612389	0.0589255650989	0.0589255650989	0.591051661225	cgv>kid	time40-cond1.txt
62	0.114707866935	0.108147614087	0.0	0.0	0.693963241238	kid>cgv	time40-cond1.txt
63	0.0811107105654	0.0811107105654	0.0	0.0	0.636198880846	cgv>kid	time40-cond1.txt
64	0.102062072616	0.102062072616	0.0	0.0	0.700858717698	kid>cgv	time40-cond1.txt
65	0.0	0.0	0.0	0.0	0.656386868246	cgv>kid	time40-cond1.txt
66	0.0	0.0	0.0	0.0	0.547688184137	kid>cgv	time40-cond1.txt
67	0.0	0.144337567297	0.0	0.0	0.532102327431	cgv>kid	time40-cond1.txt
68	0.0	0.0	0.204124145232	0.204124145232	0.560640325477	kid>cgv	time40-cond1.txt
69	0.0	0.0	0.0	0.0	0.165262778081	cgv>kid	time40-cond1.txt
70	0.0	0.0	0.0	0.0	0.326220583528	kid>cgv	time40-cond1.txt
71	0.0	0.0	0.267261241912	0.267261241912	0.806762161208	cgv>kid	time40-cond1.txt
72	0.0824786098842	0.0867109969524	0.0805822964025	0.0805822964025	0.606836034835	kid>cgv	time40-cond1.txt
73	0.12598815767	0.132453235707	0.123091490979	0.123091490979	0.475978212433	cgv>kid	time40-cond1.txt
74	0.0	0.0	0.0	0.0	0.296045032027	kid>cgv	time40-cond1.txt
75	0.400891862869	0.400891862869	0.216930457819	0.216930457819	0.642816083029	cgv>kid	time40-cond1.txt
76	0.553010041338	0.533333333333	0.0786889475365	0.0766964988847	0.753996177189	kid>cgv	time40-cond1.txt
77	0.0824786098842	0.195283366471	0.0	0.0707106781187	0.540686902507	cgv>kid	time40-cond1.txt
78	0.16064386578	0.34426518633	0.0778498944162	0.116774841624	0.573769094486	kid>cgv	time40-cond1.txt
79	0.16064386578	0.143222974808	0.142133810904	0.142133810904	0.602009688784	cgv>kid	time40-cond1.txt
80	0.0	0.0	0.0	0.0	0.385478699153	kid>cgv	time40-cond1.txt
81	0.0	0.0912870929175	0.0	0.0	0.278758447132	cgv>kid	time40-cond1.txt
82	0.208514414057	0.1490711985	0.0	0.0	0.392794337456	kid>cgv	time40-cond1.txt
83	0.333333333333	0.333333333333	0.0	0.0		cgv>kid	time40-cond1.txt
84	0.0	0.0	0.0	0.0		kid>cgv	time40-cond1.txt
85	0.0	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
86	0.0	0.0	0.316227766017	0.316227766017		kid>cgv	time40-cond1.txt
87	0.0	0.213200716356	0.182574185835	0.182574185835	0.374501129259	cgv>kid	time40-cond1.txt
88	0.0	0.0	0.246182981959	0.246182981959	0.513775153156	kid>cgv	time40-cond1.txt
89	0.0	0.208514414057	0.0	0.0	0.347768059337	cgv>kid	time40-cond1.txt
90	0.0	0.0	0.0	0.0	0.202335793458	kid>cgv	time40-cond1.txt
91	0.0	0.0	0.4472135955	0.4472135955		cgv>kid	time40-cond1.txt
92	0.0	0.0	0.333333333333	0.333333333333		kid>cgv	time40-cond1.txt
93	0.0	0.0	0.0	0.0	0.349834556572	cgv>kid	time40-cond1.txt
94	0.0	0.0	0.353553390593	0.353553390593	0.597135012486	kid>cgv	time40-cond1.txt
95	0.306186217848	0.306186217848	0.342997170285	0.342997170285	0.743573135695	cgv>kid	time40-cond1.txt
96	0.0721687836487	0.331133089266	0.121267812518	0.114332390095	0.516277514187	kid>cgv	time40-cond1.txt
97	0.25	0.229415733871	0.0	0.0		cgv>kid	time40-cond1.txt
98	0.0	0.0	0.0	0.0		kid>cgv	time40-cond1.txt
99	0.1	0.0790569415042	0.0	0.0	0.309589612363	cgv>kid	time40-cond1.txt
100	0.0	0.0	0.0	0.0	0.692815034591	kid>cgv	time40-cond1.txt
101	0.158113883008	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
102	0.0	0.0	0.333333333333	0.333333333333		kid>cgv	time40-cond1.txt
103	0.0	0.0	0.0	0.0	0.44714908466	cgv>kid	time40-cond1.txt
104	0.0	0.0	0.0	0.0	0.334357379373	kid>cgv	time40-cond1.txt
105	0.0	0.0	0.0	0.0		cgv>kid	time40-cond1.txt
106	0.0	0.0	0.0	0.0		kid>cgv	time40-cond1.txt
107	0.0	0.0	0.0	0.0	0.41960891302	cgv>kid	time40-cond1.txt
108	0.235702260396	0.0	0.0	0.0	0.452820088161	kid>cgv	time40-cond1.txt
109	0.1490711985	0.0800640769025	0.0	0.0	0.541574811597	cgv>kid	time40-cond1.txt
